	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage
Mir6352	-0.068044	-0.063009	-0.060687	-0.057858	-0.060352	-0.063689
Mir6418	-0.068044	-0.063009	-0.060687	-0.057858	-0.060352	-0.063689
Mir6934	-0.068044	-0.063009	-0.060687	-0.057858	-0.060352	-0.063689
Pih1d3	-0.068044	-0.063009	-0.060687	-0.057858	-0.060352	-0.063689
Pnpla5	-0.068044	-0.063009	-0.060687	-0.057858	-0.060352	-0.063689
Sall4	-0.068044	-0.063009	-0.060687	-0.057858	-0.060352	-0.063689
Vsx2	-0.068044	-0.063009	-0.060687	-0.057858	-0.060352	-0.063689
Cyp2d11	-0.068044	-0.063009	-0.060687	-0.057858	-0.060352	-0.063689
Calhm1	-0.068044	-0.063009	-0.060687	-0.057858	-0.060352	-0.063689
3110099E03Rik	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
A730090H04Rik	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
BC107364	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Gm15308	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Gm17252	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Gm5860	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Gng13	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Il25	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Krt71	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Krtap4-9	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Mir3572	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Mir5616	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Mir7000	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Olfr1302	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Olfr1347	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Olfr43	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Olfr447	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Olfr620	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Olfr668	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Sox2	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Spata22	-0.065175	-0.065878	-0.060687	-0.057858	-0.060352	-0.063689
Cyp3a57	-0.059685	 -0.05956	-0.059521	-0.059451	-0.059615	-0.059731
Elmod1	-0.059584	-0.059568	-0.059422	 -0.05885	 -0.05977	-0.059643
Klra1	-0.059327	-0.059349	-0.059405	-0.058872	-0.059012	-0.059296
Sel1l2	-0.060242	-0.059946	-0.059605	-0.059943	-0.059567	-0.061187
Apoc3	-0.065669	-0.065602	-0.065452	-0.065238	-0.065785	-0.065818
Slc19a3	-0.066584	-0.065436	  -0.0651	-0.065017	-0.065064	-0.066153
Prss45	 -0.06735	 -0.06703	-0.066666	-0.067329	-0.067535	-0.067395
Otop3	-0.064496	-0.064926	-0.063141	-0.064792	-0.062475	-0.064255
BC048671	-0.067479	-0.065799	-0.063462	-0.063438	-0.063127	-0.069748
Folr1	-0.070707	-0.070531	 -0.07042	-0.070366	-0.070435	-0.060334
Spata25	-0.066794	-0.066723	-0.066745	-0.066743	-0.066659	-0.056723
Klrb1	-0.073196	 -0.06137	-0.070585	-0.063008	-0.065495	-0.065411
Rp1l1	-0.051596	 -0.06991	-0.069788	-0.070021	-0.070018	-0.048477
Erich4	-0.070862	-0.070765	-0.070807	-0.036238	 -0.07047	-0.071036
Pgc	-0.065096	-0.064703	-0.062446	-0.035294	-0.061891	-0.066287
Begain	-0.056635	-0.056607	-0.056622	-0.056125	-0.056271	-0.035961
Rbfox3	-0.056725	-0.056806	 -0.05668	  -0.0566	-0.056561	-0.034078
Gabrb3	-0.056929	-0.056936	-0.056883	 -0.05302	-0.056898	-0.039391
Zfp92	-0.061471	-0.061349	-0.061406	-0.047702	-0.061254	-0.026686
Prss39	-0.063094	-0.063188	-0.062699	 -0.06252	-0.062684	-0.044857
Pga5	-0.068145	-0.067867	-0.067734	-0.067893	-0.067888	-0.029588
A630023P12Rik	-0.024245	-0.087682	-0.087718	-0.087531	-0.036062	 -0.06866
Gm6815	-0.076498	-0.076222	-0.075974	-0.076062	-0.026837	 -0.07634
Iapp	-0.075911	-0.075311	-0.075009	-0.075371	-0.029976	 -0.07539
Meiob	-0.056623	-0.093644	-0.093193	  -0.0929	 -0.03969	-0.093928
4930529C04Rik	 0.012989	-0.092985	-0.092378	-0.049581	-0.092372	 -0.05578
9330111N05Rik	-0.021704	-0.077328	-0.077434	-0.077069	-0.077582	-0.077416
Schip1	-0.019777	-0.066706	-0.041621	-0.066519	 -0.06691	-0.066748
Cdc20b	-0.017133	 -0.07555	-0.075359	-0.075189	  -0.0753	-0.035825
Bcas1os2	 0.021012	-0.066035	-0.065972	-0.065746	-0.065896	-0.066156
1700006E09Rik	-0.048538	-0.049161	-0.049459	-0.045125	-0.044761	-0.048095
LOC100504608	-0.049026	-0.049012	-0.048803	-0.048392	-0.048561	 -0.04879
Ptgds	-0.049742	-0.050534	-0.046354	-0.050365	-0.046042	-0.049374
Gpr173	-0.046372	-0.046017	-0.046423	-0.045898	  -0.0457	 -0.04656
Ifna4	 -0.04591	-0.045539	-0.046735	-0.045436	-0.045074	-0.045651
Scg2	 -0.04658	-0.046612	-0.046531	-0.046469	-0.046545	-0.042653
1700042B14Rik	-0.043451	-0.042872	-0.042571	-0.043184	-0.042538	-0.043487
Cyp4a10	-0.042657	-0.043069	-0.041621	-0.042179	-0.042709	-0.042419
Mir3089	-0.042086	-0.042021	-0.042029	-0.041446	-0.042176	-0.041992
Gml	-0.044979	-0.042814	-0.040492	-0.040531	-0.042985	-0.043493
Hmgcll1	-0.044979	-0.042814	-0.040492	-0.040531	-0.042985	-0.043493
Mir7032	-0.044979	-0.042814	-0.040492	-0.040531	-0.042985	-0.043493
Syt14	-0.044979	-0.042814	-0.040492	-0.040531	-0.042985	-0.043493
Zbtb8b	-0.044979	-0.042814	-0.040492	-0.040491	-0.043025	-0.043493
4933430N04Rik	-0.044979	-0.042814	-0.040492	 -0.04336	-0.040156	-0.043493
Mup6	-0.044979	-0.042814	-0.040492	 -0.04336	-0.040156	-0.043493
Scgb1b27	-0.044979	-0.042814	-0.040492	 -0.04336	-0.040156	-0.043493
Gm15679	-0.044979	-0.045642	-0.040492	-0.040531	-0.040156	-0.043493
Mir6918	-0.044979	-0.045642	-0.040492	-0.040531	-0.040156	-0.043493
Vtcn1	-0.044979	-0.045642	-0.040492	-0.040531	-0.040156	-0.043493
Mir6995	-0.044979	-0.045642	-0.040492	-0.040531	-0.040156	-0.043493
Npy2r	-0.044979	-0.042814	-0.040492	-0.040531	-0.040156	-0.046322
Tmem215	-0.044979	-0.042814	-0.040492	-0.040531	-0.040156	-0.046322
Gm10415	-0.047808	-0.042814	-0.040492	-0.040531	-0.040156	-0.043493
Prop1	-0.044979	-0.042814	 -0.04332	-0.040531	-0.040156	-0.043493
4921539E11Rik	-0.044979	-0.042814	 -0.04332	-0.037662	-0.040156	-0.046362
4930567H17Rik	-0.047848	-0.042814	-0.040492	-0.037662	-0.040156	-0.046322
Olig1	-0.047808	-0.042814	-0.043361	-0.037662	-0.040156	-0.043493
C2cd4d	-0.044979	-0.042814	-0.040492	-0.037662	-0.043025	-0.046322
Mir126	-0.044979	-0.042814	-0.040492	-0.037662	-0.043025	-0.046322
Lrrc10	-0.044979	-0.042814	-0.040492	-0.037662	-0.045854	-0.043493
A330102I10Rik	-0.044979	-0.048511	-0.040492	-0.037662	-0.040156	-0.043493
Fam186b	-0.044979	-0.045683	-0.040492	-0.037662	-0.040156	-0.046322
2900057B20Rik	-0.038555	-0.038532	-0.039031	-0.038224	-0.037966	-0.038376
Gzmk	-0.037383	-0.037156	-0.037248	-0.037118	-0.037361	-0.037194
Izumo2	-0.038857	-0.037451	-0.037064	-0.037316	-0.037386	-0.037557
Mir219-1	-0.037911	-0.038134	 -0.03742	-0.037332	-0.037221	-0.037894
Igfbp2	-0.039718	 -0.04001	-0.039902	-0.039387	-0.039124	-0.039537
Cryga	-0.040652	-0.040295	-0.038954	-0.036119	-0.040568	-0.041793
Fam19a2	-0.041745	-0.043254	-0.038037	-0.035207	-0.040365	-0.042734
Them7	-0.052248	-0.051922	-0.052058	-0.027555	-0.033904	-0.051929
4930502E18Rik	 -0.03183	-0.031931	-0.032049	 -0.03156	-0.031489	-0.031796
Smok4a	-0.032727	   -0.032	-0.030744	-0.033005	  -0.0302	-0.032115
Ctsg	-0.033699	-0.033302	-0.032849	-0.032275	-0.034791	-0.033849
Mir7093	-0.028752	-0.029156	-0.028283	-0.027957	-0.028876	-0.028873
Mir7094-2	-0.041987	-0.041939	-0.028944	-0.041694	-0.018604	-0.041991
Dnase2b	-0.017687	-0.045866	-0.046072	-0.045464	-0.045587	-0.045807
Myom2	 -0.05265	-0.052537	-0.024765	-0.052518	-0.052896	-0.029381
Mir5622	 -0.046035	 -0.045806	-0.0083693	  0.018195	 -0.045325	 -0.045703
Mmp7	-0.044966	-0.026517	-0.015105	-0.012942	-0.044861	-0.044934
Prss51	-0.044522	-0.044095	-0.043902	-0.002806	-0.044009	-0.044143
6030440G07Rik	-0.048592	-0.048238	-0.048328	-0.048131	-0.047947	 0.022745
A630019I02Rik	-0.043693	-0.042972	-0.042671	-0.043483	-0.042638	 0.011137
Trpc5os	-0.043507	-0.043367	-0.043445	-0.042988	-0.043852	 0.011308
Grxcr1	-0.050117	-0.049896	-0.049639	-0.049875	-0.049611	0.0055822
Gpc5	 -0.040327	 -0.040208	 -0.040168	 -0.040128	 -0.040298	-0.0079465
Neurog2	 -0.041663	 -0.041483	 -0.041456	 -0.041467	 -0.041596	-0.0016794
Tmem182	-0.036318	 -0.03617	-0.036075	-0.036284	 -0.03593	-0.012924
Treml1	-0.032738	 -0.03255	-0.032378	-0.032152	-0.033257	-0.013018
Atp6v0a4	  -0.043931	-0.00079106	  -0.043488	  -0.044152	   -0.04359	  -0.006392
Gabrd	  -0.046385	  -0.045994	  -0.045947	-0.00068784	   -0.04587	  0.0041289
1810018F18Rik	-0.025714	-0.025517	-0.025287	-0.025157	-0.025262	-0.026561
C030018K13Rik	-0.025211	-0.024991	-0.025009	-0.024768	-0.024776	-0.025309
Mybph	-0.025242	-0.024849	-0.024642	-0.024489	-0.024716	-0.025615
Ass1	-0.027342	-0.026744	-0.026178	-0.025777	-0.026411	-0.027222
4930463O16Rik	-0.025053	-0.024063	-0.024188	-0.023542	-0.023812	-0.024123
Olfr164	-0.023079	 -0.02301	-0.022958	-0.022888	-0.023192	-0.023067
Vmn2r118	-0.023612	-0.023634	-0.023481	-0.023421	-0.023621	-0.023499
Slc22a30	-0.024784	-0.022618	-0.020296	-0.023164	 -0.02279	-0.023297
Ankrd33	-0.026468	-0.024302	 -0.02198	 -0.02202	-0.027071	-0.024982
Prss58	-0.026468	-0.024302	 -0.02198	 -0.02202	-0.027071	-0.024982
Lipn	-0.025282	-0.023116	-0.020794	-0.020833	-0.026101	-0.023795
Vmn1r229	-0.024123	-0.021957	-0.019635	-0.019634	-0.024944	-0.022636
Wnt10a	-0.026654	-0.021659	-0.019337	-0.016508	-0.024667	-0.022339
A930009A15Rik	-0.027612	-0.025447	-0.020296	-0.020335	-0.019961	-0.023297
A930017M01Rik	-0.029776	-0.025814	-0.020623	-0.017793	-0.020288	-0.023624
Dppa2	-0.027653	-0.025447	-0.023125	-0.017467	-0.019961	-0.023297
Neurog3	-0.027612	-0.025447	-0.023165	-0.017467	-0.019961	-0.023297
Gm3500	-0.027653	-0.022618	-0.023125	-0.017467	 -0.02279	-0.023297
Mir7046	-0.027653	-0.022618	-0.023125	-0.017467	-0.019961	-0.026126
Ccnb3	-0.024784	-0.022618	-0.025954	-0.020335	-0.019961	-0.023297
Krt86	-0.024784	-0.022618	-0.025954	-0.020335	-0.019961	-0.023297
Mir3088	-0.024784	-0.022618	-0.025954	-0.020335	-0.019961	-0.023297
Pon1	-0.024784	-0.022618	-0.025954	-0.020335	-0.019961	-0.023297
Vmn2r102	-0.024784	-0.022618	-0.023125	-0.023164	-0.019961	-0.023297
Mir9-3	-0.024784	-0.025447	-0.025994	-0.017467	-0.019961	-0.023297
Ms4a13	-0.025193	-0.023028	-0.020706	-0.020745	-0.020371	 -0.02938
Vrtn	-0.025193	-0.023028	-0.020706	-0.020745	-0.020371	 -0.02938
Tmem59l	-0.024784	-0.025487	-0.020296	-0.017467	 -0.02279	-0.026126
Wnt7a	-0.024784	-0.025487	-0.020296	-0.020295	-0.019961	-0.026126
Olfr341	-0.025393	-0.028908	-0.020906	-0.020945	 -0.02057	-0.023907
6430584L05Rik	   -0.022	-0.019834	-0.017512	  -0.0231	-0.017177	-0.020514
Gm8884	-0.024771	-0.019777	-0.017455	-0.014626	 -0.01712	-0.026046
Gm4814	-0.014762	-0.014186	-0.013549	-0.015948	-0.013484	-0.014359
Il1rapl1	-0.015291	-0.015519	-0.014365	-0.015882	-0.014313	-0.014986
Olfr206	 -0.01571	-0.015137	-0.014503	-0.016899	-0.014439	-0.015309
Prss1	 -0.01571	-0.015137	-0.014503	-0.016899	-0.014439	-0.015309
Tmem132cos	-0.016288	 -0.01403	-0.013499	 -0.01364	-0.013443	-0.014173
Gm4858	 -0.01259	-0.014045	-0.011598	-0.011728	-0.011542	-0.012265
Gm5878	-0.017622	-0.017661	-0.017561	-0.017663	-0.017473	-0.017639
Mir582	-0.018616	-0.018669	-0.019073	-0.016925	-0.018271	-0.018681
Mir6358	-0.016868	-0.018329	-0.015852	-0.016009	-0.015796	-0.016535
Slc10a4	 -0.024301	 -0.024105	-0.0050964	 -0.023672	 -0.023854	 0.0016705
Disp2	-0.0046383	 -0.018292	 -0.033154	   -0.0339	 0.0060707	 -0.033833
Snord1c	0.0020912	-0.029559	-0.029381	-0.029269	0.0092002	-0.029353
Ptcra	-0.045545	-0.038801	-0.068622	-0.068143	-0.022741	-0.013731
1700125G22Rik	-0.070979	-0.070527	-0.022825	-0.070392	-0.070262	-0.032183
Mir5103	-0.065262	-0.065055	0.0063526	 -0.06438	 -0.06503	-0.026758
Mir7667	-0.064739	-0.064753	 0.011452	-0.064221	 -0.06503	-0.064523
Olfr767	-0.069528	-0.070249	 0.030036	-0.066136	-0.066034	-0.069883
Vpreb1	 -0.081186	 -0.081114	-0.0010764	 -0.080646	  -0.04667	 -0.081592
BC048502	-0.010797	-0.057026	 0.019462	-0.056898	-0.056948	-0.057012
Gm12530	-0.033101	-0.064733	 0.027858	-0.064661	-0.064576	 -0.06477
4932418E24Rik	 -0.09554	-0.093396	0.0071565	0.0073635	-0.090733	-0.096971
Gm13247	 -0.085122	 -0.085152	-0.0053869	-0.0093777	 -0.084776	 -0.085218
Hist2h2aa2	-0.065302	-0.064723	0.0028525	 0.018256	-0.064007	-0.064732
Glrb	-0.031976	-0.077888	-0.017744	-0.077839	 0.044939	 -0.07793
Mir181b-1	0.0083957	-0.088563	-0.089043	-0.083411	0.0046525	-0.089242
1810010H24Rik	 -0.11329	  0.04799	 -0.10296	-0.018449	-0.078727	-0.085799
Hoxc6	 -0.11611	 0.044824	 -0.11587	-0.036978	 -0.11606	 -0.11622
Apobec4	 -0.097115	-0.0031595	 -0.096484	 -0.095316	 -0.085079	 -0.090369
Sypl2	-0.098483	-0.001146	-0.094007	-0.094041	-0.096382	 -0.09987
Lypd2	-0.095463	-0.016923	-0.094683	 -0.09621	-0.094638	 -0.09521
Dreh	 -0.091807	-0.0065701	 -0.087365	 -0.087174	 -0.088581	 -0.089996
Zfp534	-0.085645	-0.016239	-0.085024	-0.083247	-0.085175	-0.085391
Gpr111	-0.087724	 0.013579	-0.086666	-0.086318	-0.086438	-0.087016
Kcnj11	   -0.1098	-0.0095975	  -0.10931	  -0.10975	  -0.10928	 -0.062947
C130030K03Rik	-0.12066	-0.02026	-0.11617	-0.11909	-0.11584	-0.11918
Fam221b	 -0.11419	-0.016414	  -0.1097	 -0.10974	 -0.10937	  -0.1127
Spatc1l	 -0.11166	-0.011253	 -0.10717	 -0.10434	 -0.10683	 -0.11557
Hs6st3	 -0.11273	-0.038588	 -0.10982	 -0.11258	 -0.10952	 -0.11248
Cldn2	  -0.12988	-0.0017597	  -0.12137	  -0.11072	  -0.11423	  -0.11485
Ccdc135	-0.033683	 0.012205	  -0.1055	 -0.10525	 -0.10555	-0.044374
Gm11190	-0.089651	 0.031461	-0.089345	-0.089701	-0.088968	  -0.0266
Mir7008	-0.082121	 0.050933	-0.081262	-0.080886	 -0.08142	-0.037437
Prss35	-0.091172	0.0094625	-0.086685	-0.089163	-0.086349	0.0055623
Ly6g6c	  -0.11034	-0.0074779	  -0.12299	  -0.12295	-0.0092003	 -0.051678
3110021A11Rik	-0.052182	-0.020419	-0.051795	 0.076523	-0.051856	-0.051947
A230001M10Rik	-0.044979	-0.042814	-0.040492	 0.057707	-0.040156	-0.043493
Mir7649	-0.044979	-0.042814	-0.040492	 0.057707	-0.040156	-0.043493
Cyct	-0.044979	-0.042814	-0.040492	 0.057707	-0.040156	-0.043493
Fgf3	-0.044979	-0.042814	-0.040492	 0.057707	-0.040156	-0.043493
Nxph2	-0.044979	-0.045683	-0.040492	 0.060576	-0.040156	-0.043493
Efna3	-0.031884	-0.036942	-0.036862	 0.043592	-0.036961	-0.020917
Hist1h2ba	-0.037003	-0.036986	-0.036841	 0.044492	-0.036417	-0.036684
Mir8120	-0.033028	-0.032104	-0.032146	 0.052047	-0.031107	-0.032633
Xkr7	 -0.03205	-0.032156	-0.031729	 0.035228	-0.031715	-0.031991
Mir7091	-0.042571	-0.042182	-0.041639	 0.030877	-0.042231	-0.042458
Nudt11	-0.054947	-0.055618	-0.051436	  0.03884	-0.053616	-0.054456
Tigd4	-0.027257	-0.059973	-0.059728	 0.033198	-0.059963	-0.060244
4931431B13Rik	-0.027612	-0.022618	-0.020296	 0.077902	-0.019961	-0.023297
Glra2	-0.019837	 -0.01919	-0.019776	  0.07187	-0.018657	-0.019835
9030619P08Rik	-0.031152	-0.030655	-0.030335	 0.081488	-0.031087	-0.030739
Lmo3	0.0054382	-0.025475	-0.025385	 0.078597	-0.025673	-0.011894
Mir6932	-0.020534	-0.020509	-0.020389	 0.039958	-0.019749	-0.020122
Smc2os	 -0.028224	0.00010974	  -0.02803	  0.051671	 -0.028141	 -0.028173
Pou2f3	 -0.049063	 -0.048891	-0.0065599	  0.019719	 -0.018038	 -0.015376
B4galnt3	-0.041302	0.0012994	-0.041216	  0.11048	-0.041259	-0.032883
Mir7075	-0.032618	-0.032693	-0.030159	  0.12541	-0.031477	-0.032374
Rln3	-0.046867	-0.046563	-0.046481	  0.11271	 -0.04644	-0.046591
4933406M09Rik	-0.012513	-0.066044	-0.065828	 0.054991	-0.066012	 0.024792
Btf3	-0.0074549	 -0.055968	 -0.049325	  0.026758	 -0.064231	 -0.025121
BC052688	-0.070459	0.0025141	-0.066937	 0.031375	-0.066625	-0.069957
Psma1	  -0.07187	-0.0055203	  -0.11467	  0.036953	 -0.054167	 -0.081018
Lrrc46	-0.098278	 -0.02536	-0.097602	 0.038893	  -0.0975	-0.097759
Dmrt2	-0.073252	-0.072348	-0.072071	 0.021043	-0.072041	-0.072421
Mir1982	-0.083396	 -0.08367	-0.083365	 0.034181	-0.083004	-0.083216
Golga7b	-0.063382	-0.062502	-0.062461	0.0013646	-0.062052	 -0.06243
Fsd1	 -0.088418	-0.0064222	 -0.088129	  0.096932	 -0.088118	 -0.022775
Tmem246	-0.069558	0.0090676	-0.069302	 0.035111	-0.069343	-0.018519
Gm1661	-0.073516	-0.073587	-0.073414	 0.087881	-0.072901	-0.015596
Snap91	-0.084717	-0.084613	-0.084497	  0.04688	-0.084685	-0.011958
Mir193	 -0.11296	 -0.11246	 -0.11226	 0.089471	 -0.11247	-0.018026
Mbd3l1	-0.083369	-0.081203	-0.078881	  0.12036	-0.083596	-0.081883
Tdrd12	-0.080115	-0.077949	-0.075627	  0.12362	-0.075292	  -0.0828
Mir6403	-0.084509	-0.084339	-0.084603	  0.09255	-0.084465	-0.084479
Mchr1	-0.070717	-0.071238	-0.070351	  0.16354	-0.070045	-0.070512
1700001C19Rik	-0.087449	-0.087546	-0.087191	-0.087343	-0.087292	0.0046028
Ankrd7	-0.086311	-0.085777	-0.085487	-0.084984	-0.085795	0.0039124
Trim10	-0.095433	-0.095158	-0.095081	-0.095171	-0.074047	 0.016108
4930456L15Rik	-0.078517	-0.078851	-0.077911	-0.078517	-0.077876	 0.028258
March11	-0.087463	-0.087121	 -0.08757	-0.087231	-0.086284	 0.043198
Unc5d	-0.085182	-0.084742	-0.084488	-0.084331	-0.084603	  0.04849
Mirlet7c-1	 -0.08978	-0.089864	-0.088571	-0.085736	-0.089666	 0.030373
Cldn19	-0.088859	-0.088714	-0.063817	-0.088404	-0.088774	 0.025536
2900079G21Rik	-0.074534	-0.073105	 -0.07076	-0.072951	-0.074452	 0.016051
BC018473	-0.073388	-0.073391	-0.072832	-0.072677	-0.072933	0.0072926
Gm6710	-0.073242	-0.072408	-0.072583	-0.070107	-0.072101	0.0068028
Tlx1	-0.076299	 -0.07459	-0.072242	-0.072301	-0.074195	  0.00526
Tmem132b	-0.065229	 -0.06488	-0.064938	-0.065041	-0.064775	 0.013099
Stmnd1	 -0.059589	 -0.059272	 -0.058911	  -0.05937	 -0.059549	-0.0015098
Cndp1	-0.063395	-0.032278	-0.063301	-0.063136	-0.063075	  0.02653
Cnfn	-0.090058	-0.025231	-0.089997	-0.089561	-0.046481	 0.037455
Mov10l1	-0.083032	 -0.10388	-0.048696	-0.041194	 -0.10371	 0.040535
1700001J11Rik	-0.11073	-0.11071	-0.11042	-0.11065	-0.11013	0.062452
A630075F10Rik	 -0.1109	-0.11059	-0.11023	-0.11001	-0.11034	0.068147
4930443O20Rik	-0.099162	-0.097894	-0.096897	-0.097578	-0.098744	 0.067881
Lhx1os	-0.10776	-0.10363	-0.10131	-0.10135	-0.10098	0.066594
Tmprss11f	 -0.10412	 -0.10195	 -0.09963	-0.099669	 -0.10206	  0.06876
C87414	-0.097764	-0.095599	-0.093277	-0.095856	-0.092942	 0.076305
Cts3	-0.097764	-0.095599	-0.093277	-0.095856	-0.092942	 0.076305
Gm13490	-0.097764	-0.095599	-0.093277	-0.095856	-0.092942	 0.076305
Gsx1	-0.097764	-0.095599	-0.093277	-0.095856	-0.092942	 0.076305
Hoxc12	-0.097764	-0.095599	-0.093277	-0.095856	-0.092942	 0.076305
Olfr1474	-0.097764	-0.095599	-0.093277	-0.095856	-0.092942	 0.076305
Olfr805	-0.097764	-0.095599	-0.093277	-0.095856	-0.092942	 0.076305
Tmevpg1	-0.097764	-0.095599	-0.093277	-0.095856	-0.092942	 0.076305
Usp26	-0.097764	-0.095599	-0.093277	-0.095856	-0.092942	 0.076305
Vmn2r93	-0.097764	-0.095599	-0.093277	-0.095856	-0.092942	 0.076305
Cyp2c69	-0.096691	-0.094526	-0.092204	-0.094766	-0.091868	 0.080803
Olfr665	-0.097226	 -0.09506	-0.092738	-0.095309	-0.092403	 0.078563
4930500J02Rik	-0.084963	  -0.0877	-0.080475	-0.077646	 -0.08014	 0.091515
Gm17019	-0.090465	  -0.0883	-0.085978	-0.083148	-0.090806	 0.086569
Uroc1	-0.095951	-0.090413	-0.088092	-0.085262	-0.087756	 0.081996
Serpina12	 -0.11741	 -0.11694	 -0.11669	-0.073637	 -0.11666	 0.056566
Mir99b	-0.029063	 -0.11539	 -0.11655	 -0.11031	 -0.11284	 0.034819
Tbata	-0.058276	-0.097625	-0.097574	-0.097554	-0.097486	 0.051088
Olfr134	  -0.1177	 -0.11734	 -0.11631	 -0.11348	-0.053223	  0.07296
Trdn	 -0.12649	 -0.12617	 -0.12581	  -0.1262	-0.042393	 0.067031
Dnah5	 -0.10574	 -0.12198	-0.044458	 -0.12204	 -0.12183	  0.07684
Gucy2e	 -0.13242	 -0.13232	-0.033803	 -0.13243	 -0.10715	 0.040908
Olfr223	  -0.1222	 -0.12181	-0.050276	 -0.12204	  -0.1228	 0.044708
Mir6973a	 -0.11623	 -0.11603	-0.040041	-0.091707	 -0.11612	 0.039841
Aldh1a7	-0.087937	-0.087874	-0.029709	-0.087684	0.0080241	-0.010418
Vax2os	-0.052125	 -0.10768	-0.073306	 -0.10774	-0.012973	-0.015738
Epha5	-0.096971	-0.096502	 -0.09642	-0.096254	-0.035524	 0.043309
Grin2b	 -0.09123	-0.090551	-0.090489	-0.090124	-0.029392	 0.021471
Gm7616	-0.11377	-0.11318	-0.11408	-0.10835	-0.01119	0.035831
Rptn	-0.091323	-0.089158	-0.086835	-0.089314	 0.011701	0.0054259
Ttc23l	-0.089422	-0.084533	-0.082211	-0.079382	 0.016327	 0.010183
Smok3a	-0.074413	-0.089456	-0.077478	 -0.13889	 0.041331	 0.025548
Gm2762	 -0.11751	 -0.11724	 -0.11694	-0.020476	  -0.1169	 0.085909
Mypn	  -0.10978	  -0.10959	   -0.1094	-0.0078295	  -0.10939	  0.026069
Vsig4	-0.097239	-0.097075	-0.096884	 0.018825	-0.097132	 0.047988
Pmch	 -0.11836	 -0.11764	 -0.11795	-0.016817	  -0.1172	-0.035561
Xkr9	 -0.12286	 -0.12257	 -0.12224	 0.015744	 -0.12282	-0.030839
1700020N01Rik	-0.037246	-0.037142	  -0.0371	-0.036859	 0.077651	-0.022518
4932416K20Rik	-0.018578	-0.018219	-0.016459	-0.019144	 0.082002	-0.018336
Gpr158	-0.024784	-0.022618	-0.023125	-0.020335	 0.078277	-0.023297
Prl2c3	-0.025282	-0.023116	-0.020794	-0.017964	 0.074966	-0.026664
4930584F24Rik	-0.044979	-0.042814	-0.040492	-0.040531	 0.058081	-0.043493
Gm8300	-0.044979	-0.042814	-0.040492	-0.040531	 0.058081	-0.043493
Olfr1395	-0.044979	-0.042814	-0.043361	-0.037662	 0.058081	-0.043493
Sgcz	-0.044979	-0.042814	-0.040492	-0.037662	 0.055213	-0.043493
Mir6397	-0.037548	-0.036419	-0.036034	-0.035949	 0.035658	-0.036901
Vmn2r57	-0.036981	-0.036747	-0.036659	-0.036905	 0.044098	-0.036862
Tmem30c	-0.028778	-0.028011	-0.027655	-0.027194	 0.031071	-0.028412
Mir19a	-0.048147	 -0.04729	0.0028395	-0.046941	 0.061495	 -0.01123
G630025P09Rik	-0.029686	-0.029063	-0.028413	-0.028356	 0.031096	 0.028298
L1td1	-0.042118	-0.042139	-0.042108	-0.041972	 0.043963	0.0009895
Ugt2b1	-0.045254	 -0.04528	 -0.04487	-0.045054	 0.040701	 0.009828
Olfr731	-0.043579	-0.043993	-0.042892	-0.042418	 0.065674	 0.024382
2010003K11Rik	 -0.05104	-0.050956	-0.050857	-0.051045	  0.10983	-0.020096
Gm14327	-0.051453	-0.051127	-0.050774	 -0.05052	  0.11331	0.0089375
Alms1-ps2	 -0.06417	-0.063887	-0.063863	 -0.06347	 0.093613	-0.017206
Bcmo1	-0.069542	-0.068787	-0.068621	-0.069218	   0.0616	-0.011183
Ces2a	-0.077326	-0.077149	-0.076922	 0.012642	 0.053451	-0.020801
Mir6965	-0.074043	-0.073877	 -0.01838	0.0012866	 0.013901	-0.055726
Mir33	-0.032602	0.0059201	-0.031938	 0.058987	 0.086509	-0.032568
