	IL17pos_SC_EAE_1	IL17pos_SC_EAE_2	IL17neg_SC_EAE	IL17pos_SI_SS	IL17pos_SI_mock	IL17pos_SI_EAE	IL17neg_SI_EAE	IL17neg_SI_SS	IL17neg_SI_mock
Kdm4c	13934.77295	14141.2759	15686.03666	12010.70342	13035.53318	15455.36431	13110.27026	13891.47569	13032.85494
Kdm4d	109.9173571	106.19037	129.2648274	95.63931057	79.34728465	120.5301079	159.4506582	128.7512039	83.31588423
Kdm5a	1804.696901	1897.743592	2130.699839	3569.154326	3800.694749	3688.338019	3658.759755	4078.784904	3873.852041
Kdm5b	282.8888933	306.1157523	329.7739168	533.6754495	511.9057968	502.253177	572.435068	597.4427605	664.6282137
Kdm5c	193.3118505	297.7958791	304.9444673	354.9626458	302.9167636	569.857734	364.8121341	280.7422192	347.2947454
Kdm5d	783.9974534	312.1096565	290.7944303	892.3398822	904.297963	225.8349142	346.0097175	1107.21663	945.1760096
Kdm6a	1408.814837	2121.715751	2559.302333	2230.801603	2368.932454	4449.658446	3442.478932	2235.095184	2140.446914
Kdm6b	1227.307364	1684.149211	1534.676417	3346.76361	2453.111897	2061.609041	1351.628938	1495.286411	3322.022305
Kdm7a	1614.433188	1715.352126	1722.348277	2231.85489	2447.44464	2583.185994	2510.076324	2432.187718	2307.15562
Kdm8	13.60474653	17.61355469	47.12803218	56.8200814	29.51094372	42.06799499	50.70754564	47.59125285	46.89635775
Kdr	0	0	0	28.02331808	17.01189082	23.08910976	6.820541636	13.3717655	5.461392684
Kdsr	264.7133685	213.1040274	291.9759738	392.241108	421.7767458	411.5666643	431.8208076	432.5794224	441.8575364
Keap1	521.2162244	455.6832883	366.8890011	238.298205	177.3613686	213.8825135	192.8917973	260.4693156	454.0220212
Keg1	0	0	0	0	1.030765827	1.064020571	0	0	0
Kel	0	2.281268027	0	0	0	0.704554162	0	0	0
Kera	0	0	0	0	0	0	0.794418215	0	0
Khdc1a	0	0	5.906713367	4.747633468	0.880644035	5.454333144	23.83254645	19.88256786	14.50335843
Khdc1b	0	0	0	0	1.528487644	0	1.378830013	0.690182596	2.649759815
Khdc1c	0	0	0	9.140881974	0	0	0	0	0
Khdc3	14.98813784	20.42587315	42.69754991	0.915172525	21.38930796	39.95315203	21.13265536	5.519004601	5.297162192
Khdrbs1	1640.774761	1552.78263	1831.283302	3399.934839	3364.517797	2281.180651	2075.930473	3108.435957	3184.487776
Khdrbs2	0	0	0	1.135379601	0	0	0	0	2.190585101
Khdrbs3	0	0	0	20.3774548	10.8859326	10.30070839	9.001727792	3.277000091	12.58110999
Khk	148.8361706	149.0156135	20.62326064	31.77131618	129.1401011	42.84849896	91.53234043	94.41104737	29.31697106
Khnyn	438.5294187	398.3414153	359.9403458	401.2705687	407.1615435	370.447162	372.0914727	414.9177977	429.3462022
Khsrp	407.7469431	353.0779963	313.5864378	495.0348751	384.3320835	243.3581873	334.6926253	292.7943039	460.4345302
Kidins220	949.9743462	830.4764862	1099.17476	888.6419184	882.059823	827.4161482	1062.740963	1127.617192	1135.380376
Kif11	534.8703134	938.2497038	478.0282658	316.3446995	362.0527001	252.7113992	183.8750938	292.8542574	228.5727135
Kif12	0	0.637741151	0	0	0	0	0	0	0
Kif13a	68.97013947	36.5783799	80.74408339	54.61680308	53.03106249	27.62919666	54.60829652	76.58191687	85.64581464
Kif13b	129.1308248	192.0735662	234.6068433	249.4986034	227.4145733	229.3730585	290.8565994	363.4219712	381.7558811
Kif14	25.87722282	28.07900906	20.92910431	7.936611915	7.296849265	3.171478514	0.692884052	2.774622016	6.990619276
Kif15	243.4978268	655.7243139	309.2665961	61.42490741	70.14294132	56.23402769	41.11274859	65.27484542	73.4529573
Kif16b	177.3333361	201.3364624	275.2601653	225.2837094	191.1215897	228.8666235	209.1092574	220.165206	199.5604923
Kif17	0	0	0	20.39998756	4.128018913	2.130598884	0	0	1.789065596
Kif18a	161.1163921	174.67821	187.237377	129.1925794	93.81682889	252.1090594	178.0011003	108.6693317	107.836885
Kif18b	20.33273413	77.42361091	37.97931706	2.312621219	11.32482886	0	0	1.859520735	1.338581453
Kif19a	2.324497561	0	5.452053009	0	2.000880708	0	1.804970019	0.90348983	0
Kif1a	0	0	0	771.4904386	1073.284917	664.7468519	387.2788798	323.0917277	0
Kif1b	371.8599043	291.3538251	626.1865751	1663.912983	1316.272264	1354.778829	1598.813032	1434.330464	1747.214902
Kif1c	162.0224745	100.5545442	81.09832746	87.59678546	68.29417925	90.41500647	57.71394306	52.27551549	70.19992929
Kif20a	301.701328	322.7886447	563.384889	224.5926797	223.9898958	231.2162963	360.1913211	316.6176779	354.5393659
Kif20b	190.0683115	275.9952939	175.2145347	147.8354858	168.546055	100.3752212	136.1706793	161.1335052	118.5343594
Kif21a	0	17.71503196	0	228.5897596	201.4065524	273.5583753	86.06197329	38.29235291	36.75315002
Kif21b	651.6547969	474.2670921	662.0155148	433.3341404	350.2682218	342.5182448	465.635008	349.8276656	655.6985248
Kif22	172.6938012	148.7753702	96.96067454	23.17461589	28.28812961	14.60038305	53.28837299	25.54678777	24.51990677
Kif23	260.5635077	263.9410455	371.6055657	631.1580172	786.1772849	712.6862599	526.0208318	613.0913158	579.3208566
Kif24	48.94248023	62.28741945	59.4113754	59.2606089	46.62788352	84.54800974	44.82970956	42.94037967	39.08715232
Kif26a	0	0	0.624354459	1.561270041	0.992920421	1.02495419	0.89570137	1.120873296	0.215163714
Kif26b	0	0	0	0.833368014	0.231873598	0.478708688	0.83668135	0.209403226	2.009860351
Kif27	0	0	0	0.691609537	0	0.794557719	0.347179632	0.347566179	0.333595378
Kif2a	10618.59172	9184.05	12222.03878	6165.71433	6385.289424	7372.403718	7196.997452	6409.30777	6939.357079
Kif2b	0	0	0	0	2.269501147	0	0	0	0
Kif2c	110.8333351	191.3223452	55.99072045	11.42948798	34.98113805	85.35021308	14.34366221	25.84733821	2.756486252
Kif3b	416.6435867	489.0084981	445.1473216	126.3211125	131.7447229	175.975133	149.9321538	165.5221126	167.5920144
Kif3c	31.45860759	28.70254193	71.26282799	74.79480964	66.69441683	52.79928273	50.21224197	72.91145778	70.19803358
Kif4	117.7016148	220.1709288	117.0264452	82.51935082	115.5284614	126.0272753	63.77937409	64.17951127	72.02431819
Kif4-ps	0	0	0	0	0	0	0	0	0
Kif5a	7.77323215	2.096606646	1.682947263	13.52700944	5.520109453	1.554054592	1.358079064	2.265985232	7.394665047
Kif5b	2821.673345	2629.492431	2814.339539	2706.485695	2826.210155	3399.505846	2932.786529	2817.745647	2590.93251
Kif5c	37.72222281	45.31318702	87.35394357	186.1051497	188.7977211	178.56163	102.3684524	96.36069071	103.8034691
Kif6	0	0	0	1.312058569	0	0	0	0	0
Kif7	2216.666702	2869.835178	8638.568299	49375.38807	28048.51251	23044.55753	27884.07935	16025.34969	34235.55925
Kif9	34.73880652	33.46356317	33.57652479	41.74108716	27.23260238	34.72558182	40.46197252	36.16698444	18.05087079
Kifap3	23.8290252	91.8170968	64.48892809	51.73547349	42.63471185	30.39879811	35.68477009	74.22757481	45.33703776
Kifc1	1.71834628	8.651527237	12.4010455	1.993515345	5.176912608	6.107349773	5.337176638	2.671559505	7.051476458
Kifc2	53.74164895	40.63241025	44.89233711	44.18335315	29.50423699	43.42815365	38.93736112	37.99386018	54.46318684
Kifc3	3.816355871	4.117410585	6.196964346	28.77869642	4.927563466	17.80288078	13.33528424	53.40052658	40.57611039
Kifc5b	10.12561874	9.83194389	8.220944327	2.349418922	7.190641244	8.097411214	6.486589536	16.5297024	10.19910406
Kin	843.9086427	858.4532348	856.1307717	1269.966132	1506.80174	1180.058226	1409.818692	1566.584864	1320.115047
Kir3dl1	0	0	0	0	0	2.27701769	0	0	0
Kir3dl2	0	0	0	0	0.990343638	1.022294274	0	0	0
Kirrel	0	0	0	45775.09936	24614.00077	17726.58272	0	11889.77558	14388.85823
Kirrel2	0	0.459614859	0	2.96537004	0	0	1.488579935	0	0
Kirrel3	10.22203261	7.352267748	51.63960554	52.70643475	17.59783981	27.24837651	29.10379285	13.24372581	12.71137981
Kis2	0	2.119523765	16.3045356	3.798574292	0.845522338	0	8.390088976	9.163015024	0.73289147
Kiss1	0	0	0	0	17.31104706	0	0	0	0
Kiss1r	1.261859602	1.361401887	0	1.463928726	0.543091672	1.681838967	0.979832713	1.961847303	8.473449199
Kit	4987.500078	10223.78782	6568.91131	276290.0133	249538.7433	208952.0938	17233.91015	50014.59945	43724.76317
Kitl	1.220183505	0.789862893	5.811880812	93.99443142	31.8243748	36.75419903	9.948448288	38.98442571	33.32060812
Kiz	280.2279114	284.9813072	429.2497891	218.1703194	200.4796385	252.2946191	333.6002258	202.6912197	213.2366481
Kl	0	0	0	0	1.006597812	0.346357615	0	0	0
Klb	0	0.417248499	4.186569884	5.832727945	3.994779571	3.092744876	0.450455225	4.058610828	2.596980359
Klc1	16989.67769	25851.66043	20203.10328	28943.33484	27974.65204	19070.37205	18164.62875	22011.92674	20646.97121
Klc2	1646.666693	3313.976336	3153.76303	3122.699394	3516.285825	2996.636602	2729.39401	3360.153968	2728.921389
Klc3	52.011174	208.4237839	48.26015809	25.8600147	19.1872164	108.9343072	199.0483628	95.30303476	66.52525479
Klc4	47.54091375	72.30204905	48.98412974	66.45051151	89.48663222	76.34187217	53.37176638	83.48623454	96.79754047
Klf1	0	0	0.938566743	0	4.477851024	0	2.019707326	0	0
Klf10	886.6666806	992.0417898	924.2912583	403.2069371	350.5180702	456.6601144	562.9090549	331.2288527	419.5984628
Klf11	221.1099985	189.1842627	198.5005021	163.1328351	188.0270111	211.0095482	123.3223555	95.02888786	157.7468827
Klf12	71.90443085	77.32639256	115.2512164	65.12057417	42.52708986	42.04421433	5.133099907	32.72613803	20.50779622
Klf13	1258.25987	734.060405	800.017504	1272.307872	975.4206642	644.3762479	624.1511402	701.9516335	1238.324297
Klf14	0	0.483137235	0	0	1.156401258	0	0	0	0
Klf15	0	0	0	4.035695407	0	3.863684114	0.675290113	0	3.244338657
Klf16	113.8423849	56.81234797	38.00275144	63.41814315	58.27791407	46.78962256	33.87960034	56.13901513	58.37265004
Klf17	0	0	0	0	0.477678962	0	0	0	0
Klf2	822.4614667	493.8455358	1169.409714	476.6587402	388.6520714	524.1836409	1059.472178	452.6130811	724.5794477
Klf3	486.2489273	270.9848688	1047.777947	3137.972346	3114.659843	1792.57578	2847.85541	4366.345941	5595.07148
Klf4	150.3022363	154.1452206	148.989762	1592.149453	1593.708222	1993.949383	1164.381179	867.6350259	1187.281292
Klf5	0	0.831836283	0	14.31170669	36.83389398	60.63005103	8.082341839	16.18268132	12.94350066
Klf6	8631.280667	9023.954104	11535.16198	9304.719874	9211.772584	15665.55746	11548.01884	10170.74677	9581.198464
Klf7	1672.455116	1685.168935	1361.091787	1653.853755	1631.136	1366.645224	1224.45059	1028.476422	1406.055577
Klf8	26.25981643	23.18018093	67.51405184	71.31569682	55.09705836	46.5337711	33.01906536	50.10567695	54.1030777
Klf9	7.336806735	54.08975281	76.7755074	357.0182539	227.879801	264.0244928	247.345751	250.9481075	234.9306854
Klhdc1	176.0595205	148.7190113	291.0548922	60.16754575	40.53041043	58.20940451	240.8322228	66.043994	111.5040411
Klhdc10	191.9377899	161.467864	116.4926769	65.30719674	65.09400961	51.82682691	74.25642978	59.04950291	83.24279236
Klhdc2	731.9784288	847.9728814	976.6110101	473.3605261	361.8062209	497.3645511	1595.286485	673.4121518	720.5392736
Klhdc3	2651.307231	2522.828963	3114.777894	6676.165626	6330.276533	5306.388813	5710.465051	5291.102176	6547.465579
Klhdc4	335.2136394	340.9909777	284.7727748	518.5245387	475.6872951	658.6833904	366.6413591	492.1293488	485.9249888
Klhdc7a	0	0	0	0	0	0	0	0	0
Klhdc7b	0	0	0	0	3.778340743	0	0.852098745	0	0
Klhdc8a	0	0	0	0	0.804523714	1.660958793	0	0	0
Klhdc8b	2.702336649	3.8873487	0.975117767	7.315181944	1.163058495	8.404069016	6.295085076	4.201395985	4.032516291
Klhdc9	82.96463153	157.7947959	84.25613239	61.52078096	81.72150111	60.41857775	48.81457263	52.8582222	78.49338342
Klhl1	0	0	0	1.905855827	0	0	0	0	0
Klhl10	9.254473306	11.41087546	13.5961562	28.37489685	21.33767231	38.76588666	33.10733962	49.33090395	17.01568551
Klhl11	287.7298896	295.7014079	326.8423829	601.7372058	631.6343422	657.8337757	642.2851701	596.5260076	584.7688691
Klhl12	167.2903656	219.0988058	235.6055079	416.1606747	427.7020247	442.0552699	432.3563965	462.922916	409.3847823
Klhl13	0	0	0	288.7932123	180.602667	94.79455998	46.94289452	140.9854812	74.29246368
Klhl14	0	0.357122347	0	0.768034284	0	0	0.385543932	0	0.37045858
Klhl15	166.5715693	172.0790919	243.6733482	347.692983	335.4793862	300.8718827	273.417391	398.208992	386.5212201
Klhl17	196.3669573	153.7751762	126.5881773	103.4114589	96.28939671	139.9776605	111.5322056	107.0254748	135.8122788
Klhl18	110.3929377	104.5304204	144.6117945	150.2107212	130.4053021	174.1353048	179.5332555	162.615704	187.2950261
Klhl2	162.693585	317.3333866	331.8522019	230.587079	280.9490618	251.0242205	254.8409381	231.2943492	225.5850544
Klhl20	488.5781598	464.9175641	553.8641139	305.7678231	364.9753616	284.5386574	346.5076329	370.326986	375.3519005
Klhl21	83.31707448	91.36317382	114.5894811	274.9239355	237.1973445	149.7315973	217.552295	218.9890016	328.6552542
Klhl22	93.4759373	68.51210795	39.59618777	49.50740783	41.98028096	37.91782399	61.53858441	57.46046922	54.58221822
Klhl23	0	5.594220619	0	28.40662217	6.694954651	5.75912369	6.039436722	15.4513003	10.63906974
Klhl24	1050.984604	1119.291544	1170.035025	2013.517317	2278.196996	1822.79031	2125.600675	2049.299809	1919.930002
Klhl25	1767.000028	1266.827243	1904.59863	1022.775896	681.9959018	881.2643979	694.8889615	974.8138984	922.8715971
Klhl26	443.3333403	329.3253483	354.0396844	615.506033	431.6599449	290.5997167	321.6742608	457.6250045	528.7031007
Klhl28	706.0091211	701.3700198	668.4246085	655.2532667	741.296156	544.0955312	639.9464601	704.2358163	696.2687242
Klhl29	0	5.090526426	1.6344673	7.00658267	5.361093954	9.055725526	1.099131204	3.741206894	2.534700002
Klhl3	20.4901964	57.61107033	38.98513549	66.99216694	82.5757957	67.86086754	48.45506059	64.43734177	64.62686254
Klhl30	0	0	0	0	1.705883312	12.32643169	2.564760793	6.162279309	3.450171534
Klhl31	1.06280967	0	0.230104105	0.246600748	1.097814204	2.549772166	0	0	0
Klhl32	94.04040552	0	101.8013099	0	17.34601887	0	62.59052603	93.99032078	15.03537955
Klhl33	0	0	0	0	0	0	0.966988464	0	0
Klhl34	0	0	0.548271661	0.5875784	0	0	0	1.181142645	0
Klhl35	47.01332041	19.84773304	20.65231492	38.73261423	42.22760331	39.95746104	49.9970685	26.21809921	38.89018001
Klhl36	58.98692903	38.85397766	55.7890732	14.40691762	11.22389456	13.24114489	15.91061691	25.34052766	27.79650002
Klhl38	0	0	0	1.395100251	1.552672575	0	0	0	1.345843197
Klhl4	0	0	1759.708357	7714.904386	4865.558292	5613.41786	17642.70452	18179.29454	14636.942
Klhl40	0	0	0	0	0.699493225	0	0	0	0.606314695
Klhl41	0.524034681	0	0	0.607951488	0	1.396893831	1.831105815	0	5.278377929
Klhl42	88.45076992	76.4299431	136.5045414	57.76492099	46.51826883	13.48849697	65.77434635	61.83536094	85.40031519
Klhl5	134.6390866	158.3125039	144.9055617	213.6992295	151.6707794	199.2159971	141.3658822	186.1190375	227.1189376
Klhl6	3032.178842	2149.691506	2857.372591	667.2349739	1041.064056	1153.517753	1608.374824	891.1689334	1036.072063
Klhl7	3474.285769	4963.643496	5700.279762	10533.20619	12896.94203	12969.34674	12661.64827	12295.94804	8809.505041
Klhl8	51.719887	99.80457463	103.3278008	215.6173088	292.0909443	939.8507498	428.5412834	165.2333793	298.3593529
Klhl9	867.0073648	890.8262384	988.7476797	762.1601061	932.1315346	906.7165976	1076.335895	1109.161566	984.4519052
Klk1	0	0	3.287126445	172.6165822	297.9713378	325.7967828	155.6189106	76.12572214	61.17133874
Klk10	0	2.119523765	3.190017836	0	0	0	0	0	2.198674411
Klk11	0	0	38.56503705	4.592204992	0	0	0	4.61559611	31.01047033
Klk12	0	6.171688554	0	0	0	3.812168326	0	0	6.402161617
Klk13	0	0	0	20.9116479	1.662396774	13.72823444	0	0	0
Klk14	0	0	2.267340761	0	0	11.16635132	0	0	1.172049272
Klk15	0	3.751418533	0	2.016968467	2.244778912	13.90320213	8.099950427	0	1.945755001
Klk1b1	0	0	0	12.75190808	4.054913501	0	0	0	0
Klk1b11	0	0	15.04977056	0	1.994489974	0	5.397615049	12.60845767	0
Klk1b16	0	0	0	0	0	0	0	0	0
Klk1b21	0	0	0	3.417454878	0	0	0	0	0
Klk1b22	0	0	0	0	0	0	0	3.881953174	0
Klk1b24	0	0	0	0	0	0	0	0	0
Klk1b26	0	0	0	0	0	0	0	0	0
Klk1b27	0	0	51.88329308	72.97882528	88.95694811	81.84570849	113.3924648	78.58987971	55.31597411
Klk1b3	0	0	0	0	0	0	0	0	0
Klk1b4	0	0	0	0	0	0	0	0	0
Klk1b5	0	0	0	0	0	0	0	0	0
Klk1b7-ps	0	0	0	0	0	0	0	0	0
Klk1b8	0	0	0	0	0	0	0	0	7.021238566
Klk1b9	0	0	0	8.867706191	0	2.037538243	10.6835553	16.04317544	3.421845002
Klk4	0	0	0	2.494714434	2.776484831	0	0	0	0
Klk5	0	0	0	0	0	0	0	0	0
Klk6	0	0	0	48.21815241	26.83212294	0	0	0	0
Klk7	0	0	4.125390783	0.884229729	5.904604703	0	2.66323585	0	0
Klk8	513.086241	425.4823713	413.8497168	382.8273281	566.3567008	512.2204688	680.8140065	432.8744842	397.4594624
Klk9	3.606779718	2.918476452	14.64164118	4.184354921	13.9708952	0	3.150743429	0	15.13731433
Klkb1	3.779943218	8.156251012	4.676447854	6.264640184	4.880548549	7.916866012	3.144773689	2.518620045	3.626072049
Klra1	0	0	0.863684093	2.776810217	3.090442474	0	1.85856691	10.23349923	4.464614805
Klra10	0	0	0	0	0	0	0	0	0
Klra12	0	0	0	0	0	0	0	0	0
Klra13-ps	0	0	0	0	0	0	0	0	0
Klra14-ps	0	0	0	0	0	0	0	0	165.3891751
Klra15	0	0	0	0	0	0	0	0	0
Klra17	0	0	0	116.6740001	52.52439358	66.26759894	17.11002697	48.75198882	37.9397428
Klra18	0	0	0	0	0	0	0	0	0
Klra19	0	0	0	0	0	0	0	0	0
Klra2	577.6767768	985.59996	1250.701808	2493.706468	954.0310377	1092.243986	578.9623658	1331.529544	781.8397368
Klra21	0	0	0	0	0	0	0	0	0
Klra22	0	0	0	0	0	0	0	0	0
Klra23	0	0	0	0	0	0	0	0	1.591981365
Klra3	0	0	115.6951111	0	15.33264168	0	41.49416569	27.69357666	26.58040314
Klra33	0	0	0	0	0	0	0	0	0
Klra4	0	0	0	0	0	0	0	0	0
Klra5	0	73.55355147	63.79481367	0	1.491968608	1.540102756	1.345886637	20.21077706	18.10515731
Klra6	0	0	0	0	0	0	0	0	0
Klra7	0	0	16.04190956	17.19198749	0	0	8.630170023	17.27955758	4.14624673
Klra8	0	0	0	0	0	0	0	0	0
Klra9	0	0	1.205830304	0	0	1.484638419	2.594833365	20.78177947	0
Klrb1	0	0	0	162.6708522	34.61135858	2.748307398	14.41037692	14.42642133	43.8473627
Klrb1-ps1	0	0	0	0	9.383911846	0	0	0	8.133893857
Klrb1a	67.17171823	1768.282281	305.4039297	93.51399256	17.34601887	0	78.23815753	93.99032078	15.03537955
Klrb1b	1504.367112	2558.460656	1008.874387	153.4610276	95.48936336	84.14517113	31.51455622	134.6118157	85.46104301
Klrb1c	56155.55644	79398.77325	39193.50432	14744.03949	14310.46557	17923.54475	64890.72786	21022.50175	25304.54379
Klrb1f	13586.20275	8954.612295	7654.427606	13711.04526	24954.55362	26028.90627	8726.030456	11915.9501	8761.439213
Klrc2	2574.50004	3782.032788	5543.081325	0	110.3950201	50.64737919	121.7162194	132.929168	212.6432251
Klrc3	387.4174235	706.6861398	806.3528467	34.75182156	12.89231132	5.323298113	9.303997112	4.657178057	2.234988853
Klrd1	1561.905336	2550.044075	4114.791482	146.1021154	83.28492662	173.990708	597.4648769	358.1617305	266.4178975
Klre1	14.56736058	108.4439361	175.0421835	0	26.33251057	3.88315065	71.26270734	66.24618995	71.7350639
Klrg1	78.98093966	194.6185879	1038.654839	54.29844729	50.35940962	202.7380428	2084.037374	2060.207193	2043.962848
Klrg2	18.65030704	42.12948223	33.43880513	48.00685464	33.1109808	78.45682973	31.90553436	31.26146077	32.61399158
Klri1	0	0	1.718092343	88.38076624	20.49231346	38.07619199	12.94010577	51.81805275	30.19635297
Klri2	42.14669118	443.3466304	128.7800879	17.74447725	6.14402815	8.154318653	7.126010566	8.719265639	7.607986588
Klrk1	4610.666739	9070.418455	14301.62974	1486.872482	1342.58186	2954.430453	1596.058414	1278.268363	1064.504872
Kmo	157.5980809	111.4387559	28.81828229	185.30595	230.9839758	168.1825502	33.48768536	75.12076679	28.00625343
Kmt2a	1038.175088	831.4124967	1087.243616	1336.205108	1090.586487	1073.795916	797.1268433	1113.767291	1342.902957
Kmt2b	76745.92713	45704.78246	61536.468	82235.16601	68054.21402	70578.06082	62997.36445	72544.86259	82915.10645
Kmt2c	834.057088	809.4231916	932.50657	1180.261116	948.6766661	1179.207693	889.9585768	898.0490162	1195.049868
Kmt2d	554.8207078	473.5293178	571.7073369	888.029192	582.2923892	489.2311526	374.4848279	488.3187547	856.8255358
Kmt2e	3579.345606	3022.460746	3414.325286	3880.199362	3677.738387	3731.912151	3363.318042	3648.897724	4221.457292
Kncn	0	0	0	0	1.80573698	0	0	0	9.391183444
Kndc1	1.092851291	0	0.788694266	3.169640257	2.116584882	0.485526779	2.333644304	2.336242567	1.834637522
Kng1	0	0	0	0	0	0	0	0	0
Kng2	0	0	0	12.91969634	2.054133813	0	0	0	0
Knop1	1301.980358	1207.184882	1565.133863	1417.288615	988.8692498	1309.576195	1879.825574	1476.783313	1551.220381
Knstrn	94.695319	77.31435373	102.0485137	21.27908201	46.81422347	46.05045542	46.70200731	37.30372738	26.73384998
Kntc1	63.62448024	123.8881584	60.80876981	36.79569396	45.88558992	17.82589844	12.90744148	30.0766326	26.08781989
Kpna1	1662.996048	2117.056433	1997.480984	5393.144001	5793.496984	6241.766893	5721.174023	7049.344166	6320.02946
Kpna2	968.459289	1058.938201	1008.822009	963.7952192	1113.098627	1035.935231	932.6617969	1112.526255	1013.75936
Kpna3	980.8231496	1272.038774	1046.219695	800.1875872	884.7968199	1035.007817	913.0376086	908.0994276	781.2227342
Kpna4	3528.462213	3341.97929	4206.066198	3288.048354	3735.469353	3285.079272	4050.733361	4013.621295	4149.111045
