	Hh_v_GF_CD11b-CD103-	Hh_v_GF_CD11b-CD103+	Hh_v_GF_CD11b+CD103-	Hh_v_GF_CD11b+CD103+	Hh_v_GF_Monocyte	Hh_v_GF_Macrophage
Mrgprb2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mogat2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mirlet7j	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir96	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir9-1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir878	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir8119	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir7687	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir759	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir7216	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir713	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir7058	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir702	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir7000	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir698	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir6968	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir6960	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir6954	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir6943	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir6934	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir6931	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir6906	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir684-2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir669k	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir669a-3	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir6418	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir6352	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir6341	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir6237	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir5616	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir486	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir4660	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir3620	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir3572	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir34b	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir344d-2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir3085	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir3083	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir297-1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir2861	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir26a-2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir208b	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir204	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir19b-1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir184	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir141	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir133a-2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir128-2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir1191b	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mcpt9	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mafa	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Lrrc6	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Lgals6	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Ldoc1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Lcn4	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krtap4-9	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krtap4-7	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krtap4-6	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krtap4-2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krtap4-13	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krtap19-5	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krtap16-1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krtap14	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krt86	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krt74	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krt71	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krt4	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krt39	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krt32	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krt31	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Krt2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Kpna7	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Klra10	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Klk6	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Kir3dl2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Kcnmb2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Kcnj3	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Kcnf1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Ivl	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Irx6	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Irx1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Iltifb	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Il25	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Ifltd1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Hsd3b4	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Hs3st4	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Higd1c	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Hfe2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Hdhd1a	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
H2afb2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gvin1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gpx5	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Got1l1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gng13	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gmnc	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm9839	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm9758	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm9268	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm8765	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm815	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm7538	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm7168	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm7104	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm6756	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm6642	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm6614	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm6329	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm6289	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm5938	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm5860	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm5800	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm5640	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm5420	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm5346	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm5334	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm5136	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm5132	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm5114	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm5108	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm4776	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm4489	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm438	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm4297	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm4251	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm41	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm3286	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm2373	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm21951	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm21276	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm21119	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm20757	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm20736	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm2030	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Acsm1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm19757	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm1968	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm19303	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm17252	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm1715	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm1653	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm16130	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm15308	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm15292	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm15127	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm14461	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm13629	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm136	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm13446	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm13283	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm12888	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm12191	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm11762	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm11548	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm11544	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm11351	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm10754	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm10745	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm10696	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm10494	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm10471	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm10440	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm10415	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm10228	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gm10024	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Glt6d1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gjb6	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Gabra2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Foxb1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Folh1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Abo	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Fbxw26	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Fbxw22	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Fbp1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Fam47e	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
F13b	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Esp6	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Esp4	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Esp36	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Emx2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Dppa4	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Aqp2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Dio3os	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Defb37	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Defb12	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Defa4	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Defa24	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Defa20	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Dcdc2c	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cypt3	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cypt14	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cyp3a41a	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cyp2d11	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cyp2a12	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cyp19a1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cylc2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Ctsq	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cts8-ps	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cts8	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cst10	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Crygc	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cplx4	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cpa5	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cldn18	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cib4	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Chrna6	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cfc1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Ces2d-ps	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Ceacam13	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cdsn	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cdh9	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Cdh8	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Ccna1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Ccdc153	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Calhm1	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
C2cd4d	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
C1rb	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Bpifa5	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Vmn2r94	 0.0026261	 0.0040697	 0.0016338	0.00061152	-0.0012639	  0.004474
Olfr161	 0.0026261	 0.0043122	 0.0013549	0.00061152	-0.0012639	  0.004474
Fbxo15	 0.0025763	 0.0043122	 0.0016338	0.00097136	-0.0012639	  0.004474
Gm13178	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0007576	  0.004474
Nox3	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0007576	  0.004474
Gm15315	  0.0026261	  0.0043122	  0.0016338	 0.00061152	-0.00075986	   0.004474
Vmn2r123	  0.0026261	  0.0043122	  0.0016338	 0.00061152	-0.00083487	   0.004474
Mir6344	  0.0026261	  0.0043122	  0.0016338	 0.00061152	-0.00095353	   0.004474
Snord123	 0.0026176	 0.0043122	 0.0016338	0.00061152	-0.0004205	  0.004474
Gzme	 0.0021441	 0.0043122	 0.0016338	0.00079145	-0.0012639	  0.004474
Mir1983	 0.0020433	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Olfr347	 0.0026261	 0.0037415	 0.0016338	0.00061152	-0.0012639	  0.004474
Olfr986	 0.0026261	 0.0036464	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir6993	 0.0034997	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Prl2c3	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0022267	  0.004474
Cbln2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	 0.0034583
Olfr1030	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	 0.0034583
Crisp2	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	 0.0028919
Glipr1l1	  0.0024927	  0.0043122	  0.0016338	 0.00061152	-0.00075572	  0.0025559
Gm14391	 0.0023841	 0.0042787	 0.0016338	0.00061152	-0.0012639	 0.0022521
Gm10578	  0.0018218	  0.0036573	  0.0016338	 0.00094674	-0.00075992	   0.004474
Gm20767	  0.001442	 0.0043122	 0.0016338	0.00061152	-0.0012639	 0.0044094
Uts2b	 0.0015137	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Olfr1424	 0.0010956	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Pla2g2a	 0.0011026	 0.0043122	 0.0016338	 0.0002818	-0.0012639	  0.004474
Nkx2-2os	 0.0016003	 0.0043122	 0.0016338	0.00010648	-0.0012639	  0.004474
Mir1951	 0.00039988	  0.0043122	  0.0016338	 0.00061152	-0.00019767	   0.004474
Morc1	 0.00034884	  0.0040732	  0.0016338	 0.00061152	-0.00034695	  0.0040116
Mir296	0.00030325	 0.0040872	 0.0013064	0.00061152	 -0.001112	 0.0040399
Mir449c	0.00039064	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Tex19.1	0.00040484	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Slc17a4	0.00042796	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mir7685	 0.0004733	 0.0043122	 0.0016338	0.00061152	-0.0012639	  0.004474
Mrgpra1	0.00031632	   0.00417	 0.0016338	0.00061152	-0.0011739	 0.0041864
Slc5a4a	 0.0026261	 0.0043122	 0.0016338	0.00061152	-0.0012639	 0.0068788
Kprp	 0.0014409	 0.0043122	 0.0016338	0.00010241	-0.0012639	 0.0021523
Pkd2l1	 0.0015728	 0.0043122	 0.0016338	0.00033199	-0.0012639	 0.0015903
Nol4	 0.0014436	 0.0043122	 0.0016338	  0.001094	-0.0012639	 0.0014717
Olfr69	 0.0019517	 0.0043122	 0.0016338	0.00061152	-0.0012639	0.00069997
Mir6381	   0.001241	  0.0039778	 0.00026362	 0.00061152	-0.00019604	  0.0014461
Begain	9.9388e-05	0.00017705	6.1788e-05	4.1418e-05	-6.463e-05	 0.0041525
C87198	  0.0024524	  0.0011594	  0.0016338	 0.00061152	-0.00075994	   0.004474
Grxcr2	 0.0023422	 0.0010846	 0.0016338	0.00061152	-0.0012639	  0.004474
Olfr575	 0.0024571	0.00067084	 0.0016338	0.00061152	-0.0012639	  0.004474
Ptgds	 0.0014925	 0.0017101	 0.0016338	0.00030357	-0.0012639	  0.004474
Mir8105	 0.0004524	 0.0006515	 0.0016338	0.00061152	-0.0012639	  0.004461
Lactbl1	  0.0011815	  0.0025313	  0.0002384	 0.00074587	-0.00094358	  0.0037236
Gm16336	  0.0001706	  0.0065479	 0.00018618	 9.2367e-05	-0.00016573	   0.000573
Abcc12	 0.00033679	 0.00057966	 0.00016845	 9.5886e-05	-0.00018293	 0.00063499
Efcab6	  0.0003532	  0.0006537	 0.00016749	 9.8319e-05	-0.00019137	 0.00066463
Gm4371	0.00034584	0.00064075	 0.0001356	0.00011248	-0.0001876	0.00065135
Gm3776	 0.00030962	  0.0006216	  0.0002595	 0.00010859	-0.00013993	 0.00067082
Ifnl2	 0.00033926	 0.00059907	 0.00026414	  0.0001046	-0.00015101	 0.00068326
Olfr527	  0.0003166	  0.0005891	 0.00023244	 9.6868e-05	-9.7851e-05	 0.00059837
Rab17	 0.00035624	 0.00062385	 0.00025954	 0.00013196	-0.00012446	  0.0006015
Ap3b2	 0.00028022	   0.000562	 0.00022193	  5.756e-05	-0.00016456	 0.00057064
Fbxw15	 0.00030579	 0.00056985	 0.00022497	 5.4018e-05	-0.00016685	 0.00057866
Olfr976	 0.00031617	  0.0005883	 0.00023214	 5.6525e-05	-0.00017225	 0.00059756
Ccdc129	 0.00028849	 0.00053892	 0.00021295	 5.0448e-05	-0.00015779	   0.000547
Psg-ps1	 0.00028849	 0.00053892	 0.00021295	 5.0448e-05	-0.00015779	   0.000547
Gm5549	 0.00032812	 0.00049297	 0.00024034	 0.00010759	-0.00013347	 0.00055314
Wfdc3	 0.00029879	 0.00055736	 0.00022012	 9.9269e-05	-9.0439e-05	 0.00052339
Gm867	 0.00019693	 0.00056403	 0.00024011	 0.00010166	-0.00017828	 0.00061869
Slc17a1	 0.00019407	 0.00057637	  0.0002275	 9.2349e-05	-0.00016875	 0.00054041
Pdx1	 0.00034865	 0.00038185	 0.00025435	 0.00011324	-0.00017322	 0.00065642
Vmn1r210	  0.0003007	 0.00043845	 0.00023955	 8.8349e-05	-0.00017784	 0.00061717
Olfr554	  0.0002082	 0.00071451	 0.00028087	 0.00012373	-0.00020916	 0.00072716
Antxrl	  0.0001381	 0.00048533	 0.00019205	 8.0086e-05	-0.00014212	 0.00049225
Eddm3b	  0.0002359	 0.00047473	 0.00018792	 8.1821e-05	-7.7212e-05	 0.00048142
Gm9866	 0.00024835	 0.00046651	  0.0001847	  5.338e-05	-0.00013661	 0.00037977
Mir6390	 0.00022594	 0.00040132	 0.00016873	 4.0569e-05	-0.00012466	 0.00043141
Msln	 0.00021489	 0.00040546	  0.0001608	 3.6027e-05	-0.00011874	  0.0004108
Wnt7b	 0.00023146	 0.00043577	 0.00017268	  6.502e-05	-8.3036e-05	 0.00041096
Hbb-bh2	 0.00027398	 0.00041754	  0.0002028	 5.8962e-05	-0.00015017	 0.00052036
B3gat1	  0.0002658	  0.0002463	 0.00019704	 8.9598e-05	-0.00014585	 0.00050527
Dmgdh	 0.00011635	 0.00033886	 0.00013061	  5.698e-05	-0.00010445	 0.00036109
Frrs1l	 9.6458e-05	 0.00029197	 0.00010551	 4.3376e-05	-8.5523e-05	 0.00029539
Klk1b9	 0.00012816	 0.00031445	 0.00011751	 4.9369e-05	-6.9247e-05	 0.00031821
Gm16551	 0.00019015	 0.00035994	 0.00014291	 6.3004e-05	-5.1679e-05	 0.00036447
Gata5	 0.00015705	 0.00029699	 0.00013896	 4.4961e-05	-0.00010226	 0.00022707
