	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage	LI_v_SI_SPF_CCR6-ILC3	LI_v_SI_SPF_CCR6+ILC3	LI_v_SI_SPF_ILC2
Lcn11	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Mir487b	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Mir6350	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Mir6950	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Mir7003	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Mir708	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Mir743	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Mir7b	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr1151	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr1278	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr1361	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr368	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr459	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr473	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr608	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr63	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr823	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr936	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr937	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr961	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr987	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Pcdha10	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Prr32	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Rhox2e	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Rhox4e	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Rhox4f	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Rhox4g	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Ripply2	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Serpinb3a	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Ssx9	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Ssxb8	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Sycp1-ps1	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Tas2r140	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Vmn1r221	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Vmn1r223	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Vmn1r228	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Vmn1r230	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Vmn1r4	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Vmn1r9	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Vmn2r44	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Wfdc6a	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Zfy1	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Zscan4c	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Mir409	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Mir6537	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Mir6769b	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr1450	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Olfr215	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Vmn1r202	 0.03056	0.032725	0.035047	0.037877	0.035383	 0.13028	       0	       0	       0
Fmr1nb	0.036199	0.036342	0.061106	0.036541	0.036204	 0.10006	       0	       0	       0
Trim52	   0.03056	  0.032725	  0.035047	  0.037877	  0.035383	   0.13028	-0.0052431	  0.053787	  0.036349
Ceacam14	  0.03056	 0.032725	 0.035047	 0.037877	 0.035383	  0.13028	  -0.0256	 0.049683	-0.033668
Galnt14	  0.03056	 0.032725	 0.035047	 0.037877	 0.035383	  0.13028	-0.030287	 0.043211	-0.021294
Olfr727	  0.03056	 0.032725	 0.035047	 0.037877	 0.035383	  0.13028	-0.011153	 0.039898	-0.031325
Ppp2r2cos	   0.03056	  0.032725	  0.035047	  0.037877	  0.035383	   0.13028	-0.0066766	  0.048638	 -0.037843
Olfr143	   0.03056	  0.032725	  0.035047	  0.037877	  0.035383	   0.13028	-0.0036641	  0.058514	 -0.051925
Skint1	   0.03056	  0.032725	  0.035047	  0.037877	  0.035383	   0.13028	-0.0031871	  0.059792	 -0.053975
Ap3b2	0.040725	0.041188	0.041498	0.040273	0.041532	0.041107	       0	       0	       0
Mir99a	0.042716	0.043064	0.043735	0.046504	0.042249	0.042027	       0	       0	       0
Barhl2	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Efcab10	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Fam170a	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Foxb2	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Gm3286	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Gm7168	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Magea8	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Mir199b	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Mir7007	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Olfr1023	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Olfr1535	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Olfr259	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Olfr351	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Olfr671	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Scgb2b23-ps	0.027731	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Ear6	 0.03056	0.032725	0.032219	0.037877	0.035383	0.032046	       0	       0	       0
Hsd3b4	 0.03056	0.032725	0.032219	0.037877	0.035383	0.032046	       0	       0	       0
Mir6987	 0.03056	0.032725	0.032219	0.037877	0.035383	0.032046	       0	       0	       0
Gm15055	 0.03056	0.032725	0.035047	0.037877	0.032554	0.032046	       0	       0	       0
Gm20871	 0.03056	0.032725	0.035047	0.037877	0.032554	0.032046	       0	       0	       0
Mir128-2	 0.03056	0.032725	0.035047	0.037877	0.032554	0.032046	       0	       0	       0
Mir196a-1	 0.03056	0.032725	0.035047	0.037877	0.032554	0.032046	       0	       0	       0
Mir6953	 0.03056	0.032725	0.035047	0.037877	0.032554	0.032046	       0	       0	       0
Mir7047	 0.03056	0.032725	0.035047	0.037877	0.032554	0.032046	       0	       0	       0
Mir878	 0.03056	0.032725	0.035047	0.037877	0.032554	0.032046	       0	       0	       0
Olfr1107	 0.03056	0.032725	0.035047	0.037877	0.032554	0.032046	       0	       0	       0
Olfr1428	 0.03056	0.032725	0.035047	0.037877	0.032554	0.032046	       0	       0	       0
Olfr985	 0.03056	0.032725	0.035047	0.037877	0.032554	0.032046	       0	       0	       0
Vmn1r168	 0.03056	0.032725	0.035047	0.037877	0.032554	0.032046	       0	       0	       0
Gm2663	 0.03056	0.032725	0.035047	0.035048	0.035383	0.032046	       0	       0	       0
Krtap4-13	 0.03056	0.032725	0.035047	0.035048	0.035383	0.032046	       0	       0	       0
Mir2861	 0.03056	0.032725	0.035047	0.035048	0.035383	0.032046	       0	       0	       0
Nkx2-5	 0.03056	0.032725	0.035047	0.035048	0.035383	0.032046	       0	       0	       0
Olfr713	 0.03056	0.032725	0.035047	0.035048	0.035383	0.032046	       0	       0	       0
Scgb2b26	 0.03056	0.032725	0.035047	0.035048	0.035383	0.032046	       0	       0	       0
Crygc	 0.03056	0.032725	0.035047	0.037877	0.035383	0.029217	       0	       0	       0
Esp24	 0.03056	0.032725	0.035047	0.037877	0.035383	0.029217	       0	       0	       0
Gm3404	 0.03056	0.032725	0.035047	0.037877	0.035383	0.029217	       0	       0	       0
Higd1c	 0.03056	0.032725	0.035047	0.037877	0.035383	0.029217	       0	       0	       0
Mir698	 0.03056	0.032725	0.035047	0.037877	0.035383	0.029217	       0	       0	       0
Mir702	 0.03056	0.032725	0.035047	0.037877	0.035383	0.029217	       0	       0	       0
Mir96	 0.03056	0.032725	0.035047	0.037877	0.035383	0.029217	       0	       0	       0
Olfr139	 0.03056	0.032725	0.035047	0.037877	0.035383	0.029217	       0	       0	       0
Olfr1392	 0.03056	0.032725	0.035047	0.037877	0.035383	0.029217	       0	       0	       0
Dnajb8	 0.03056	0.029897	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Gm5886	 0.03056	0.029897	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Mir375	 0.03056	0.029897	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Mir486	 0.03056	0.029897	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Mir496	 0.03056	0.029897	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Mt4	 0.03056	0.029897	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Olfr371	 0.03056	0.029897	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Olfr711	 0.03056	0.029897	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Gm4736	 0.03056	0.029897	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Gvin1	 0.03056	0.029897	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Vax1	 0.03056	0.029897	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Vmn1r67	 0.03056	0.029897	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Gm12	0.028287	0.027049	0.029009	0.029078	0.029051	0.028521	       0	       0	       0
Nptxr	0.029426	 0.02936	0.029687	0.034245	0.031777	0.028433	       0	       0	       0
Cpn2	0.052114	0.023629	0.023466	0.023705	0.023721	  0.0346	       0	       0	       0
Tmem178	0.026839	 0.02691	0.027064	0.027103	0.027073	0.059639	       0	       0	       0
Gm12191	  0.03056	 0.032725	 0.035047	 0.037877	 0.032554	 0.032046	-0.023622	 0.021601	 0.010082
Gm1979	  0.03056	 0.032725	 0.032219	 0.037877	 0.035383	 0.032046	-0.023622	 0.021601	 0.010082
Pcdha9	  0.03056	 0.032725	 0.032219	 0.037877	 0.035383	 0.032046	-0.023622	 0.021601	 0.010082
Olfr516	 0.027731	 0.032725	 0.035047	 0.037877	 0.035383	 0.032046	-0.023592	 0.022188	0.0095255
Chst5	0.050755	0.052921	0.055243	0.055244	0.052749	0.052242	       0	       0	       0
Mir106b	0.052146	0.052215	0.052755	0.053727	0.053341	0.052892	       0	       0	       0
Wdr16	0.050755	0.052921	0.052414	0.055244	0.055578	0.052242	       0	       0	       0
Defa-ps12	0.050755	0.052921	0.055243	0.052415	0.055578	0.052242	       0	       0	       0
Gm3646	0.050755	0.052921	0.055243	0.052415	0.055578	0.052242	       0	       0	       0
Defb1	0.050755	0.052921	0.049585	0.058072	0.055578	0.052242	       0	       0	       0
Mir5627	0.050755	0.052921	0.049585	0.058072	0.055578	0.052242	       0	       0	       0
Prnd	0.050755	0.052921	0.049585	0.058072	0.055578	0.052242	       0	       0	       0
Vmn1r103	0.050755	0.052921	0.049585	0.058072	0.055578	0.052242	       0	       0	       0
Gm5409	0.050755	0.052921	0.055243	0.055244	0.055578	0.049413	       0	       0	       0
Hist2h3c1	0.050755	0.052921	0.055243	0.058072	0.055578	0.046584	       0	       0	       0
Mir3076	0.050755	0.052921	0.055243	0.058072	0.055578	0.046584	       0	       0	       0
Olfr116	0.050755	0.052921	0.055243	0.058072	0.055578	0.046584	       0	       0	       0
Mir6916	0.050755	0.050092	0.055243	0.058072	0.052749	0.052242	       0	       0	       0
Tmprss11a	0.050755	0.052921	0.055243	0.058072	0.049921	0.052242	       0	       0	       0
Olfr1040	0.050755	0.047264	0.055243	0.058072	0.055578	0.052242	       0	       0	       0
Prss29	0.050755	0.047264	0.055243	0.058072	0.055578	0.052242	       0	       0	       0
Gm12789	0.045098	0.052921	0.055243	0.058072	0.055578	0.052242	       0	       0	       0
Olfr220	0.045098	0.052921	0.055243	0.058072	0.055578	0.052242	       0	       0	       0
Mir379	0.045098	0.052921	0.055243	0.058072	0.055578	0.052242	       0	       0	       0
Olfr170	0.045098	0.052921	0.055243	0.058072	0.055578	0.052242	       0	       0	       0
Pdx1	0.057763	0.056597	0.058428	0.058884	0.058109	0.057978	       0	       0	       0
Mir3963	0.049521	 0.04967	0.049567	0.050075	0.070875	0.049439	       0	       0	       0
Mir7074	  0.03056	 0.032725	 0.035047	 0.037877	 0.035383	 0.029217	-0.010258	  0.04499	-0.019997
Npw	  0.03056	 0.032725	 0.035047	 0.037877	 0.032554	 0.032046	-0.008474	 0.046772	-0.022278
Bcl2l10	0.0035814	 0.005747	0.0080689	 0.010898	0.0016812	  0.10095	        0	        0	        0
Shisa9	0.013703	 0.01443	0.013737	0.016318	0.016431	0.095443	       0	       0	       0
Mir5709	0.023763	0.025304	0.027629	0.030459	0.025066	0.092765	       0	       0	       0
Gm1604b	-1.8359e-06	 0.00027916	 0.00016819	 0.00096577	 0.00092105	   0.057754	          0	          0	          0
Tdrd5	 -0.0016201	-0.00012205	  0.0022087	  0.0022501	   0.002544	   0.066405	          0	          0	          0
Olfr1135	-0.0025403	-0.0021744	-0.0017557	-0.0032864	-0.0017136	  0.075476	         0	         0	         0
Siah3	-0.0018679	-0.0014382	-0.0018628	 -0.001287	-0.0011882	  0.072798	         0	         0	         0
Mir194-2	-0.0037114	-0.0034914	-0.0036207	-0.0031939	 -0.003625	  0.089517	         0	         0	         0
Ptx4	0.011156	0.012097	0.014034	0.014234	0.014326	0.075444	       0	       0	       0
Slc38a8	0.011157	0.011745	0.012042	0.011772	0.011695	0.057486	       0	       0	       0
Vmn2r120	0.018682	0.018841	 0.05648	0.019013	0.019046	0.073917	       0	       0	       0
Cdkn2a	  0.044925	-0.0066086	-0.0065137	   0.06031	-0.0064389	  0.059125	         0	         0	         0
Klf15	0.014013	 0.01448	 0.01479	0.014703	 0.10872	0.064954	       0	       0	       0
Krtap6-2	 0.03056	0.032725	0.035047	0.037877	 0.13362	0.032046	       0	       0	       0
Mir190b	 0.03056	0.032725	0.035047	0.037877	 0.13362	0.032046	       0	       0	       0
Mrgprb1	 0.03056	0.032725	0.035047	0.037877	 0.13362	0.032046	       0	       0	       0
Olfr1153	 0.03056	0.032725	0.035047	0.037877	 0.13362	0.032046	       0	       0	       0
Olfr308	 0.03056	0.032725	0.035047	0.037877	 0.13362	0.032046	       0	       0	       0
Olfr832	 0.03056	0.032725	0.035047	0.037877	 0.13362	0.032046	       0	       0	       0
Slc7a10	 0.03056	0.032725	0.035047	0.037877	 0.13362	0.032046	       0	       0	       0
Tas2r134	   0.03056	  0.032725	  0.035047	  0.037877	   0.13362	  0.032046	-0.0082311	  0.040635	 -0.028348
Mup7	 0.050755	 0.052921	 0.055243	 0.058072	  0.15099	 0.052242	-0.023592	 0.022188	0.0095255
Slc10a3-ubl4	 0.011763	 0.011688	 0.011774	 0.012424	 0.098165	 0.011777	-0.023622	 0.021601	 0.010082
Mir7039	  0.065928	  0.031105	  0.031279	  0.030892	   0.14485	   0.07077	-0.0095618	  0.052145	 -0.043412
Ccl19	   0.14566	  0.021879	  0.021658	  0.022147	  0.022351	  0.021987	-0.0076576	  0.048936	 -0.027854
Olfr1012	    0.1288	  0.032725	  0.035047	  0.037877	  0.035383	  0.032046	-0.0042689	  0.056843	   -0.0493
Gm10406	  0.1288	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Mir154	  0.1288	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Mir485	  0.1288	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Shh	  0.1288	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Vmn1r238	  0.1288	0.032725	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Ifna12	   0.1288	 0.032725	 0.035047	 0.037877	 0.035383	 0.032046	-0.023622	 0.021601	 0.010082
Otud6a	   0.1288	 0.032725	 0.035047	 0.037877	 0.035383	 0.032046	-0.023622	 0.021601	 0.010082
Olfr699	 0.16762	0.036717	0.036688	0.036893	0.057446	0.036606	       0	       0	       0
Sept12	     0.1081	   0.035567	    0.03607	   0.036104	   0.036093	   0.088361	  -0.023014	   0.033242	-0.00094203
Kcne1l	 0.13249	0.049544	 0.04954	0.095696	0.049635	0.049455	       0	       0	       0
Spz1	 0.11579	0.061601	0.061694	0.061758	0.061419	0.061622	       0	       0	       0
Mir3057	 0.16492	0.072364	0.074686	0.077515	0.075021	0.066026	       0	       0	       0
Mir6986	 0.16983	0.073226	0.075548	0.078377	0.070226	0.072546	       0	       0	       0
Mir669a-1	0.092819	0.041942	0.094985	 0.11726	0.042299	0.041607	       0	       0	       0
Luzp2	   0.14826	-0.0098123	-0.0097522	  0.087943	-0.0095084	  0.039048	         0	         0	         0
Cyp2c54	  0.03056	 0.032725	  0.13329	 0.037877	 0.035383	 0.032046	-0.023622	 0.021601	 0.010082
Fezf2	 0.03056	0.032725	 0.13329	0.037877	0.035383	0.032046	       0	       0	       0
Mir7076	 0.03056	0.032725	 0.13329	0.037877	0.035383	0.032046	       0	       0	       0
Prl7c1	 0.03056	0.032725	 0.13329	0.037877	0.035383	0.032046	       0	       0	       0
Pcdh20	 0.03822	0.037461	 0.11273	0.038972	0.038911	0.038135	       0	       0	       0
Mir8109	0.050755	0.052921	 0.15348	0.058072	0.052749	0.052242	       0	       0	       0
Vmn2r1	-0.012455	-0.012404	 0.088668	0.0049887	 0.012462	 0.043775	        0	        0	        0
Ear10	-0.024965	-0.020518	   0.1842	  0.06215	-0.021648	 0.039331	        0	        0	        0
Olfr781	  0.022423	  0.022474	   0.19022	  0.023047	  0.022497	   0.10318	-0.0058012	  0.051908	 -0.042203
Cd59b	0.022594	 0.15445	0.022773	 0.02311	0.022697	0.022598	       0	       0	       0
Crct1	 0.03056	 0.13096	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Olfr559	 0.03056	 0.13096	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Tmem121	 0.03056	 0.13096	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Gm3985	 0.03056	 0.13096	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
Mir6354	 0.03056	 0.13096	0.035047	0.037877	0.035383	0.032046	       0	       0	       0
