	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage	LI_v_SI_SPF_CCR6-ILC3	LI_v_SI_SPF_CCR6+ILC3	LI_v_SI_SPF_ILC2
Pus1	  -1.0157	 -0.38776	 -0.11041	-0.021828	 -0.46649	 0.051577	  0.94269	 0.046476	 -0.14151
Tctn3	  -1.2451	 -0.31988	-0.084662	-0.058288	  0.16106	 -0.48409	   1.2696	  0.60864	-0.033433
Gnpda1	-0.46708	-0.16601	-0.22978	 -0.5549	 0.21844	 0.22421	  1.0563	-0.11277	-0.65391
Grin2d	 -0.60891	 0.054499	-0.032702	 -0.17715	 -0.34754	  0.16824	   1.1802	 -0.39287	 -0.68316
Sssca1	  -0.37924	  -0.12493	  -0.15723	  -0.82924	  -0.50303	 -0.033097	    1.0213	-0.0028183	  -0.53923
Wdfy3	0.058465	-0.37745	-0.53925	 -0.8634	 -0.3629	-0.10406	  1.2803	 0.02384	-0.70179
Slc25a13	  0.016802	   -0.8275	  -0.35587	  -0.63881	   0.31595	-0.0083549	    1.0781	   -0.5631	  -0.53466
Irg1	 0.35218	-0.56252	 0.39756	-0.99513	 0.13087	  0.3242	   1.136	 0.59607	-0.95307
Kifc5b	 0.29008	-0.14824	0.052575	-0.82601	 0.10975	 0.27339	  1.3671	0.016257	-0.94927
Atf7ip2	-0.049955	  0.08816	-0.064732	  0.16093	-0.066663	-0.022722	   2.7784	  0.33628	 -0.06108
Olfr523	       0	       0	       0	       0	       0	       0	   2.669	 0.32816	-0.15115
Gm6377	  0.16514	 -0.20191	-0.064659	   0.2231	  0.10203	 0.083861	   2.6126	  0.46549	 -0.54864
Fcer1a	0.088888	 0.09195	0.094271	0.097101	0.094607	0.088193	  2.0326	 0.26851	-0.41511
Phyhip	 0.10745	 0.21314	 0.10753	 0.27969	 0.10753	 0.10746	  2.3301	  0.4293	-0.13397
Itih1	  0.13552	 0.099629	  0.17091	 0.099933	 0.099775	  0.28345	   2.4114	-0.048584	 -0.22664
Rnf32	   0.1715	-0.030918	-0.078764	-0.077483	 -0.08395	  0.26146	   2.2671	 0.074071	 -0.23891
Btn1a1	-0.051038	 0.011433	-0.050673	 -0.05061	-0.050535	 0.053889	    2.351	  0.03583	  0.18523
Ctsg	-0.033699	-0.033302	-0.032849	-0.032275	-0.034791	-0.033849	   2.8349	   -0.234	 -0.12049
Ms4a2	 -0.02664	-0.026567	 -0.02648	-0.026527	-0.013939	 0.021933	   2.6458	 -0.33112	  0.18273
Klra3	   0.191	 0.43588	 0.15003	 0.57728	 0.32016	-0.10933	  2.3617	 0.38663	-0.38593
Atp2b2	-0.29917	0.051117	 0.43515	 0.67786	-0.17774	 0.46229	  1.7119	 0.18512	 0.46223
Ptgdr2	  -0.21213	-0.0070304	  0.025435	    0.4061	  -0.16695	   0.36282	    1.8832	   0.39198	   0.28839
Cldnd2	 -0.1904	-0.16969	-0.16002	  0.7923	-0.12053	 0.45212	  1.4235	 0.26348	0.032149
Frmpd1	0.072552	 0.07805	0.072615	0.072638	0.092407	0.072552	  1.9968	 0.63214	 0.45588
Gm13288	0.21399	0.11104	0.11135	0.11175	0.15312	0.11096	 1.8275	0.35007	 0.1557
Lingo3	-0.022012	  0.40234	  0.18943	  0.38192	  0.28628	  0.22109	   1.9111	  0.26455	  0.15079
Pld2	 0.19354	 0.19384	-0.14023	 0.19536	 -0.2911	 0.19977	  1.6594	  0.4653	 0.17665
Il4	  0.38713	  0.44892	  0.24016	  0.45225	-0.051249	  0.42788	   2.0816	  0.52702	 0.076869
Hoxd1	 0.10299	 0.10339	 0.10383	  0.1044	 0.10388	 0.59024	  1.9362	 0.62371	0.047482
Ip6k3	-0.033348	-0.028962	 0.064125	-0.071787	  0.46981	   0.4008	   1.8846	  0.76228	 -0.29648
Pbx4	-0.017978	  0.14543	  0.52935	-0.014725	  0.19602	  0.39337	   1.7986	  0.46056	 -0.32466
Sh3rf2	 -0.14945	 -0.11975	 0.038205	 -0.14918	 -0.14953	  -0.1494	   2.1659	     1.03	-0.040104
Syk	 -0.44014	  -0.1642	   0.4253	-0.073145	 -0.19014	  0.32006	   2.3438	  0.65856	 -0.60682
Erlin1	  0.49271	  0.53254	-0.050061	  0.15029	  0.32253	  0.43648	    2.374	  0.35386	  0.54846
Havcr2	  0.0787	 0.47345	-0.15717	 0.11589	 0.61188	 0.56001	   3.056	 0.37529	0.099041
Il22ra1	   -0.229	-0.028188	-0.064805	  0.28745	  0.87501	  0.18121	   2.4073	   0.6586	  0.25313
Klra9	 -0.31836	 -0.31839	 -0.31834	-0.071615	 -0.21589	 -0.31544	   2.4115	  0.18223	  0.42958
Pde1b	-0.019842	  0.10045	 -0.38117	-0.036126	 -0.38515	 -0.47876	   2.0958	 -0.31558	  0.16221
Rasgrp4	0.013041	-0.12863	 0.10861	-0.13892	 -0.6218	-0.86062	  2.4412	 0.38655	 0.36749
Spint1	-0.096227	  0.33278	 -0.63639	 -0.38911	 0.085274	  -0.4621	    2.627	  0.45639	-0.056242
Pirb	 -0.25675	  0.72386	  0.22802	 -0.57931	 -0.34449	 -0.44164	   2.2534	-0.043511	 -0.12861
Trim7	-0.45384	0.021584	-0.62145	  0.6069	 0.11081	-0.76088	    2.37	 0.16922	-0.28943
Dnah8	   0.0694	  0.73015	 -0.49401	 -0.81246	 0.096091	  0.24905	   1.4864	  0.50596	-0.032261
Gramd2	   0.83207	    1.1282	  -0.31075	  -0.26803	0.00031175	   -0.1844	    1.5172	 -0.057759	   0.30843
Mef2c	 0.61745	 0.62776	-0.70862	-0.23108	 0.19831	-0.34215	  1.6315	 0.38943	 0.27929
Mb21d1	   0.9362	  0.46224	 -0.21231	 -0.60263	-0.058023	 -0.20192	   1.0526	-0.010973	  0.14307
Nckipsd	 0.64087	 0.30463	-0.46549	-0.23674	 0.24028	-0.65824	   1.864	 0.35394	-0.51944
Ankdd1b	-0.077237	-0.068428	  0.10359	  0.85436	  0.57169	   0.5793	  0.73249	 -0.37804	  -1.1095
Asns	   0.14049	  -0.43659	   -0.3201	   0.77623	   0.33023	   0.52364	   0.18978	-0.0080486	   -1.1105
Atxn7l2	-0.19434	 0.31123	-0.32341	 0.72921	 0.11916	  0.3559	  1.1042	 0.14066	 -1.0722
Slc39a5	 0.10484	  0.4261	-0.51614	 0.63875	 0.23196	 0.67023	 0.45289	-0.15469	 -1.0753
Ctu1	0.59944	0.43976	0.24307	0.35686	0.30302	0.26031	  1.097	0.17231	-1.2077
Gareml	 0.12067	 0.13686	 0.27522	 0.13721	 0.12087	  0.1361	  1.1843	-0.23016	 -1.0345
Mir7031	 0.037599	  0.31753	  0.21725	 0.042378	   0.0425	  0.49058	   1.0186	-0.016569	  -1.1358
Epb4.2	   0.28195	    0.3185	  0.085044	   0.38159	   0.48451	   0.81496	    1.0521	-0.0032779	  -0.70072
Pitx2	  0.17691	 0.017711	  -0.0113	  0.19225	  0.30829	   0.5649	   1.5041	0.0077136	 -0.76946
Mir7089	  0.26095	0.0047647	  0.14566	   0.5372	-0.055529	   0.2532	    1.054	  0.21372	  -0.6959
Snord32a	 0.47705	 0.36138	0.034833	 0.56837	 0.17848	 0.24374	  1.0389	 0.41341	-0.47174
Snhg4	  0.39184	 -0.22059	-0.069097	  0.51174	 0.024756	-0.091762	   1.1079	  0.22551	 -0.37446
Bzrap1	 -0.072044	-0.0095414	  -0.32606	   0.30792	  -0.56352	   0.76427	   0.75762	   0.30103	   -1.0865
Fam83f	 0.48735	-0.27374	 0.13532	0.025235	-0.10366	 0.97948	 0.85048	 0.56206	 -1.0005
Gpt2	 0.64465	-0.54393	 0.12743	  1.0578	 0.48495	 0.46115	 0.84415	-0.26799	-0.39678
Slc25a47	 0.41023	 -0.3749	 0.25132	  0.7198	  0.1889	 0.67971	  1.6175	-0.19588	-0.73451
Adam19	 -0.20804	 0.037657	-0.094777	 -0.23051	 -0.83946	 -0.69166	    1.706	   0.2357	 -0.38866
Dffb	 -0.1135	 0.12857	  0.2204	-0.35057	-0.66666	-0.37262	   1.171	0.072305	-0.50472
Ccdc122	-0.63165	-0.38575	  0.2402	 0.12776	 -1.0841	-0.06614	  1.0029	-0.66424	-0.28424
Mir98	 -0.16665	 -0.57551	  0.14605	-0.018608	 -0.81315	 0.042829	    1.031	 -0.19338	 -0.43458
Hps1	-0.84134	-0.15505	0.037445	 0.20736	 -1.1146	-0.31616	   1.149	  0.1105	-0.24109
Prtn3	 -0.46057	 -0.41188	  0.17585	  0.12897	 -0.65459	 -0.44549	   1.2003	 -0.04575	-0.060091
Rnf150	 -0.60922	 -0.25456	  0.11002	  0.13523	  -1.0016	 -0.21478	  0.50116	-0.013201	 -0.27009
Itk	  0.22206	 -0.10307	-0.028601	 -0.29612	  -1.7944	 -0.81771	   0.9358	  0.18991	  0.19795
Syt11	  0.34323	 -0.49072	-0.051268	 0.045657	   -1.159	  -0.6039	   1.4721	  0.10201	 -0.49184
Tvp23a	  0.12699	 -0.45374	  -0.1438	 -0.41097	   -1.449	 -0.31496	   1.3391	0.0091527	 0.020384
Ear2	 -0.70977	  -1.1061	  0.82082	 -0.34587	 -0.67897	 -0.55723	   1.2555	 0.055773	-0.051315
Alox15	 -0.49685	 -0.22642	  0.70751	 -0.57265	 -0.27543	-0.077452	   1.2509	 -0.42896	 -0.25498
Hacl1	-0.29294	-0.38445	  1.4523	-0.10864	-0.52628	 0.23405	 0.84205	-0.54697	-0.28952
Ubox5	-0.091029	  0.36474	  0.94981	-0.090307	-0.065332	  0.49894	   1.1579	 -0.58811	 -0.40684
Abcc4	 0.15066	 0.33422	 0.65914	 0.42385	-0.10742	 0.25836	  1.2425	 0.21586	-0.41795
Ky	 0.052153	-0.086378	   0.9341	  0.70301	 -0.10756	0.0025135	   1.2128	  0.44817	 -0.38011
Mir677	 0.12977	 0.13159	 0.93862	 0.46722	-0.51302	0.051964	  1.0935	 0.37181	-0.13477
Slc30a4	 0.38418	 0.19136	 0.82613	 0.81735	-0.31743	0.072633	  1.2862	 0.17098	0.088321
Prodh	 0.62593	 0.10284	  1.0471	 0.58307	-0.32348	-0.10479	  1.2868	 0.36137	-0.57265
Net1	  0.13789	 0.008122	  0.61224	   0.6106	 -0.40305	  0.62837	   1.2058	  0.13058	-0.058319
Sgcb	  0.4924	-0.26378	   0.608	 0.47102	-0.39696	 0.50086	  1.0714	 0.21882	  -0.134
Slc25a15	  0.35084	  0.62291	  0.41067	 0.050864	 -0.44124	  0.57224	   1.0235	  0.77213	0.0073962
Snord87	  0.1998	  0.2117	 0.36975	 0.14891	-0.54214	 0.38111	  1.0769	 0.66871	 0.18907
Abcc5	  0.36008	  0.46318	   1.0308	  0.18212	 -0.15479	-0.073447	   1.7133	  0.60911	  0.35801
Hal	0.78036	0.11143	0.92893	0.19836	0.13557	0.44624	 1.3552	0.71444	0.57387
Mfsd7c	 0.39913	-0.59225	  0.6601	 0.44379	-0.62986	  0.6515	  1.7287	 0.61868	 0.19497
Slc12a7	  0.94987	-0.086842	  0.71664	   0.4885	 -0.87128	  0.19643	   1.0647	   1.0912	 -0.32132
Crat	-0.013628	 -0.18551	   1.6064	  0.32787	 -0.37477	  0.34709	   1.0308	   0.5296	 -0.23953
Nacad	0.088855	 0.19927	  1.5497	 0.16858	-0.68489	 0.58103	 0.84618	   0.627	 0.55957
Atp6v0a1	 0.12926	0.062927	  1.2773	  0.7661	-0.11897	 0.13874	  1.6405	-0.29081	 0.41953
Rac3	 0.19936	0.035998	 0.93632	 0.39537	 -0.5718	 0.62128	  1.2219	-0.38643	 0.38068
Iglon5	  0.81997	  0.12149	    1.241	-0.047723	 -0.23514	  0.95757	   1.2727	 -0.57662	  0.41836
Unc5a	  0.18642	0.0040012	  0.71158	 -0.22808	 -0.50132	  0.24428	   2.0714	-0.070562	  0.58176
Abcc8	 0.42796	  0.8104	 0.39649	 0.67072	 0.38755	 0.44443	  1.0094	-0.56031	-0.21436
Adra1b	 0.48126	 0.55887	 0.23232	 0.38901	 0.28682	 0.58424	  1.2512	  -0.587	-0.55988
Bst1	 0.15514	 0.64573	 -0.1591	 0.96465	  0.6186	 0.46915	  1.2527	-0.39707	-0.15661
Mast1	    0.2042	   0.58119	   0.36734	   0.66507	-0.0013711	   0.75289	    1.5461	  -0.71526	  0.041264
Sybu	 0.39555	 0.36554	 0.28719	 0.60294	 0.42249	 0.87506	  1.6531	-0.56165	 0.12026
Snord91a	  0.10798	  0.58244	0.0093251	  0.38061	 -0.15347	  0.72138	   1.8061	 -0.94465	-0.015175
Mcmdc2	  0.28434	  0.53293	 -0.14554	  0.61699	-0.077393	  0.80804	    1.076	 -0.98655	-0.081719
Snord45b	 0.68239	 0.20211	 0.14398	 0.47394	 0.15881	 0.31354	  1.4521	-0.87914	 0.33819
Adat3	  0.40003	  0.63395	  0.27691	   0.3173	   0.5363	  0.83649	   1.1934	-0.025701	  0.20268
Map7d1	 0.24918	 0.57121	 0.13238	 0.38946	 0.51672	 0.34904	  1.5846	-0.16862	  0.4269
Pm20d1	 -0.015648	   0.26996	  -0.12286	   0.10091	   0.57468	    0.8844	    1.3703	  -0.29567	-0.0098157
Pou3f1	 0.15927	 0.80523	 0.14942	0.087342	 0.64568	 0.69376	  1.6798	-0.98946	 0.35109
Sv2c	 0.45481	 0.17195	0.035635	  0.1617	 0.45126	 0.78072	  1.8899	-0.68989	 0.57255
Gm996	  0.79282	  0.81722	  0.33985	  0.35844	  0.52792	  0.77766	   1.6381	 -0.84701	-0.014411
Ntrk2	  1.2242	 0.95268	 0.27158	 0.65927	   0.706	 0.61699	  1.8049	-0.99567	-0.36725
Cbln3	 0.22102	 0.61396	 0.14616	  0.6247	0.047979	 0.87342	  2.2823	 -1.2712	 0.32709
Cmtm3	  0.27393	  0.22175	  0.60838	-0.078473	  0.13091	  0.20471	   1.8208	 -0.88449	  0.68474
Six1	  0.4946	0.014512	    1.08	-0.10639	 0.18288	 0.35956	  1.6874	-0.35974	 0.74732
Wdr60	 0.34739	 0.14042	 0.31932	-0.34126	 0.80377	 0.18294	  1.6352	-0.57757	 0.42477
Fmn2	0.075008	 0.11806	0.055807	0.055767	 0.41551	 0.23523	  1.3577	-0.77527	  1.4869
Myoc	 0.12071	 0.12076	 0.38942	 0.28204	 0.12087	 0.13322	  1.3724	-0.64332	  1.2804
Oxtr	 0.14763	 0.11684	 0.11762	 0.11784	 0.15553	 0.11723	  1.2835	-0.42304	  1.0539
Six4	 0.11798	0.099081	 0.09908	  0.2244	0.099232	 0.13767	  1.3449	-0.74241	  0.8645
Lrrc42	 0.30219	 0.39605	 0.36561	-0.16154	-0.06572	-0.17176	  1.1859	-0.52608	  0.7678
Gm20098	0.26895	0.26978	0.32216	0.65601	0.66698	0.32133	0.83572	-1.0578	0.87817
Purg	 0.27283	 0.45837	 0.65926	 0.73712	 0.94846	  0.5151	  1.2431	-0.82772	 0.67962
Sh3gl3	0.57205	0.85654	0.76752	0.48894	0.43939	0.78302	 1.4593	-1.1036	 0.4909
Snora43	  0.36758	  0.55427	  0.65098	-0.016153	  0.55528	  0.65883	   1.2285	 -0.95234	   1.0403
Zfhx2os	  0.17621	  0.69107	  0.53861	-0.074305	 -0.15033	  0.96969	   1.3099	  -1.1556	  0.39159
Adam3	 0.28973	 0.68851	 0.70514	-0.27567	 0.54732	 0.30943	  1.2821	0.020087	-0.29098
Gusb	 0.63646	 0.33699	 0.48902	0.048005	 0.25147	  0.2882	  1.2445	 0.13504	-0.33562
Spen	   0.5257	  0.73103	  0.27432	-0.058937	  0.22809	  0.17896	   1.3831	 -0.30478	  -0.1949
Gdpgp1	  0.73129	  0.38062	  0.28922	 -0.62567	  0.13605	  0.42875	   1.2276	 -0.23909	-0.063551
Pak4	  0.88029	   1.2424	  0.31175	 0.032005	-0.014055	  0.59545	  0.97697	-0.084818	-0.067325
Rps6kl1	 0.84559	  1.0769	  0.5138	0.093599	 0.26738	 0.67932	 0.82321	 0.57352	0.090209
Tmco3	  0.38504	  0.99423	  0.81717	  -0.1567	-0.044517	  0.19258	   1.0855	-0.030437	  0.29655
Peg12	 0.73874	 0.76287	  1.0565	-0.13039	-0.31167	 0.75636	 0.87377	-0.15545	-0.46985
Apoo	 0.43571	 0.60709	 0.38633	 0.27757	  1.0423	 0.21735	  1.6366	-0.16733	-0.21868
Whrn	  0.40274	  0.33495	  0.24971	  0.30568	   1.1176	 0.074745	   2.0542	-0.027657	 -0.27701
Tsen34	 0.38289	 0.95201	 0.27569	 0.13215	  1.1815	 0.66196	  1.6316	 0.15728	-0.56555
Dusp9	 0.82639	 0.10979	 0.41369	-0.09524	 0.84207	 0.30702	  1.7325	-0.56475	-0.74207
Ap1m2	 0.45959	 0.28045	-0.27148	-0.35659	-0.19988	 0.20372	   2.472	-0.47047	-0.65636
Fzd10	0.0027265	  0.10082	0.0032135	0.0032286	0.0029215	 0.095826	   2.3088	  -1.0092	 -0.32216
Mylk2	0.032467	0.032434	 0.03263	0.032775	 0.32317	 0.06051	  2.1095	-0.56822	 0.20301
Spi1	  -0.41507	  -0.37144	-0.0052996	  -0.13484	 -0.090686	   0.12769	    2.6346	  -0.52145	  -0.67359
Csf2ra	 -0.30473	 -0.11027	  0.65937	-0.048762	-0.036188	 -0.14431	   1.5968	 -0.67343	  -0.7921
Gm6034	0.024615	0.024709	 0.12492	 0.02471	0.024541	0.040443	    1.57	 -1.1188	-0.97255
Mctp1	 0.27345	-0.37108	-0.16687	-0.20135	 0.18875	 0.22595	  1.8486	-0.59777	-0.93409
Mir6935	-0.15303	-0.50365	 0.21024	 0.44484	0.044365	 0.24286	  1.2676	 -1.1048	-0.48865
Slc37a2	-0.10902	 -0.3575	 0.32311	 0.50669	 0.33309	 0.34612	  1.3494	-0.51707	-0.01572
Cd300a	 -0.64218	  0.64395	 -0.34172	-0.084489	-0.068865	 -0.20648	   2.1366	 -0.87164	  -1.1836
Gm9895	 -0.29299	  0.57253	-0.057335	  0.69991	  0.23041	  0.14242	    1.766	 -0.81291	 -0.98019
Pou2af1	-0.66869	 0.23099	 0.44105	 0.29582	 0.55418	-0.23321	  1.7164	 -1.1588	-0.78775
Eaf2	  -1.3642	-0.096465	 -0.29042	   0.1446	 0.031821	 -0.29736	   1.2223	  -1.0286	 -0.97628
Ltf	 -0.9409	 0.39327	-0.48283	-0.24454	 0.59742	 0.33992	  1.5956	-0.98745	-0.69324
Ccdc19	-0.62275	-0.44006	 0.52754	 0.11983	-0.10246	 0.55971	  2.4671	-0.55926	0.063734
Gm5475	-0.81492	-0.44738	 0.47035	-0.14696	 0.22218	 0.23444	  2.3159	-0.84858	 0.53536
Tm6sf2	-0.56408	-0.45415	 0.55844	 0.33236	-0.34865	 0.42168	  1.9388	-0.88888	 0.54455
Smpdl3b	-0.87576	  0.4885	 0.48329	0.025058	0.089311	-0.18969	  1.4936	 -1.0008	 0.64936
Hebp1	-0.32602	 0.19902	-0.48145	    1.28	-0.11576	 0.22253	  1.5155	 0.45647	-0.28813
Nav2	   -0.45638	-0.00012425	   -0.76517	    0.73641	    0.19772	    0.32985	     2.0662	    0.36307	    0.88021
Actn1	-0.44767	-0.91485	-0.40239	-0.14282	   1.094	 0.60612	  1.6753	-0.44747	  0.4415
Rbm47	-0.20303	 0.24999	0.085913	-0.21847	   1.215	 0.99841	  2.3655	-0.45817	  0.1483
Hes7	-0.68336	-0.60896	 -0.3046	-0.23077	  1.2807	-0.56512	  1.4742	 0.39986	-0.16166
Nek5	-0.45494	-0.44638	 0.14323	 0.13869	 0.80421	 0.31988	  2.1372	 0.15256	-0.32127
Spire1	-0.84106	-0.34223	0.015665	-0.32247	 0.21754	0.050866	  1.9051	 0.10554	-0.65746
Slpi	-0.44605	-0.49479	-0.65729	-0.51995	 0.71907	 0.28384	  1.4655	 0.23613	-0.70537
Cldn15	 0.25512	 0.35418	-0.44209	 0.15065	 -1.0146	-0.42475	  1.1388	-0.55172	 0.16607
Gins3	0.00040408	   0.21478	  -0.41437	-0.0027094	  -0.79545	  -0.31622	    1.3182	   -1.0929	  0.085387
Nradd	  0.19415	 -0.11818	  0.16279	 -0.26552	 -0.96398	-0.087465	   1.2979	  -0.6339	 -0.26143
Phka2	 0.083939	  0.24162	 -0.18918	  -0.4152	 -0.30384	 -0.49658	   1.4396	 -0.74538	-0.048338
Vps9d1	-0.04562	 0.10992	-0.66163	-0.56652	-0.40607	-0.89339	   1.105	-0.78899	-0.29584
Zfp61	 0.53564	-0.16823	-0.38405	-0.58853	-0.25739	-0.97668	  1.2083	-0.31814	0.010391
Cpa2	 0.037699	-0.086622	 -0.76069	  -0.1528	 -0.67914	 -0.16727	   1.2364	  -1.6102	  0.35011
Zfp579	-0.16245	 -0.3721	-0.95962	-0.39196	 -1.0863	  0.1448	  1.1543	 -1.0736	-0.30169
Gm5124	-0.50788	-0.42562	-0.50171	-0.17995	-0.49667	-0.45943	   1.884	 -1.2428	-0.39119
Xpnpep2	 -0.27436	 -0.49144	 -0.52656	-0.055123	 -0.54014	 -0.25493	   1.2447	 -0.81574	 -0.86101
Myoz3	 -0.43599	 -0.42247	 -0.95321	    0.316	 -0.35798	-0.036954	   1.3643	  -1.0038	  0.10262
Ovol3	 -0.47291	-0.074823	 -0.52171	  0.31702	 -0.39282	 -0.33697	   1.3847	 -0.96653	 -0.29847
Fhad1	-0.38234	-0.32831	-0.29307	 0.26481	  -1.194	 0.24623	  1.3713	-0.91107	-0.43166
Prdm11	-0.63026	 0.16179	 -0.2755	 0.20097	 -1.1509	 0.24913	 0.79777	-0.89002	 -1.0268
Gm19510	-0.43512	 0.31628	 0.10312	 0.65633	-0.76839	 0.27101	  1.4477	 -1.2697	-0.31642
Gm16938	-0.42168	-0.51774	-0.48646	 0.80872	-0.46349	 0.52522	 0.79526	 -1.1058	-0.65143
Ifitm5	 0.038458	  0.39809	 -0.69232	  0.16059	-0.051868	 -0.84967	   1.4759	   -1.476	 -0.45413
Olfr543	 0.57284	-0.13439	-0.59584	  0.1216	-0.70835	-0.26606	  1.4717	 -1.3967	 -1.3376
Prss2	  0.23502	 0.026451	 -0.46707	0.0070472	  -0.4485	 -0.11375	   1.8255	  -1.4631	  -1.3332
Abca2	-0.58053	0.066934	-0.40844	-0.51387	-0.49472	-0.17114	  1.0317	  1.0495	 0.46176
Zfp473	 -0.67442	-0.026361	 -0.58683	 -0.24715	 -0.42874	-0.077077	   1.0199	   0.8719	   0.5123
Hnf1a	-0.48775	 0.16398	-0.52422	 0.13085	 -0.3841	0.020225	  1.4464	 0.95863	 0.68072
Hsd11b2	-0.033664	 -0.25917	 -0.67748	 -0.39292	 -0.43321	   -0.164	  0.53654	   1.0384	   1.0238
Tnk1	-0.16162	-0.20484	-0.30776	-0.16351	-0.38856	0.043086	  1.0536	  1.1785	 0.98045
B4galnt3	-0.041302	0.0012994	-0.041216	  0.11048	-0.041259	-0.032883	   1.7478	   1.0233	  0.83753
Lcn4	-0.090617	-0.088454	-0.091862	-0.088592	-0.085795	-0.089131	   1.6481	  0.82945	  0.49608
Grm1	-0.23769	 -0.2057	-0.23004	-0.23674	-0.22985	 -0.2317	  1.7454	 0.51826	 0.81902
Ccs	-0.24443	0.014416	-0.33953	 0.25207	-0.15922	 -0.4364	   1.027	 0.39784	  0.7422
Spc25	-0.36301	0.062153	-0.45331	0.090484	 0.20334	-0.20549	  1.1462	   0.359	 0.99164
Cyp51	-0.035097	 -0.19123	  0.34343	-0.031768	 0.039688	 -0.44627	   1.2059	  0.51573	  0.83488
Hist1h2bc	-0.13596	-0.38854	-0.24438	-0.23472	0.016452	-0.39691	   1.271	 0.36544	  1.0602
Htr1b	-0.036285	  -0.1202	 -0.11787	 -0.11504	 -0.12461	 -0.12087	   1.1188	  0.46158	  0.90283
Cd97	-0.078595	 -0.29496	  0.14431	 -0.10648	 -0.47009	 -0.55184	   1.1473	  0.70914	   1.3469
Klf10	  0.26453	-0.085987	-0.050825	 0.025564	 -0.40006	 -0.57577	  0.85636	  0.61725	   1.0983
Gpatch3	-0.021839	-0.051088	 -0.30471	  0.82844	  -0.1819	  0.19496	   1.4069	  0.68057	  0.79999
Hps6	-0.21115	 0.32461	-0.17419	 0.67252	-0.28998	-0.24047	  1.1451	 0.66817	 0.52022
Nans	 -0.28147	 0.075254	-0.067647	  0.54131	 -0.74173	-0.036303	   1.0677	  0.48741	  0.19981
Ift22	-0.021204	  0.19349	  0.29835	  0.33531	 -0.82815	  0.13034	   1.4139	  0.08607	  0.81799
Mboat7	-0.17157	  0.4736	 0.20788	 0.21574	-0.40751	0.096224	  1.0889	 0.31363	 0.63898
Krt7	 0.22826	 0.44821	 0.03332	 0.19346	-0.22275	 0.51746	  1.3874	 0.37715	  1.1137
March9	0.019187	 0.24984	 0.36659	  0.1053	-0.22539	 0.34666	  1.3239	 0.63168	  1.3266
Stab2	   0.24005	-0.0014423	   0.41322	  0.015742	  -0.48501	   0.52699	    1.5994	   0.41781	   0.91813
Ankrd13d	 -0.45649	  0.29712	 -0.49939	 -0.22853	-0.039005	 0.041473	   1.2589	  0.32707	   1.7304
Mboat2	 0.18994	0.011011	-0.46415	 0.17928	 -0.2669	-0.41397	  1.3367	 0.36456	  1.7305
Pdgfrl	 -0.14894	  0.38452	 -0.66223	-0.059828	 -0.54027	 -0.36611	   1.5198	  0.80093	   1.7058
Gm5544	 0.023677	   0.3135	 -0.65327	    0.092	 -0.55614	-0.067896	   1.4061	 -0.12899	    1.449
Tmem238	 -0.25015	  0.43021	  -0.1472	  0.29557	 -0.33417	  0.23657	   1.3092	-0.068397	   1.3323
Ifi30	-0.37346	 0.15822	-0.25941	 0.20429	-0.35882	-0.44162	  2.0636	 0.73334	  2.0574
Lpcat2	0.021188	 0.65782	-0.37603	-0.28076	-0.33201	-0.33662	  2.1546	 0.33563	  1.6518
Arhgap36	 -0.01768	-0.015514	-0.013192	-0.013231	-0.012857	  0.22091	   1.5578	 0.031449	   1.3933
Wee1	-0.10725	-0.46306	 -0.4067	-0.32122	-0.15587	0.076928	  1.4718	  0.2189	  1.4192
Spdl1	 -0.1773	-0.66742	0.019282	 0.20947	0.059296	 0.15158	  1.5511	 0.38288	  1.3116
Mboat4	-0.098578	-0.098648	-0.098241	-0.098402	-0.037196	-0.098591	  0.91589	   0.3589	   1.8598
Ralb	 -0.23968	 -0.36772	  0.16948	 -0.24336	  0.10303	-0.086292	   1.2843	  0.49323	   1.5912
Tyro3	 -0.24115	 -0.36471	 -0.39954	0.0025932	 -0.40941	  0.08773	   1.6121	  0.30051	    2.019
Gm711	-0.68718	-0.59931	-0.08539	 0.20896	0.040447	 -0.4914	  1.7769	-0.12901	  1.1343
Mettl1	-0.46409	   -0.31	 0.26868	-0.35891	-0.29988	-0.25523	  1.7741	 0.18305	 0.96369
Pcsk1	-0.29741	-0.23404	-0.29717	-0.29809	-0.25718	-0.29731	  2.0051	 0.17111	   1.488
Arhgef18	 -0.8958	 0.62017	-0.20049	0.027811	-0.41741	-0.62993	  1.3867	  0.9532	  0.5415
Cd177	 -1.1463	 0.96588	-0.28182	-0.88145	 0.11023	 -0.3651	  1.2929	 0.98302	 0.51319
Cyb5r1	0.048666	 0.37358	-0.37566	-0.49261	-0.13998	-0.79727	  1.0829	 0.95433	 0.53986
St3gal4	-0.043512	  0.59656	 -0.23338	  -1.3069	-0.038426	 -0.55327	   1.6484	   1.1571	  0.84935
Epcam	 -0.64403	  0.52475	 -0.85145	 -0.46254	  0.41697	-0.095802	   1.3186	   1.5771	   1.4056
Ogfod2	-0.74742	-0.18433	-0.51839	-0.19907	  0.1996	-0.33732	   1.143	  1.4537	  1.2773
