	Hh_v_GF_CD11b-CD103-	Hh_v_GF_CD11b-CD103+	Hh_v_GF_CD11b+CD103-	Hh_v_GF_CD11b+CD103+	Hh_v_GF_Monocyte	Hh_v_GF_Macrophage
Zfp324	-0.51498	  0.9132	-0.60291	  0.6522	  1.1055	 0.27086
Acbd6	 0.23647	 0.41271	-0.73287	 0.66267	  1.6814	0.035239
Slc39a11	 0.36699	 0.16722	-0.65494	 0.17153	   1.739	 0.40008
Stk39	 0.21373	 0.14574	 -0.4968	 0.33991	  1.7641	0.090905
Ankrd55	0.68797	0.50715	-0.7772	 0.4608	 1.4795	0.34054
Coq9	 0.35778	 0.15166	-0.87693	 0.23252	  1.9943	-0.40827
Dnd1	 -0.2832	0.011104	-0.47603	 0.39434	  1.9483	-0.36971
Tgif2	-0.0055092	   0.25837	  -0.59414	   0.29987	     2.226	  -0.18267
B3galt6	  -0.173	 0.23109	-0.98331	-0.19029	  1.6692	-0.44799
Lgi4	-0.49475	 0.20496	-0.99177	0.072227	  1.6327	 -0.5632
Gemin2	 -0.35013	  0.34345	  -1.1067	 -0.30604	   1.5797	-0.071237
Eml1	-0.38204	0.060274	-0.84916	  0.1532	  1.2196	-0.18961
Plk1	-0.32882	-0.19987	-0.87499	  0.2914	  1.1665	-0.15692
Wdsub1	-0.48584	0.057753	-0.94162	 0.44912	  1.3309	0.072269
Mettl15	-0.43481	-0.13919	-0.45136	 0.19825	  1.7555	0.001631
Rpusd4	-0.20793	-0.22887	-0.41542	 0.27356	  1.6615	0.023471
Tmem81	 0.030516	 -0.12676	 -0.67123	   0.1075	   1.7814	-0.010465
Rhobtb1	  -0.23993	0.00091543	  -0.60236	 -0.038705	    1.4988	  -0.33249
Trp53i11	-0.15414	-0.15696	-0.67579	-0.28895	  1.5358	-0.19849
Carkd	-0.4559	0.11552	 -1.138	0.11706	 1.5544	0.39138
Ddx59	  0.12257	-0.026954	  -1.3385	 -0.26282	   1.7777	  0.15382
Fpgs	  -0.12542	-0.0030369	    -1.355	  0.023212	    1.6086	   0.28503
Ybey	-0.0079078	 -0.059352	  -0.93508	  -0.40797	      1.54	   0.37198
Avil	-0.092842	  -0.1998	  -0.4744	  0.11131	   1.4056	  0.29975
Morn1	-0.069777	-0.018664	 -0.47087	  0.10225	   1.2844	  0.16315
Dffb	-0.15513	-0.22247	-0.59817	  0.1127	   1.007	 0.40345
Dusp19	-0.063192	 -0.11806	 -0.37254	 -0.22028	   1.0104	  0.25016
Grap	-0.063033	 -0.23448	 -0.47772	 -0.13974	   1.2918	   0.7903
Ndufaf3	0.048528	 -0.2097	-0.68021	-0.12263	   1.214	 0.49182
Epn2	-0.44288	 0.20584	-0.40141	 0.23448	  1.2597	 0.60055
Vars	-0.34488	-0.10492	-0.37208	 0.40154	  1.0787	 0.48958
Rnf122	 -0.48502	0.0014974	 -0.71449	 0.028722	   1.1202	  0.54858
Gpatch1	-0.42341	 0.16802	-0.61109	 0.47985	  1.0148	 0.21458
Ccdc32	0.009129	-0.22119	 -1.2142	 0.42707	 0.99355	 0.65401
Cmss1	-0.092495	 0.099984	 -0.82381	  0.56336	    1.009	  0.71645
Rhno1	0.084794	-0.40636	-0.56844	 0.43079	  1.1196	 0.74383
Rras	-0.16874	-0.23259	-0.78552	 0.33141	  1.0699	 0.75387
Ttc39a	-0.084489	 -0.22955	 -0.44393	  0.35041	  0.87565	   1.0327
Ccp110	-0.22719	 -0.6093	-0.64102	-0.10254	  1.2442	0.041834
Thop1	 -0.32897	 -0.46075	 -0.54457	-0.023782	    1.025	  0.17725
Sacs	 0.068528	 -0.45959	 -0.67828	 -0.39238	   1.0815	0.0019972
Tmem202	 0.023487	 -0.67269	 -0.56052	 -0.52024	   1.1872	-0.089277
Mrgprf	0.079656	-0.29547	 -1.2333	-0.24757	 0.98222	 0.42532
Slc29a4	  0.10374	 -0.42892	 -0.89943	-0.059177	   1.0864	  0.15561
Trp53i13	 -0.29897	 -0.43008	  -1.3998	-0.076993	   1.2049	 0.073743
Palld	-0.33242	-0.48688	-0.84699	-0.71087	  1.7001	 0.44038
Polr1e	 -0.21414	 -0.71736	 -0.80829	-0.083702	    1.646	  0.55638
Prdm16	-0.29314	-0.43183	-0.59215	-0.16535	  1.8036	 0.18232
Acbd4	  0.2624	 0.30283	 0.59174	-0.34651	  2.1177	 0.42637
Zfp212	-0.11758	  0.4702	 0.35546	-0.46615	  1.6518	 0.62859
Fxn	  0.28719	-0.040416	  0.65335	 -0.47311	   1.7501	  0.14514
Nmnat1	 0.31789	-0.27442	 0.85958	-0.15935	  1.7085	 0.12214
B3gnt3	-0.022573	 0.098673	  0.76927	 -0.80443	   1.2841	-0.042952
Chrna9	0.024456	 0.29805	  0.8691	-0.87956	  1.3596	 0.14534
Mfsd2b	0.020986	  0.2046	 0.53183	-0.85784	   1.606	 0.16962
Macrod1	0.070904	 0.36437	 0.42265	-0.92227	  1.3355	-0.20931
Gng3	-0.010505	  0.23865	  0.80429	 -0.66309	   1.0539	 -0.26298
Macrod2	-0.015821	  0.52792	  0.63041	 -0.93144	   1.3612	 -0.63747
Mir6992	-0.078168	 0.079979	  0.85312	 -0.96293	   1.3117	 -0.63875
Cchcr1	 0.30755	 0.42648	 0.19101	-0.80932	  1.8557	-0.31162
Klhl4	  0.2455	 0.53918	 0.39916	-0.51439	  1.6467	-0.43371
Dhps	-0.12481	 0.45398	 0.58752	-0.64918	  1.9545	-0.14413
Zdhhc2	-0.22424	 0.18559	 0.94934	-0.62618	  2.0885	-0.47828
Ret	-0.38735	 0.94005	 0.51417	-0.48886	  1.8719	-0.40017
Astl	-0.096715	 -0.18218	  0.07497	 -0.86673	   1.5773	  0.11799
Zdhhc15	 -0.37936	 -0.14705	-0.032876	 -0.66436	   1.5438	 -0.10938
Rgl3	-0.21193	 0.24066	0.012268	 -1.2685	  1.5483	 -0.2209
Tubb1	  0.10619	 -0.21586	  0.22576	  -1.4994	   1.4167	-0.094928
Zfp563	 0.40733	-0.24486	 0.44995	 -1.3832	  1.3716	-0.46535
Mgst2	-0.042567	-0.069595	  0.62661	   -1.144	   1.3576	  0.15589
Tmem184a	 0.22155	-0.11419	 0.77189	-0.99009	  1.2078	 0.42936
Pxmp2	0.022097	  0.1236	  0.7257	 -1.2987	  1.4601	  0.6988
Pard6g	-0.52193	-0.25085	 0.58393	-0.86988	  1.6927	 0.45134
Tsen15	-0.21213	-0.27091	 0.25643	-0.99587	  1.5406	 0.60489
Dancr	 -0.8153	 0.34529	-0.18926	-0.38672	  1.8721	-0.37956
Hspb6	-0.79114	 0.18226	 0.21142	-0.48512	  1.7863	0.062941
Slc12a7	 -0.92212	  0.41491	-0.087979	 -0.15715	   1.9474	  0.16014
Dennd6b	 -0.52042	 -0.24345	  0.29957	-0.015818	   2.2073	   -0.416
Jam3	-0.68685	0.099784	 0.22719	-0.15673	  2.1147	-0.47362
Plekhn1	-0.54082	-0.17993	  0.1324	-0.26194	  1.9217	0.053424
Wdr90	-0.65612	-0.33993	0.084601	-0.37474	  1.8338	-0.32052
Mex3a	-0.15756	0.062989	-0.17842	-0.62896	  2.3847	 0.28784
Tbx2	-0.44329	  0.3303	0.049904	-0.83392	  2.5007	-0.24234
Slc22a23	-0.061276	 -0.35658	  0.52225	 -0.81674	    1.911	 -0.28092
Slc6a9	-0.50171	 -0.1938	  0.4303	-0.70776	  2.2508	-0.14058
Zfp14	 -0.39003	-0.047877	  0.26272	  -1.2977	   2.2002	 -0.61915
Aspm	-0.52289	-0.36228	-0.65722	 -1.1788	  2.0089	-0.56471
Gm16998	-0.20947	-0.56847	-0.80874	 -1.0768	  1.8715	 0.02197
Rdh12	-0.093524	 -0.49161	 -0.66522	  -1.0126	   1.7584	 -0.30423
Mnd1	0.058999	 -0.1581	-0.32375	 -1.2655	   1.664	-0.79542
Wdr78	-0.37919	-0.55171	-0.54312	-0.84234	  1.7178	-0.98792
Hrc	 0.31358	0.099761	-0.95577	-0.69566	  1.7905	-0.71294
Nudt17	  0.51063	  -0.6246	-0.040291	 -0.65056	   1.9087	 -0.72861
Tmem190	 0.37111	-0.26372	-0.45738	-0.73409	  1.8689	-0.70761
Casz1	  0.40176	 -0.20505	-0.028645	 -0.53012	   1.8054	 -0.20042
Pusl1	 0.57435	-0.16024	0.082084	-0.58193	   1.553	-0.15059
Gm13546	  0.73218	-0.069284	 -0.17242	 -0.60185	   1.3064	 0.011884
Zfp689	  0.61996	-0.071234	 0.084729	 -0.75725	   1.2527	 -0.28041
Ccdc149	 0.17665	-0.21548	-0.13493	-0.62292	  1.3199	 -0.1442
Rab11fip4os1	 0.45177	-0.21274	0.022074	-0.59711	  1.1213	-0.51798
Smug1	 0.12698	-0.18029	0.095358	-0.71493	  1.1732	-0.56243
Fgf7	 0.20221	 0.15413	-0.12877	 -1.0139	   1.105	-0.57603
Ccdc181	    0.3695	8.4232e-05	  -0.58289	  -0.80216	    1.2767	 0.0052595
Gsg2	 0.29489	-0.30208	 -0.4306	-0.96737	  1.1286	-0.14685
Jrk	 0.65727	-0.46448	-0.34395	-0.95443	  1.2475	 0.20901
Cox7a1	  0.15647	 -0.15836	 -0.38906	 -0.41823	   1.6428	-0.064217
Nipsnap1	 0.051504	0.0094895	 -0.31209	 -0.43556	   1.7538	   0.1406
Sgpp2	0.027491	-0.15244	-0.52484	 -0.7745	  1.7164	-0.03211
Flywch1	 0.22913	-0.29899	-0.38717	-0.14208	  1.5967	-0.21667
Hps1	   0.41999	  -0.22241	  -0.33251	  -0.29115	    1.5274	-0.0010373
Fam24a	 0.57326	 0.11118	-0.43495	-0.66911	  1.7179	 0.20998
Coa3	  0.4016	-0.36637	-0.21829	-0.21127	  1.7349	  0.6192
Tnfrsf9	 0.40259	-0.66012	-0.34172	-0.48065	  1.5494	 0.43602
Npm3	 0.47514	-0.98947	0.055533	 -0.5488	  1.6346	 0.29355
Snn	  0.64995	 -0.44344	-0.042944	 -0.46347	   2.2681	  0.59198
Atl1	-0.078212	  0.10101	 -0.68717	 -0.31381	   1.4269	 -0.90038
Cdkn2c	-0.12901	 0.55215	-0.63432	-0.12613	  1.3617	-0.67722
Il23r	-0.10531	 0.34577	-0.69135	 -0.2626	  1.3246	-0.53947
Cyp26b1	-0.24895	  0.3607	-0.40897	-0.15802	  1.1484	-0.76305
Zfp521	-0.10845	 0.74708	-0.58207	 0.11019	  1.2533	-0.83527
Creb3l1	-0.23767	-0.15522	-0.56328	 -0.9726	  1.1979	-0.52853
Nid2	  0.14537	-0.029345	 -0.52752	 -0.41334	   1.2051	 -0.35045
Rbak	 0.13225	0.063633	-0.57002	-0.87676	  1.0435	-0.51346
Timd4	0.054487	 0.15327	 -0.7231	-0.54019	   1.032	-0.51513
Gm9961	  -0.2646	  0.30299	  -0.3678	 -0.59819	   1.3007	-0.078321
Spef1	-0.11306	 0.37001	-0.37122	-0.73721	  1.2491	-0.46227
Cebpe	0.027645	  1.0711	-0.15401	-0.59359	  1.3455	-0.98421
Snai1	   0.29184	   0.57231	-0.0040973	  -0.60452	    1.0325	  -0.85628
Cdc45	-0.43697	-0.22879	-0.77843	-0.10823	  1.4767	-0.81582
Evpl	 -0.45981	 -0.12137	 -0.94852	-0.039493	   1.1811	 -0.98314
Efna1	-0.49505	-0.13686	 -1.2581	 0.26946	  1.6112	-0.89618
E2f7	 -0.47144	 -0.52558	 -0.81889	-0.054634	    1.684	  -0.5006
Galnt5	 -0.44561	 -0.54636	 -0.80192	-0.064314	   1.0779	 -0.49909
Kncn	-0.14588	-0.29686	-0.43478	-0.28381	  1.1099	-0.79658
Lrrc56	-0.12557	-0.37494	-0.66829	-0.41209	  1.0134	-0.59993
Scarf2	-0.13684	-0.19798	  -1.154	-0.33444	  1.2298	-0.47768
Chst10	-0.0082588	  -0.73148	  -0.91671	 -0.095683	    1.9536	  -0.91881
Gls2	  0.75234	 -0.26685	 -0.40365	-0.012029	   1.9123	 -0.60073
Large	   1.1432	 -0.52024	 -0.88969	-0.075179	   2.0087	 -0.44133
Rab30	  0.48896	-0.016393	 -0.70082	 -0.15084	   2.4559	 -0.60734
Acer2	 -1.3151	   1.155	  0.3054	0.099277	  1.5334	-0.06706
Fabp4	-1.1611	 1.1437	0.74221	 0.3524	 1.4448	0.24222
Pcdh17	-1.0483	  1.049	 0.4369	0.54988	 1.3535	0.12448
Bcam	-0.81157	 0.95764	 0.29994	 0.21798	  1.4842	-0.41433
Tm4sf1	-0.80279	  0.8211	 0.48086	 0.41899	  1.4814	-0.19537
Gpr116	 -1.0629	 0.78473	 0.66674	 0.26174	  1.5906	-0.44526
Syt7	-0.78999	 0.77633	 0.47359	 0.21837	  1.6561	-0.80822
Bcr	-0.63382	 0.97483	 0.44639	 0.13549	  1.0982	-0.11765
Gm1647	-0.71412	  1.2112	 0.53265	 0.28593	  1.0151	-0.20031
Porcn	-0.51504	  1.3499	 0.40121	 0.52755	  0.9861	 0.12813
Ptprg	 -0.63483	   1.0496	  0.29785	  0.65591	        1	-0.073201
Cdh5	 -0.4847	   1.105	 0.84336	 0.50863	  1.1751	-0.28558
Stc1	-0.76247	  1.1356	 0.86787	 0.68189	 0.97086	-0.22725
Rgs5	-0.80851	  1.1167	 0.74411	 0.79552	  1.3775	-0.30251
Emcn	 -0.67228	  0.92658	   1.0285	  0.43596	  0.97283	-0.071042
Gucy1a2	  -0.6001	  0.95453	   1.2403	  0.30771	  0.94268	-0.015046
Atp1b2	-0.56356	 0.36706	 0.40764	-0.05518	  1.6472	 -0.1697
Cdk5	 -0.41299	  0.24364	  0.45417	-0.017852	   1.2099	  0.05578
Chn1	-0.32472	 0.51756	 0.41346	-0.31938	  1.3388	0.010602
Esm1	 -0.4768	 0.49086	  0.3879	  0.3136	   1.084	-0.25608
Madcam1	-0.51752	  0.7748	 0.38165	 0.45602	  1.2946	-0.35001
Lrsam1	-0.33893	 0.28283	 0.10543	0.043238	  1.2721	-0.47085
Meox2	-0.34429	 0.60464	0.006816	-0.01021	  1.0804	-0.34843
Rcan1	 -0.42442	  0.53665	  0.28002	-0.031551	   1.1656	 -0.23073
Atp6v0e2	-0.38302	 0.75318	 0.24033	-0.26146	  1.4509	 -0.6872
Pifo	 -0.37909	   0.4333	  0.27993	0.0036475	   1.3471	 -0.82075
Plxnb1	0.0067026	  0.75657	  0.35374	 -0.13262	   1.5079	 -0.39914
Rasip1	-0.23476	 0.55351	 0.13625	-0.23563	  1.6023	-0.40566
Clca1	 -0.37481	  0.29256	   0.7847	-0.076307	   1.4236	 -0.57986
Pawr	-0.31766	 0.75178	  0.7438	-0.21111	  1.3124	-0.61152
Cav1	  -1.0169	   0.7343	  0.58077	-0.089122	  0.96132	 -0.32278
Frem2	-0.70136	 0.80705	 0.46212	-0.13398	  1.0412	 -0.3297
Lbp	 -0.8642	 0.61349	 0.22114	-0.23141	  1.0297	-0.31004
Col23a1	-0.53542	  1.0693	 0.17896	-0.34227	 0.90124	  -0.309
Fxyd6	-0.63888	  1.0786	 0.50612	-0.15099	 0.68416	-0.35011
Cttnbp2	-0.55007	 0.75531	-0.11242	-0.35437	  1.1017	-0.46343
Kitl	 -0.66836	   0.5498	0.0056627	 -0.22125	   1.1128	 -0.42705
Spry4	-0.84759	 0.98131	0.049319	-0.41027	   1.209	-0.66531
Kalrn	 -0.49558	   1.1081	 -0.10732	-0.091535	  0.97092	 -0.70015
Pla2g2d	-0.48129	  1.1858	 0.18502	-0.19847	  1.3485	-0.37526
Steap2	-0.77759	  1.2893	 0.17348	-0.20923	  1.3618	-0.27409
Ackr1	 -0.1336	   1.363	0.073445	 0.39978	  1.9543	 0.01088
Vwf	 -0.5084	  1.0755	0.032887	 0.55894	  1.9149	 0.12339
Ebf2	-0.48827	  1.6001	0.011634	 0.29515	  2.1159	-0.50308
Slco2a1	  -0.6204	   1.7627	-0.086516	  0.36901	   1.8633	  -0.4228
Lrg1	 -0.9219	  1.5109	 0.18221	 0.34146	  1.7416	-0.21101
Tmem252	 -0.63277	   1.2811	   0.2833	   0.3857	   1.5654	-0.044942
Dock3	-0.24617	  1.4323	 0.53091	  1.0388	  1.6215	 0.11461
Plvap	-0.30817	  1.4344	 0.70365	 0.80694	  1.6876	0.021953
Sgip1	 -0.34653	    1.613	  0.85935	-0.017288	   1.4212	 -0.60867
Ankra2	-0.26412	 0.65223	 0.44403	-0.11589	  1.2243	 0.35797
Rpp25l	-0.38774	 0.67798	 0.30821	0.077712	  1.1404	 0.64834
Casq2	-0.29621	 0.55286	  0.7233	-0.10861	   1.498	 0.49618
Itga6	-0.42165	  0.4987	 0.42135	 0.20793	  1.5253	 0.35912
Chrm3	 -0.16344	  0.70553	  0.48045	0.0045799	   1.5834	 -0.12322
Nme3	-0.27646	 0.74798	 0.55333	  0.1881	  1.6376	  0.1728
Cyb5d1	-0.049091	  0.72701	  0.29519	-0.033426	   2.0802	  0.11585
Apc2	 -0.0485	 0.49156	 0.55478	0.051968	  2.1528	  0.9851
Syt11	-0.29219	  1.0382	 0.54832	0.096312	  1.9637	 0.71933
Btbd16	-0.29154	  1.1136	 0.90708	 0.14923	 0.67159	  0.2101
Paqr7	 0.021579	   1.1135	  0.84338	-0.043449	  0.93162	  0.34924
Poln	-0.44164	 0.98303	 0.99422	-0.17202	  1.0337	0.064064
Pecam1	-0.3888	 1.1578	0.59667	0.16127	 1.1364	0.23074
Vtn	 -0.32425	   1.4727	  0.67688	0.0013658	   1.4509	  0.32904
Rab36	-0.49184	  1.0577	 0.97421	 0.16901	  1.1385	 0.74191
Ccdc85b	 0.20238	 0.66741	 0.80967	0.035984	  1.0396	 0.38174
Pyurf	  0.36719	   0.5916	  0.72104	-0.044248	   1.1406	  0.51917
Rassf9	0.36011	0.71003	 0.9731	0.20619	 1.4166	0.60068
Nqo1	-0.13337	 0.69142	   1.053	 0.38104	  1.0426	 0.51932
Spns2	-0.061908	  0.94239	  0.89358	   0.2707	   1.3044	  0.30971
Dtx1	0.044005	  1.2816	  1.2023	 0.27354	  1.5667	 0.37278
Cd300c	 0.71355	  1.0297	 0.34189	-0.20985	  1.0815	 0.23412
Maml2	  0.58656	  0.87093	  0.30561	 -0.16911	   1.2527	-0.013526
Hpca	   0.85964	    1.0173	   0.53765	-0.0017909	    1.0987	 -0.094455
Phxr4	 0.75435	 0.79218	 0.60681	-0.47415	   1.469	 0.11281
Megf6	 0.58449	 0.76794	  1.1285	-0.38076	  1.2052	 0.24489
Prokr1	 0.36838	 0.50638	 0.22424	-0.60344	  1.2494	 0.47553
Zcchc18	 0.30321	 0.54996	 0.35339	-0.37887	  1.2471	 0.11687
Slc46a1	0.058087	 0.82214	 0.20126	-0.51462	   1.135	 0.46119
Tmem141	 0.52947	 0.60016	 0.66192	-0.63305	  1.1181	 0.57496
Fcna	 0.02508	  1.3847	 0.08822	-0.32708	   1.195	0.046294
Tmem44	 -0.1507	   1.099	-0.16828	-0.40759	  1.1144	 0.11303
Gpr21	  0.29115	  0.89592	-0.074762	 -0.75012	   1.0976	  0.11603
Alpl	 0.5389	0.26641	0.78046	0.21083	 1.6045	0.25632
Mmp11	 0.22288	 0.28301	  1.0056	 0.30766	  1.6879	0.067962
Fancd2	 0.37246	 0.29842	  0.7655	 0.45595	  1.8599	-0.34858
Atp4a	 1.0665	0.17658	0.99021	0.10895	 1.3743	0.37406
Sult2b1	0.59984	0.16558	 1.2609	0.27603	 1.4691	0.46114
Ccdc107	 0.5864	0.28173	0.63053	 0.2665	 1.1121	0.17301
Zfp507	0.66471	0.45411	0.53242	0.32576	 1.2647	0.21768
Slc26a9	0.47394	0.25114	0.93546	0.31396	 1.0384	0.16857
Wdr6	0.39503	0.29607	0.76315	0.41604	 1.0547	0.38208
Kctd4	0.71981	0.53197	0.87804	0.52012	 1.4334	0.17511
Tnfsf11	 0.7845	0.79891	0.68227	0.46172	 1.3492	0.26576
Gabarapl1	0.76831	0.68216	0.85073	0.58277	 1.0844	0.71837
Taldo1	0.46082	0.43147	0.57016	0.80816	  1.205	0.58773
Lef1	  0.98643	  0.69795	   1.3225	-0.026017	   1.2531	 -0.19444
Zpbp	 0.66148	 0.19167	  1.2657	 0.25567	  1.3343	-0.20166
Clpb	  0.60016	-0.057606	  0.26303	  0.40214	   1.7248	 -0.16448
Zscan2	 0.86696	0.076012	 0.62085	 0.12847	  1.5211	-0.21846
Zdhhc24	  0.8257	0.074752	 0.19784	-0.24491	   1.818	-0.11866
Gadl1	  0.8945	 0.55759	 0.88261	 0.24549	  1.3798	-0.52378
Myh7b	 0.90144	 0.48494	 0.72476	   0.181	  1.2247	-0.32276
Gm15760	  0.7353	 0.44458	 0.32249	0.067345	  1.3864	-0.73996
Lpar4	    0.8794	   0.53419	    0.6524	   0.29647	    1.7303	0.00063001
Rapgef4	 0.86878	  0.5728	 0.62924	-0.12381	  1.7759	 -0.2001
Aqp7	 0.77733	  1.0537	0.021334	  1.1275	 0.95715	 -0.4014
Fabp7	 0.74295	 0.52288	0.031912	  1.3713	  1.1152	-0.52414
Fmnl3	 0.58315	 0.96598	 0.50031	  1.3727	  1.1006	-0.16023
Msrb2	 0.51579	  1.1078	 0.72988	  1.2479	  1.2523	-0.41402
Gm16845	  1.0731	 0.96992	 0.56568	  1.0056	  1.0763	-0.36285
Gm11981	 0.77004	 0.39923	 0.82955	 0.91614	  1.3631	-0.36053
Mira	0.44114	0.68525	0.78303	0.99383	 1.4723	-0.1512
Trmt61b	 0.6962	0.38527	 0.8174	  1.048	 1.1379	0.11702
Ccl27a	 0.85068	  1.0568	 -0.1979	 0.39271	  1.3746	-0.23003
H60b	  0.58882	   1.0119	-0.057394	  0.54278	   0.9239	 -0.41265
Upp1	  0.68662	   1.2178	  0.39187	  0.51508	   1.2147	-0.026286
Gsdma	  0.85715	  0.60116	  0.11404	  0.60452	   1.1495	-0.075437
Urgcp	0.64179	0.42613	0.18133	0.44391	 1.0892	0.13022
Lrrc4	 0.87871	 0.48063	-0.10642	  0.2427	  1.2842	-0.13294
Kremen1	 0.47119	 0.73097	-0.19666	 0.82314	  1.4645	-0.11403
Blk	0.56355	 1.3955	0.36097	0.14199	 2.3275	 1.3126
Tnfrsf18	0.87055	 0.9778	0.31327	0.54023	 2.3407	0.93242
Commd9	0.42656	0.45902	0.15214	0.51107	 1.7792	0.50198
Reep1	 0.66374	 0.59745	0.084797	 0.59649	  1.9546	0.036299
Ephx1	0.91235	0.57852	0.55123	0.38717	 1.6448	0.42295
Scin	 1.1166	0.72715	 0.4154	0.48144	 1.5269	0.48946
Gstt3	 0.9146	0.21595	0.28218	0.35776	 1.5752	0.54489
Mast4	0.68665	0.80713	0.33191	0.17428	 1.6225	 0.6193
Mettl22	 0.42265	 0.87946	 0.60447	0.065998	  1.7489	 0.49576
Procr	 0.87874	  1.1402	0.033091	 0.10242	  1.7191	 0.77512
Cystm1	0.29165	 0.6935	0.45296	0.80727	 2.1722	0.87198
Hist1h2ad	0.52073	0.51487	0.35504	0.51498	 2.1866	0.74642
Rnf157	0.36158	0.23872	0.25375	0.50676	 2.1023	0.81217
Ccdc173	0.51143	 1.5172	-0.1752	0.24966	  1.905	0.34759
Pou6f1	0.072441	  1.3516	-0.16619	 0.44947	  1.9171	 0.46958
Ets1	  0.60853	   1.4157	-0.048518	   0.6664	   1.4263	  0.47974
Gimap4	 0.82262	  1.0419	-0.74204	  0.1233	   1.502	 0.78804
Ccr7	 1.4691	0.14231	 0.3422	0.16778	 1.3353	 1.3858
Gpr174	 1.6857	0.54034	0.18564	0.50259	 1.4076	0.78761
Clybl	 1.4603	 0.1477	0.98139	 1.0375	  1.682	0.88075
Egf	  1.453	0.70047	0.72001	0.76909	 1.6245	0.70526
Cmtm8	  1.2445	0.045259	  0.9875	 0.43061	  2.0736	 0.70218
Htr2a	 1.0494	0.31905	0.82074	0.41976	 2.0686	 1.0168
Gm5779	  1.5269	-0.23565	 0.72576	 0.41224	  2.0875	 0.46954
Prr7	 1.1157	0.39635	0.77023	0.38731	 2.3374	0.21087
Angpt2	-0.14476	 0.41622	  1.1441	 0.76666	   1.899	 0.72441
Sept3	0.039489	 0.22231	 0.65328	  1.1862	  1.7494	 0.76762
Gys1	0.32226	0.38043	 0.5531	0.95514	 1.8098	0.28322
Jag2	0.08248	0.44286	0.74482	 1.0322	 2.2689	0.16812
Cbr3	0.88276	0.55649	 1.3145	 1.2519	 1.7785	0.70001
Sema3f	0.37872	0.45998	 1.0704	 1.1819	 2.2502	 1.1449
Armc6	0.54848	0.28543	0.17174	 1.5397	 2.5487	0.64641
Nudt8	 0.76934	-0.13923	-0.32598	  1.0294	   1.997	 0.93745
Actc1	0.008124	 -0.9077	 0.98439	  1.1618	  1.7366	0.041557
Dmc1	 -0.26608	 -0.91461	  0.58859	  0.69073	   1.3325	-0.022788
Trpt1	 -0.1005	 -1.1122	 0.47405	 0.91076	  1.8053	-0.32378
Eef2k	-0.68108	 -1.0773	 0.24344	 0.11531	  1.7076	0.055983
Tnfrsf4	-0.26942	-0.99064	 0.30613	 0.17974	  1.6474	-0.22725
Gal3st4	-0.60611	 -1.1016	 0.75102	 -0.1042	  1.5504	0.010503
Msantd1	  -0.4476	 -0.88928	  0.63041	-0.037395	   1.3675	 -0.23784
Heatr9	-0.62947	   -1.81	 0.24859	 0.41253	  1.6313	  0.1126
Necab3	-0.62396	 -1.3343	 0.18614	 0.53372	  1.5246	-0.32138
Hmmr	 0.20049	 -1.2615	 0.51131	0.089572	  2.4695	-0.75476
Spata7	 0.28398	 -0.9939	 0.81191	 0.30007	  2.5303	-0.31558
Afap1l2	-0.92302	  -0.484	  0.2891	 0.88795	  1.3938	-0.37864
Mcm5	-0.56588	-0.51698	-0.24207	 0.72102	  1.0694	 -0.3551
Zbtb14	 -0.61768	 -0.77727	-0.065109	   1.0447	   1.2929	  -0.1696
Mfap3l	 -0.71026	 -0.42254	-0.021036	  0.63251	   1.2587	 -0.73219
Ulbp1	-0.68994	-0.33127	-0.28271	 0.34888	  1.2728	-0.79805
Uhrf1	-0.71139	-0.67448	-0.24404	 0.84436	  1.7234	-0.92255
Maged1	  -1.286	-0.52189	-0.83859	 0.52901	 0.82348	 -0.6497
Mb21d2	 -1.2714	-0.60709	-0.51215	 0.58069	  1.0707	-0.55111
Pbk	 -1.1441	-0.41885	-0.37941	 0.71934	  1.2423	-0.31339
Agap2	-0.060991	 -0.12414	  0.40626	 0.027493	   1.4741	 -0.85566
Rasl12	-0.47152	-0.49703	 0.42773	 0.35501	  1.2626	 -1.0929
Tigd3	-0.32319	-0.41138	 0.48712	 0.45624	  1.3563	 -1.1621
Ttc26	 -0.3318	-0.13476	  0.5355	 0.21565	  1.0347	 -1.4162
Rpgrip1l	 -0.49371	-0.063032	  0.15522	  0.42717	   1.0189	  -1.0008
Gnrh1	 -0.71708	 -0.29779	-0.064203	 -0.20459	   1.3694	   -0.602
Shroom2	-0.46607	-0.37922	 0.20415	-0.20062	  1.5804	-0.71095
Sirt6	    -0.512	  -0.15518	-0.0013128	  -0.09658	    1.6276	  -0.81031
Zfhx2os	 -0.22362	 -0.24173	 -0.36234	0.0042383	   1.5307	 -0.74748
Lrp2bp	-0.30943	-0.37498	-0.04107	-0.50287	  1.2919	-0.75773
Sgol2	 -0.10777	 -0.72039	-0.082086	 -0.35974	   1.3823	 -0.94887
Rpap3	0.013194	-0.55057	-0.17961	0.093721	  1.2707	-0.84803
Wscd2	 -0.2717	-0.59436	 0.03758	 0.18536	  1.1314	-0.65782
Zfr2	-0.13456	-0.74016	 0.38633	-0.11922	  1.0929	-0.72733
Asf1b	 -0.70003	 -0.77238	 -0.14476	 -0.56668	   1.1347	-0.075096
Sirt3	-0.82616	-0.71091	-0.10759	-0.79401	   1.548	0.013017
Efcab11	-0.44915	 -1.0289	0.048993	-0.29852	  1.1084	0.090208
