	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage
Olfr933	0.098611	 0.09889	0.099861	0.099079	0.099376	0.096519
Skint7	0.098611	 0.09889	0.099861	0.099079	0.099376	0.096519
Lingo2	 0.10012	 0.10121	0.098569	 0.10191	 0.10334	0.097649
Gm2447	 0.09472	0.099448	0.098198	 0.10014	 0.10157	 0.09856
Mir491	0.096032	 0.10051	0.099253	 0.10122	 0.10265	  0.1022
Hsd3b3	0.099573	 0.10617	  0.0997	0.099521	0.099661	0.099592
Tat	0.098286	 0.09937	0.096317	0.094976	  0.1015	 0.10105
Tac2	0.099028	0.095374	  0.1041	 0.09577	 0.10224	  0.1018
Ugt1a9	0.094755	0.096881	 0.10346	 0.09503	  0.1016	 0.10116
Apol6	0.10021	0.10016	0.10037	0.10022	 0.1001	0.11262
Fam25c	0.095713	0.095658	0.095652	0.095875	0.095863	 0.11871
Adam18	0.092545	0.092861	 0.09395	0.093075	0.093411	0.090275
Gm806	0.092631	0.092946	0.094034	 0.09316	0.093495	0.090363
Olfr923	0.092716	0.093031	0.094117	0.093245	0.093579	0.090449
Gm13103	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Gm4871	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Mir381	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Nlrp14	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Olfr1433	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Olfr203	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Olfr571	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Olfr792	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Rhox3h	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Slitrk4	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Tmprss11e	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Vgll1	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Vmn1r53	0.092198	0.092515	 0.09361	0.092731	0.093068	0.089921
Opn1mw	0.091788	0.092107	0.093209	0.092324	0.092664	0.089503
Atp6ap1l	 0.09319	  0.0935	0.094569	 0.09371	0.094039	0.090949
Atp6v1b1	0.093412	0.093721	0.094786	 0.09393	0.094257	0.091175
Defb38	0.092472	0.092788	0.093877	0.093002	0.090285	0.093223
Krtap5-4	0.092148	0.092465	0.093559	 0.09268	0.089955	0.092902
Gpr17	0.092496	0.092285	0.092681	0.092196	0.092747	0.092492
Klhl40	0.092478	0.092352	0.092486	0.092394	0.092639	0.092381
Nrk	0.092394	 0.09242	0.092391	0.092438	0.092263	0.092438
Spock3	0.092437	0.092421	0.092775	0.092512	0.091947	0.092526
Olfr876	0.089618	0.092741	0.093831	0.092955	0.093291	0.093176
Krtap5-5	0.093402	0.090846	0.094789	0.093925	0.094255	0.094142
Tbx3os2	0.093402	0.090846	0.094789	0.093925	0.094255	0.094142
Mnx1	0.093483	0.090929	0.094868	0.094005	0.094335	0.094222
Mir3067	0.093583	0.093894	0.094966	 0.09118	0.094434	0.094321
Vmn1r181	0.091962	0.093031	0.097018	0.093724	0.090163	0.088328
Mettl21e	 0.09217	0.093239	0.097225	0.091102	0.095361	0.087268
Igfbpl1	 0.09304	0.093353	0.091254	0.093566	0.093898	0.093784
Katnal2	 0.09381	0.094886	0.090358	0.095578	0.097008	0.093695
Slco1a6	0.093509	0.094584	0.089913	0.095276	0.096706	 0.09364
Vstm2l	0.093019	0.091229	0.089564	0.094786	0.096216	0.095774
Kbtbd13	0.091881	0.090088	0.096931	0.088144	0.095067	0.091934
Mylk3	0.090231	0.094071	0.098057	0.089106	0.096193	0.093003
Alox12b	0.092871	0.093939	0.095096	0.091802	0.090391	 0.09562
Dusp21	0.092557	 0.09363	0.094788	0.094323	0.087884	0.095311
Mir134	0.094023	0.095101	0.099087	0.092965	 0.08962	0.096782
Olfr1366	0.093243	0.091449	0.098308	0.095014	0.088876	0.096003
Adam26b	0.096834	0.097125	0.098135	0.097323	0.097631	0.094678
Spata4	0.096834	0.097125	0.098135	0.097323	0.097631	0.094678
Olfr706	0.096834	0.097125	0.098135	0.097323	0.097631	0.094678
Olfr463	0.096834	0.097125	0.098135	0.097323	0.097631	0.094678
Grin2a	0.096834	0.097125	0.098135	0.097323	0.097631	0.094678
Gm9513	0.096834	0.097125	0.098135	0.097323	0.097631	0.094678
Cyp3a16	0.096834	0.097125	0.098135	0.097323	0.097631	0.094678
Cyp2a22	0.096834	0.097125	0.098135	0.097323	0.097631	0.094678
Clec4f	0.096834	0.097125	0.098135	0.097323	0.097631	0.094678
Tas2r138	0.096957	0.097247	0.098254	0.097444	0.097752	0.094805
Mettl7a3	0.097627	0.097141	0.098915	 0.09811	0.098416	0.096081
Rimklb	0.097813	0.098098	0.099086	0.098291	0.098593	0.095691
Mir376a	0.097451	0.095577	0.098744	0.097937	0.098244	0.097367
Kcnmb4os1	0.093951	0.096869	0.097883	0.097068	0.097378	0.097272
Atp6v1e2	0.095238	0.095539	 0.09658	0.095743	0.096062	0.093032
Htr3b	 0.09481	0.095114	0.096163	 0.09532	0.095642	0.092593
Krtap6-5	0.094738	0.095042	0.096092	0.095248	 0.09557	0.092518
Olfr430	0.094738	0.095042	0.096092	0.095248	 0.09557	0.092518
Olfr44	0.094738	0.095042	0.096092	0.095248	 0.09557	0.092518
Serpina1a	0.094738	0.095042	0.096092	0.095248	 0.09557	0.092518
Serpinb9e	0.094738	0.095042	0.096092	0.095248	 0.09557	0.092518
Krt81	0.094353	0.094658	0.095713	0.094865	0.095189	0.092127
Gm5065	0.093564	0.094634	0.093499	0.095327	0.096757	0.090006
Rfpl4b	0.094409	0.095483	0.094119	0.096175	0.097605	0.090984
Vwa3a	0.093046	0.093143	0.094317	0.094742	0.098164	0.092244
Prdm13	0.091776	0.094792	0.095839	0.094998	0.095319	0.095209
Gabrq	0.095463	0.095762	  0.0968	0.093117	0.096284	0.096175
Morn5	0.095463	0.095762	  0.0968	0.093117	0.096284	0.096175
Kcns3	0.094962	0.095142	0.095648	 0.09526	0.094919	 0.09456
Try5	0.094976	0.095271	0.095494	0.095961	0.095645	0.094876
Rufy4	0.095593	0.095612	0.095697	0.095646	0.095485	0.095609
Zfp385b	0.095802	0.095651	0.095938	0.095572	0.095945	0.095883
Ntm	0.094754	0.094774	0.094443	0.094915	0.094629	0.094905
Mir122a	0.095589	0.095887	0.093829	 0.09609	0.096407	0.096299
Mir6405	0.095589	0.095887	0.093829	 0.09609	0.096407	0.096299
Msmb	0.096061	0.096356	0.094309	0.096557	0.096871	0.096764
Olfr1510	0.094968	0.095271	0.093201	0.095476	0.095797	0.095687
Mir540	0.096647	 0.09616	0.095553	0.097141	0.097453	0.097346
Pnmal2	0.096209	  0.0957	0.096946	0.096953	0.096042	0.097295
Olfr48	0.095983	0.093521	0.097307	0.096481	0.096796	0.096688
Padi1	0.095663	0.093188	0.096995	0.096163	 0.09648	0.096372
Myf6	0.096086	0.096381	0.097403	0.096581	0.093981	0.096787
Olfr197	0.096086	0.096381	0.097403	0.096581	0.093981	0.096787
Pld5	0.095742	 0.09106	0.097975	0.097514	0.098944	0.098502
Olfr843	0.095906	0.096986	 0.10097	0.091665	0.099108	0.094046
Tceal6	0.095471	 0.09655	0.097705	0.090878	0.098672	0.098231
Omt2b	0.089231	0.094843	 0.09883	0.095536	0.096966	0.090311
Tex36	0.094088	0.095164	 0.09915	0.095857	 0.09441	 0.08955
Dnajc5g	 0.09311	0.098302	 0.10229	0.098997	 0.10043	0.095434
Pvalb	 0.09336	0.098135	 0.10212	0.098829	 0.10026	0.093343
Gm6268	0.096461	0.097544	 0.10153	0.098238	0.094183	0.093107
Olfr1447	0.095571	0.099165	 0.10315	0.099858	0.096635	0.095745
Grik3	0.092444	0.092348	 0.09247	 0.09223	 0.11176	 0.10657
Fa2h	0.095742	0.095706	 0.09584	 0.11481	0.095775	0.095771
Pcdh11x	0.10161	0.10166	0.10185	0.12324	0.10161	0.10136
Ctnna3	0.085337	 0.11537	0.098531	0.085315	 0.08524	0.085402
Prr19	0.090521	 0.10666	0.090634	0.090371	0.090292	  0.0906
Fbxo2	0.090888	0.090703	 0.12008	0.090887	  0.0912	0.091129
Adamts18	0.080486	0.080155	0.080946	0.080564	0.080213	0.080504
Diras1	0.080542	0.080436	0.080824	0.080602	0.080628	0.080314
Pex5l	0.080406	0.080419	0.080575	0.080383	 0.08005	0.080486
Slc47a1	0.080226	0.080303	0.080276	0.080357	0.079855	0.080275
Sval1	0.079975	  0.0802	 0.08047	0.079977	 0.08051	0.079948
Klk1b5	0.081566	0.081793	0.082049	0.081673	0.081872	0.081366
Trhde	0.081205	0.080975	0.081571	0.081269	  0.0808	0.081362
Trim75	0.081933	0.080666	0.081597	0.082368	0.081296	0.079888
Calcoco2	0.078531	0.079743	 0.08028	0.079586	0.080006	0.079608
Mybpc1	 0.07868	0.078906	0.079132	0.078953	0.078795	0.078757
Rtp3	0.078854	0.078782	0.079163	0.078888	0.078819	0.078728
Ces2b	0.083401	0.083484	0.083927	0.083111	0.083428	 0.08345
Col8a2	0.082606	0.082739	0.083015	 0.08283	0.082243	0.082153
Crym	0.082793	0.082511	0.083236	0.082957	0.082444	0.082787
Mir149	0.082924	0.082945	0.082941	0.082719	0.082901	0.082964
Scgn	0.082512	0.081799	0.082761	0.082591	0.082774	0.082739
Moxd1	0.081723	0.082577	 0.08334	0.080689	0.081886	0.082272
Olfr59	0.083337	 0.08369	0.084893	0.080809	0.084304	0.084176
Sftpc	0.083337	 0.08369	0.084893	0.080809	0.084304	0.084176
Gm5607	0.078193	0.081848	0.085834	 0.08254	0.077029	0.083529
Mir669a-2	0.081989	0.083047	0.087033	 0.08091	 0.07827	0.084728
Calb1	0.080171	0.081229	0.085215	0.081921	0.083351	0.073646
Olfr114	0.079942	0.080999	0.084986	0.081692	0.083122	0.073418
Dmr	0.082115	0.083173	0.087159	0.083865	0.082466	 0.07803
Wfdc8	0.082115	0.080344	0.087159	0.083865	0.085295	 0.07803
Gpr139	0.079363	0.083267	0.087253	0.083959	0.085389	0.078127
Amph	0.078034	0.078036	0.078052	 0.08592	0.078045	0.078066
Ahsg	0.088429	0.088806	0.089038	0.088864	 0.08871	0.088433
Gm5615	0.088432	0.088645	0.088673	0.088639	0.088725	0.088441
Ucma	0.088463	0.088591	0.088704	0.088703	0.088927	0.088666
Cyp2c68	0.088277	 0.08837	0.088771	0.087894	0.088598	0.088147
Grik2	0.087992	0.087864	0.088339	0.087906	0.088161	0.088132
P2ry4	0.088122	0.088206	0.088502	  0.0882	0.087521	0.088212
Gm12505	0.089332	 0.08957	0.089653	 0.08938	 0.08958	 0.08926
Hrct1	0.089118	0.088764	0.089535	0.089272	0.089017	0.088963
Hes2	 0.08921	0.089434	0.088888	0.089579	0.088835	0.089594
Dleu7	0.087866	0.088203	0.086084	0.088433	0.088791	0.088669
Mir211	0.088599	0.088933	0.086812	0.089161	0.089515	0.089394
Olfr694	0.088599	0.088933	0.086812	0.089161	0.089515	0.089394
Olfr1290	0.088621	0.085951	0.090102	0.089181	0.089536	0.089415
Fbxw20	0.089112	0.089443	0.090582	0.089668	0.086889	  0.0899
Htr1a	0.089112	0.089443	0.090582	0.089668	0.086889	  0.0899
Olfr480	0.089112	0.089443	0.090582	0.089668	0.086889	  0.0899
Gm14812	0.089361	0.089692	0.090828	0.089916	0.087134	0.090148
Gpr119	0.089361	0.089692	0.090828	0.089916	0.087134	0.090148
Olfr299	0.089361	0.089692	0.090828	0.089916	0.087134	0.090148
Hnf4aos	0.088199	0.088534	0.089685	0.088762	0.085966	0.088997
Esp5	0.088989	0.089321	0.090462	0.089547	  0.0899	0.086673
Fpr-rs3	0.088989	0.089321	0.090462	0.089547	  0.0899	0.086673
Kcna10	0.088989	0.089321	0.090462	0.089547	  0.0899	0.086673
Lhx3	0.088989	0.089321	0.090462	0.089547	  0.0899	0.086673
Mtnr1a	0.088989	0.089321	0.090462	0.089547	  0.0899	0.086673
Olfr198	0.088989	0.089321	0.090462	0.089547	  0.0899	0.086673
St8sia5	0.088989	0.089321	0.090462	0.089547	  0.0899	0.086673
Olfr76	0.088887	0.089219	0.090363	0.089445	0.089799	0.086569
Smim23	0.089102	0.089433	0.090572	0.089658	 0.09001	 0.08679
Olfr811	0.088399	0.089457	0.087766	0.090149	0.091579	0.086256
Sec14l3	0.088625	0.089682	0.087999	0.090375	0.091805	0.086431
Trappc3l	0.089829	0.090158	0.091289	0.087344	0.090731	0.090611
Cyp2b9	0.089076	0.090136	0.094122	0.090828	0.089429	0.084176
Sftpa1	0.089076	0.090136	0.094122	0.090828	0.089429	0.084176
Olfr1459	 0.08975	0.090813	0.094799	0.091505	0.087428	 0.08699
Dpy19l2	0.085996	0.087094	0.093916	0.090622	0.092052	0.086734
Gm13286	0.088755	0.086976	0.093802	0.090508	0.091938	0.083862
Gm16390	0.088755	0.086976	0.093802	0.090508	0.091938	0.083862
Gm17689	0.088561	0.089619	0.093605	0.084639	0.091741	0.086417
Ankrd1	0.089413	0.085337	0.091628	0.091163	0.092593	0.089428
Mir1947	0.091087	0.086877	0.093307	0.092842	0.094272	0.091062
Hrnr	0.083868	0.089802	0.093788	0.090494	0.086155	0.091483
Wfdc12	0.085611	0.089422	0.093409	0.090115	0.086604	 0.08829
March10	0.086963	0.088021	0.092007	0.088713	0.084546	0.084807
Olfr1260	0.086337	0.087395	0.091381	0.088087	0.081699	0.086338
Olfr497	0.086337	0.087395	0.091381	0.088087	0.081699	0.086338
Skint8	0.086614	0.084825	0.091658	0.088364	0.081996	0.089353
Foxd3	0.084164	0.090104	 0.09409	 0.08513	0.092226	0.091785
Gm4922	0.083275	0.090254	 0.09424	0.090946	0.092376	0.089238
Gm14496	0.086934	0.081107	0.089149	0.088684	0.090114	0.089673
Tspy-ps	0.083815	0.080715	0.091623	0.088329	0.089759	0.089318
Bsph1	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Fshb	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Gm10823	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Gm14015	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Gm19668	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Gm4884	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Gpr50	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Izumo3	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Kcnk16	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Krt24	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Moxd2	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Olfr1297	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Olfr1367	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Olfr195	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Olfr533	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Olfr669	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Spint3	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Taar9	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Zpld1	0.085004	0.085352	 0.08654	0.085589	0.085957	0.082672
Tex28	0.085547	0.085893	0.087076	0.086129	0.086495	0.083214
Cntn3	0.085118	 0.08522	0.085039	0.084946	0.085307	0.084947
Nefm	0.085122	0.085162	0.085311	 0.08521	0.085175	0.085143
Lrrc3b	0.084792	0.084608	0.085271	0.084243	0.084816	0.085041
Dcpp1	 0.08435	0.084355	0.084133	0.084367	0.084471	0.084361
Mir452	0.085314	0.085661	0.086845	0.085897	0.083081	0.086138
Mettl7b	0.085948	0.086352	0.086779	0.085855	0.086597	 0.08648
Rhbg	0.086039	0.086552	0.086766	0.086838	0.086943	0.086906
Sst	0.086004	0.085452	0.086273	0.086216	0.086348	 0.08571
Ralyl	0.087477	0.086776	0.087864	0.087555	0.087708	0.087678
Wnt5b	0.087336	0.087295	0.088502	0.087603	0.086918	0.087111
Mir667	0.085558	0.082848	0.087087	 0.08614	0.086507	0.086381
V1rd18	0.086345	0.083641	0.087863	0.086922	0.087286	0.087162
Mir6368	0.083692	0.086996	0.088166	0.087229	0.087591	0.087467
Rhox2g	0.084295	0.087586	0.088749	0.087817	0.088177	0.088054
Noto	0.086295	0.087352	0.083766	0.088045	0.089475	0.086272
Edar	0.081471	  0.0889	 0.08335	0.084421	0.082427	 0.08109
Klk1b4	 0.07964	0.087193	0.091179	0.087885	0.089315	0.086045
Tpbpa	0.076625	0.084259	0.088245	0.084951	0.086381	0.083118
Lrrc69	0.077931	0.077831	0.078494	0.078204	 0.10596	0.078183
Kcnu1	 0.10125	0.082977	0.083054	0.082935	 0.08286	0.082812
Mcidas	 0.11746	0.079125	0.078745	0.079319	0.079327	0.079132
Snx31	0.091341	0.074472	0.074343	0.074431	 0.07438	0.074327
Ccdc81	0.084339	0.084272	0.084658	0.084278	 0.08446	 0.12454
Gm4952	0.078481	0.078686	0.079077	0.078761	0.078292	 0.10808
Tmem117	0.076027	 0.07594	0.076289	0.075873	0.075957	 0.11445
Mapk8ip2	0.081924	0.082057	 0.08212	0.082072	0.082017	 0.10928
Mpp3	0.082331	0.082024	0.082773	 0.08241	 0.08218	 0.11382
Mgat4c	0.088954	0.089089	0.089314	0.089052	0.089083	 0.10872
Pcdhb2	0.081111	0.080945	  0.1142	0.080721	0.081258	 0.11439
Hoxb2	0.070062	0.069732	0.070587	 0.07036	0.070688	 0.12275
Mir1962	0.067049	0.067136	0.066975	0.067075	0.067098	 0.13138
Kcnk4	 0.11843	0.077706	0.077932	 0.10109	 0.12585	 0.07755
Mir6903	 0.10087	0.063428	0.063747	0.063502	 0.13052	0.063273
Dach2	  0.0815	 0.13895	0.081872	0.081649	0.081893	0.081904
Lrtm1	0.082128	 0.12178	0.082779	0.082428	0.082013	0.081904
Gm10845	0.073531	 0.13012	0.074309	 0.07413	0.073685	0.073778
Mir1946b	0.071132	  0.1052	0.072213	0.071755	0.071923	0.071865
Klra15	0.074701	 0.17115	0.079745	0.073622	0.077881	 0.07744
Trim67	0.089245	  0.1662	0.089157	0.089278	 0.08932	0.089256
Gm6116	0.099297	 0.19743	0.099489	0.099364	0.099121	0.099217
Kcnn2	0.10622	0.16291	 0.1104	0.10713	0.10608	0.10802
Mir1969	0.10953	0.17965	0.10999	0.10924	0.11005	0.10896
Mir7068	 0.1043	0.17885	0.11026	0.10698	0.10835	0.10538
Stk31	0.10109	0.18632	0.10811	0.10482	0.10624	 0.1008
Gpr37l1	0.10176	0.14455	0.10188	0.10182	0.10174	0.10171
Alx4	0.16523	0.11488	0.13664	0.13321	0.11498	0.13823
Gm16432	0.16847	 0.1115	0.11286	 0.1124	0.11257	0.16066
Mir5626	0.16192	0.11883	0.11896	0.11899	0.11883	 0.1444
Apela	  0.154	0.12058	0.12082	0.12045	0.12049	0.12058
Grk1	0.15262	0.12099	0.12121	0.12088	0.12091	0.12101
Fank1	0.15657	0.11796	0.11827	0.11772	0.11811	0.11786
Sorbs2os	0.15465	0.11616	0.11668	0.11598	0.11582	0.11624
Cacng6	0.16914	0.11223	 0.1128	0.11124	0.11251	0.11206
Serpina9	0.16781	0.11515	0.11523	0.11505	0.11523	 0.1152
Hoxa11	0.16945	0.12046	0.12217	0.11854	0.11682	0.12006
Opn4	0.18254	0.11767	  0.118	0.11774	0.11751	0.11711
Gm4847	0.17092	0.10362	0.10765	0.10435	0.10575	0.10096
Usp51	0.17318	0.10703	0.10709	0.10712	0.10685	0.10715
Slc9b2	0.16342	0.10376	0.10418	0.10404	0.10392	0.10395
Mir3104	 0.16507	0.085409	 0.10202	 0.13024	0.085524	0.085386
Tmem125	 0.16287	0.095559	0.095606	 0.13157	0.095542	 0.12305
Olfr1274-ps	0.17065	0.12025	0.12031	0.15598	0.12035	0.12005
Pcsk2	0.15108	0.11644	0.11755	0.15597	0.11736	0.11712
Ppp1r3g	0.15121	 0.1162	 0.1166	0.17974	0.11607	0.11635
Fam81a	0.19446	0.14006	0.14081	0.14034	0.14008	0.14046
Wnt9b	0.19671	0.12782	0.12778	0.12785	0.12793	0.12769
Eif4b	   0.147	 0.11207	 0.11529	0.064286	 0.14478	 0.10886
Adcy8	0.087628	 0.10833	0.088413	 0.16931	 0.11089	0.088232
Ccdc33	0.10151	0.10141	0.10144	 0.1563	0.10162	0.10155
Gm609	0.085852	 0.10544	0.085951	 0.14627	 0.12954	0.085898
Erv3	0.087466	0.087928	0.088184	 0.12672	0.088067	0.088044
Nphs1	0.090027	0.090692	0.091024	 0.14399	0.091226	0.090458
G6pc2	0.081392	0.081498	  0.0816	 0.14994	0.081542	 0.08132
Chrnd	0.073514	0.093365	0.073288	 0.20238	0.073801	0.073679
Svop	0.074646	0.088066	0.075111	  0.1955	0.075011	0.074991
Ebf4	0.072536	 0.07254	0.072903	 0.15952	0.072757	0.072227
Mir3960	0.074909	0.075967	0.079953	  0.1749	 0.07526	0.074819
Spdyb	 0.07208	0.075967	0.079953	  0.1749	0.078089	0.074819
Speer7-ps1	0.072174	0.076076	0.077233	 0.17501	0.078198	0.077757
Fnd3c2	0.086695	0.086623	0.086925	 0.20427	0.086778	0.086611
Gm6994	 0.09217	0.093239	0.097225	 0.19217	0.095361	0.087268
Serpinb11	0.090071	0.088476	0.097797	 0.19274	0.095933	0.095492
Gpr63	0.078693	0.078702	0.079233	 0.19283	0.078517	 0.11611
Lurap1	 0.07204	0.093367	 0.10197	 0.16888	0.099106	0.061837
Art1	0.10376	0.13733	0.10403	0.17283	0.10387	0.10393
Bsx	0.11365	0.11315	 0.1143	0.17009	0.11404	0.11311
Gal3st3	0.11299	0.11357	0.11403	0.17061	0.11377	 0.1135
Pnmt	0.11003	0.10994	0.11097	0.17808	0.11053	0.10918
Cyp2d34	 0.1201	0.12013	0.12036	0.15737	0.12005	0.12023
Ttc22	0.11579	 0.1158	 0.1153	0.15655	0.11611	0.11607
Dlx4	0.10606	0.10451	 0.1107	0.19884	0.10875	0.10647
Mir1188	0.11222	0.11238	0.11294	 0.2098	0.11192	0.11221
Olfr1264	0.11003	0.11046	0.11109	0.20236	0.11043	 0.1107
Nhlh1	0.10094	  0.101	0.10122	0.19812	0.10092	0.10066
Veph1	0.099647	 0.10292	 0.10692	 0.20196	 0.10506	0.099132
Mir6955	0.10462	0.10474	0.10448	0.19366	  0.127	0.10473
Gfap	 0.1105	0.12576	0.13157	0.19304	 0.1106	0.11055
Kif12	0.11975	0.11992	0.11958	0.20479	0.12003	0.12001
Tfr2	0.091625	 0.16048	0.091768	 0.20504	0.091693	 0.12396
Akt1	0.091114	 0.04198	0.088281	 0.16963	  0.1351	 0.09205
Cthrc1	0.076742	0.077006	0.077145	 0.14775	0.076986	 0.14281
Sapcd1	0.083093	0.082938	0.083255	 0.15076	0.083402	 0.12316
Olfr1423	0.070834	0.070867	0.070984	 0.11825	0.070923	 0.13814
Gm13298	0.074909	0.073138	0.079953	  0.1749	0.078089	 0.17589
Enox1	 0.14641	 0.12583	 0.21947	0.092758	0.093162	0.093652
Gm4461	0.10565	 0.1064	0.20869	0.10548	0.10791	0.10473
Oxct2b	0.10787	0.10641	 0.2065	0.10822	0.10843	0.10836
Krt34	0.10417	 0.1044	0.22056	0.10456	0.10481	0.10279
Prss50	0.11235	0.11226	0.22794	0.11218	0.11239	0.11273
Pcdhga2	 0.1136	0.11356	0.20895	0.11867	0.11363	0.15666
Fam26e	 0.1168	0.11205	0.16571	0.10682	0.10756	0.12717
Nrsn2	 0.1115	0.11166	0.16839	0.11178	0.11116	0.11189
Pax4	0.11415	0.11451	0.17225	0.11399	0.11474	0.11402
Mir6359	0.11715	0.11752	0.15502	 0.1175	0.11742	0.11727
Nr2f1	0.11861	0.11839	0.15692	0.11871	0.11869	0.11873
Ptchd4	0.11684	0.11661	0.15885	0.11681	0.11652	0.11709
Slc1a7	0.11812	0.11851	0.15199	0.11862	0.11858	0.11846
Gm5535	0.14304	0.12248	0.18976	0.12252	0.12241	0.13087
Prss46	0.12219	0.12225	0.17742	0.12226	0.12864	0.12223
Ghsr	0.11792	0.11818	0.15647	0.11831	0.11815	0.14478
Pdk4	0.14234	0.11427	0.15644	0.11487	0.11236	0.15874
Slc16a9	 0.13452	 0.15234	 0.21591	0.074486	0.091657	 0.15431
Mir7071	0.090252	 0.18214	 0.19643	0.094899	0.096329	0.095888
Smgc	 0.07855	 0.14712	 0.18695	 0.11421	0.080538	0.079846
Aadat	0.10487	 0.1066	0.10736	0.10675	0.10698	0.18763
Mir6898	0.10822	0.10774	0.11056	0.10783	0.10841	0.18329
Bpifb9a	 0.1091	0.10808	0.11067	0.10942	0.10963	0.17271
Gjc3	0.10933	0.10922	0.10951	0.10925	0.10943	0.17125
Gm12695	0.10957	0.10868	0.11083	0.10988	0.11008	0.17517
G6bos	0.10605	0.10503	0.11067	0.10738	0.10872	0.17608
Grm4	0.10376	0.10386	0.10385	0.10378	 0.1039	0.16977
Bai2	0.11611	0.11628	0.11642	0.11653	0.11634	0.18967
Gm5485	0.11597	0.11591	0.11664	0.11584	0.11643	0.19405
Wfdc5	0.11411	0.11448	0.11476	0.11457	0.11471	0.18219
Bglap	0.11802	0.11764	0.11842	0.11787	0.11819	0.17595
Prrt4	0.11827	0.11816	0.11871	 0.1182	0.11833	0.17079
Tacr1	0.12271	0.12271	 0.1228	0.12265	0.12271	0.18375
Cacng5	0.10938	0.10957	0.11072	 0.1097	0.10887	0.21897
Lhx4	0.10254	0.10086	0.10366	0.10296	0.10322	0.21597
Gipr	0.11175	0.11106	 0.1125	0.11202	 0.1122	0.20386
Pcdhb20	0.11703	0.11686	0.11757	0.11728	0.11697	0.20536
Grm2	0.11986	0.11967	0.12007	0.11982	0.12003	0.21826
Tmem196	0.11665	0.11676	0.11645	0.11638	0.11694	0.22354
Gm1322	0.091903	0.092219	0.093308	0.092434	0.092769	 0.20567
Rab9b	0.091257	0.091236	0.091731	0.091577	0.091708	 0.21128
Olfr112	0.098683	0.098769	0.098949	0.098775	0.098723	 0.20208
Mir199a-1	0.088162	 0.08836	 0.08858	0.088354	0.088332	 0.22706
Gm14635	0.096517	 0.09681	0.097826	0.097009	 0.09732	 0.18115
Gm6792	0.086225	0.087283	0.091269	0.087976	0.089406	 0.16435
Shc3	0.087392	0.087363	0.087523	0.087444	 0.08726	 0.15698
Entpd8	0.097036	0.097023	0.097363	0.097021	  0.1485	 0.21851
Camkv	 0.1159	0.11601	0.11564	0.16107	0.11572	0.16554
Mcpt-ps1	 0.13914	0.093222	 0.09338	 0.14205	0.093082	 0.15566
Mir130b	0.062242	 0.15554	0.062542	0.062536	0.062482	  0.1961
Plac8l1	 0.10713	 0.12542	0.069174	0.069018	0.069134	 0.17838
Grm3	0.084504	0.088078	  0.1903	 0.08877	  0.0902	0.084827
Nell1	0.082115	0.083173	  0.1854	0.083865	0.085295	 0.07803
Mcpt2	0.090781	0.090835	 0.18986	0.081558	0.081487	0.081581
Mir7223	0.074909	0.075967	 0.17536	 0.07383	0.078089	0.077648
Olfr586	0.074909	0.075967	 0.17819	 0.07383	0.078089	0.074819
Mir760	0.074909	0.075967	 0.17819	0.071002	0.078089	0.077648
Nkx1-2	0.091413	 0.09166	 0.15199	 0.09155	0.091721	0.091708
Nxnl2	0.078043	 0.11115	 0.17336	0.078265	0.078568	 0.10753
Hspa4	0.067684	0.088185	 0.17255	0.081531	0.063731	0.040261
