	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage
Malat1	0.095379	 0.22341	 0.65875	  1.0307	0.095741	 0.57352
Tsr1	0.24955	0.27282	0.88884	 1.0496	0.10429	 0.7873
Efna2	0.37356	0.26405	0.70017	 1.1322	0.28621	0.48744
Rapgef6	0.33577	0.42589	0.63225	 1.0299	0.32624	0.36955
Snord42a	0.24005	0.45543	0.68448	 1.2145	0.24989	0.56891
Supt6	0.074888	 0.48339	 0.68016	  1.0812	 0.18752	  0.4472
Ccnj	0.15798	0.28808	0.68966	 1.0335	0.62362	 0.5662
Rab21	-0.011327	  0.35096	   0.7395	   1.0771	  0.58017	  0.45852
Utp6	0.074951	 0.41493	 0.83791	  1.1689	 0.48865	 0.43997
Mir8115	0.23159	0.55761	0.87284	  1.326	0.59692	0.48008
Snx33	0.17763	0.47624	 1.0226	 1.3173	0.60922	 0.3634
Ncoa5	 0.1922	0.47791	0.74471	 1.1212	0.73468	0.29906
Sowahd	0.31335	0.42831	0.69559	 1.3164	0.82297	0.20049
St7	0.33769	0.65159	0.60195	 1.3956	0.50416	0.39429
Ccdc38	-0.21443	 0.17496	 0.51517	  1.1564	 0.12042	 0.83889
Raver2	-0.36431	 0.25638	 0.64469	   1.142	 0.37363	 0.55046
Tmem37	-0.35556	 0.61578	 0.73925	  1.0392	 0.23952	 0.38064
Pabpc4	-0.11137	 0.16183	 0.81085	  1.2151	-0.19357	 0.87419
A4galt	 0.5284	 1.0171	0.41084	 0.7957	  1.127	 1.0783
Ccdc27	 0.5415	0.85328	0.64197	0.78864	   1.16	0.99412
Fam109a	0.43061	0.94444	0.52699	0.69012	 1.0236	0.85577
Gm527	0.46937	0.90938	0.96968	0.83232	   1.28	 1.0063
Kctd9	0.53859	0.78665	0.91713	0.92915	 1.2073	 1.0623
Maged1	0.41854	0.71048	 0.8886	 0.5023	 1.0634	0.82327
Pcdhb13	0.33279	0.58644	 1.0605	0.53036	 1.0969	0.77379
Nkx6-2	0.48927	0.69704	0.81548	0.65986	 1.2654	 0.7229
Tmprss6	 0.4644	0.69236	0.59671	0.51964	 1.0965	0.75236
Mirlet7bhg	0.18108	0.67697	0.82045	0.76702	 1.1384	0.73828
Art3	0.44749	 1.0388	0.70168	0.58277	 1.4027	 1.2949
Tceal1	0.39661	0.90896	0.53364	0.22174	 1.2534	  1.245
Hdac5	0.74167	0.90211	0.81685	0.45955	 1.3105	0.93064
Osbpl5	0.74042	 0.7716	0.75201	0.62174	 1.5325	 1.0235
Smarca1	 0.6387	0.72992	 0.5161	0.43089	 1.5244	 1.2034
Ap3s1	 0.6605	0.15798	0.65083	0.76568	 1.2085	0.93533
Twsg1	0.92167	 0.1287	 0.6351	0.81294	 1.4843	0.77066
Kras	0.74554	0.58303	0.91277	0.65551	 1.1524	0.79215
Mex3c	0.84921	0.52863	 1.0965	0.71174	 1.1991	0.95632
Rbm12	0.70131	0.50667	0.85009	0.93986	 1.2847	0.78028
Map2k4	0.80691	0.39495	 1.0073	0.80556	 1.6074	0.95082
Styx	0.86075	 0.5098	0.92996	0.67077	 1.6286	0.77613
Cacul1	0.78036	0.53222	0.92035	0.90578	 1.0703	 1.1942
Caskin1	0.81144	0.58896	 0.9361	 1.0357	 1.0879	 1.1114
Naa15	0.64276	0.46059	 0.9921	 0.9401	  1.104	 1.0422
Syncrip	 0.6936	0.52679	0.93236	 1.0622	 1.1835	 1.0327
Eea1	0.84233	0.43526	0.91071	0.99001	0.90984	 1.2488
Ciapin1	0.50853	0.45142	0.88851	 1.1095	0.93591	0.85836
Ptpn23	0.46282	0.35607	0.87602	 1.2144	 1.0948	 1.0219
Hsd17b13	0.54009	0.62147	 0.7548	 1.2245	 1.1519	 1.0717
Tes	0.70795	0.56015	 0.8234	 1.1673	 1.0825	0.91523
Eml5	0.61154	0.42336	0.53602	0.83913	 1.2669	 1.1671
Lrp2	0.66501	0.49176	0.50863	0.91922	 1.2917	 1.2186
Metap1	0.76633	0.56075	0.73221	 1.0096	 1.2236	  1.273
Grin3a	0.47617	0.57483	 0.3361	0.72739	 1.4015	 1.0164
Nrcam	0.63633	0.72031	0.47233	0.82611	 1.3828	0.96761
Capn7	0.57474	 0.5044	 1.0892	0.78171	0.92276	 1.2828
Slc18a2	0.42199	0.52867	0.94258	0.71846	 1.2402	  1.225
Col6a6	0.33106	0.71112	0.91172	0.65436	 1.0183	 1.3011
Magi3	0.25584	0.57322	 1.0608	0.60213	0.85356	 1.3725
Map3k12	0.65946	 0.2156	0.79696	0.55983	 1.0199	 1.1325
Slc9a3	0.68945	0.36384	0.77082	 0.5428	  1.094	 1.2843
Ugdh	 0.6788	0.26941	0.83023	0.55063	 1.4275	  1.233
Nfe2l3	0.92679	0.31348	0.63937	 0.7455	0.93297	 1.3176
Aqp8	0.42114	0.66219	0.52171	  1.139	 1.2756	0.60536
Map6	0.29364	0.79045	0.55422	 1.0995	 1.2498	0.49654
Gna14	0.24593	0.62789	0.29665	 1.0793	 1.2964	0.64034
Ces2g	0.048575	 0.86705	 0.51315	  1.0464	  1.2183	 0.75481
Btnl5-ps	0.20202	0.55448	0.18776	0.94797	  1.318	0.37396
Rest	0.064032	 0.57873	 0.36036	  0.7907	  1.1595	 0.56087
Tmed1	   0.30822	   0.80898	-0.0045126	   0.99916	    1.3093	   0.79955
Atg4d	0.55267	0.30734	0.28061	0.90411	 1.1178	0.86241
Clrn3	0.50456	0.35111	0.24355	0.93302	 1.1473	0.64931
Gm14322	0.78106	0.24889	0.18876	0.97861	 1.2528	0.71621
Cox11	0.33506	0.36552	0.54509	0.90166	 1.1243	0.80611
Mir3075	0.25935	0.41814	0.40721	0.94042	  1.103	0.82992
Atp10b	0.42958	0.58292	 0.6516	 1.0265	 1.0293	0.64728
Insc	0.49445	0.68641	0.54962	0.86288	 1.0216	0.58755
Kcnab1	0.55655	0.66767	0.64205	0.76459	 1.0436	0.49115
Pafah1b2	0.74631	0.64229	0.69302	0.79778	 1.1804	0.61662
Zfp51	0.69083	0.51795	0.62523	0.71856	 1.1414	0.52567
Mir680-2	0.67679	 0.4454	0.53743	 1.1106	0.93153	0.71687
Prpf3	0.60405	0.58244	 0.6008	 1.0985	 0.8292	 0.7553
Tub	0.68423	0.55837	0.56628	0.95955	 1.0867	0.74739
Fhdc1	0.85384	0.58063	0.37695	0.76068	 1.0831	0.62757
Zfp850	0.86496	0.44644	0.32472	0.82899	 1.1344	0.78545
Mpzl1	0.84328	0.45985	0.32951	0.60633	 1.0473	0.80606
Dnah17	0.30325	0.65663	 0.1963	 0.6831	0.95845	 1.3611
Syt5	0.52084	 0.5734	0.22732	0.52192	 1.1182	 1.1272
Gm826	 0.2606	 0.5194	 0.2772	0.35053	0.77692	 1.1187
Gm16833	0.57657	0.61083	0.20717	0.79201	 0.7667	 1.0322
Trip10	 0.52293	  0.5305	0.017931	 0.84129	 0.76324	  1.0332
Raet1d	0.59215	0.40177	0.34222	0.93762	0.84625	 1.1207
Plekha6	0.66314	 0.6141	0.11945	0.89391	0.88083	 1.3865
Eif4e	0.37309	  0.389	0.56144	 1.1074	0.85098	 1.2065
Mrpl39	0.11392	0.25048	0.46274	 0.9817	0.91968	 1.0975
Kif21a	0.32934	0.75221	0.33218	 1.1336	0.84052	 1.1896
Sync	 0.3425	0.67094	0.48149	0.90783	 0.9839	 1.0556
Kbtbd4	0.48307	0.57434	0.33976	 1.1912	 1.1401	0.92143
Lypd6	0.65895	0.52532	0.53903	  1.341	 1.0104	  1.018
Cttn	 0.60305	-0.10701	 0.67546	 0.63391	  1.7542	 0.71122
Fam184a	0.33955	0.25921	0.56261	0.58891	 1.7434	 1.2075
Gabbr2	0.33183	0.46171	 0.2996	0.70831	 1.6535	0.81522
Mir6412	0.33948	0.34967	0.48234	0.70925	 1.4253	0.58055
Dpp10	0.80569	0.59555	0.19628	 1.1365	 1.7798	0.58932
Nlgn2	0.60723	0.29751	0.34059	 1.0749	  1.737	0.54611
Ankrd12	 0.40546	0.052753	  1.1067	 0.99704	  1.1883	  1.4817
Ccdc39	0.55362	0.40182	0.84216	 1.2708	 1.2339	 1.4091
Epb4.1l2	0.39706	0.30472	0.98807	 1.1469	 1.0557	 1.3918
Ell2	0.12232	0.21678	 1.0587	0.88309	0.92726	 1.2776
Jak2	0.25746	0.24616	  0.787	0.99944	 1.1192	 1.1457
Fcna	0.39028	0.25779	 1.1344	 1.0327	0.73451	 1.7075
Anxa7	0.62519	0.13473	 1.0175	0.94134	0.91978	 1.2298
Ints6	0.64275	0.16068	0.70353	 1.0762	0.65312	 1.2101
Pi4k2a	 0.51331	-0.15079	  1.2453	  1.0571	 0.60266	  1.2682
Fsd1l	0.99116	0.12873	 1.1204	0.71776	0.75476	 1.4157
Itpkb	0.86444	0.12311	 1.3316	0.91068	0.90197	  1.033
Arhgap42	 0.56491	-0.36779	  1.1939	   1.147	  1.6006	 0.67432
Ppfibp1	 0.33821	0.049933	  1.4026	  1.3557	  1.3425	  1.0006
Wwc1	0.57022	0.10935	  1.283	0.82104	 1.4104	0.99982
Cpd	 0.75156	-0.21676	  1.2289	  1.1517	  1.1129	  1.4327
Tdrd6	0.96978	-0.3246	0.94633	0.95171	 1.3639	 1.1139
Bnipl	0.67346	0.41752	 1.3542	0.98695	 1.4904	0.49827
Copz2	0.63425	0.55961	 1.2389	0.87421	 1.5599	0.44734
Lrig3	0.60333	0.92306	 1.2253	0.97798	 1.5294	0.41331
Nxf7	0.65476	0.65847	 1.4638	0.88719	 1.7871	0.80104
Polr3f	0.87029	0.67875	 1.4526	0.66655	 1.6059	0.86785
Sbspon	0.66119	0.38485	 1.3724	0.69355	 1.6856	0.72459
Wnt10b	0.64488	0.25029	 1.7343	 1.0257	 1.7151	0.83513
Lrp12	-0.011233	  0.56515	   1.0877	  0.81168	   1.3926	  0.66747
Wnt1	-0.077569	  0.62128	   1.1213	  0.87672	   1.4823	  0.24943
Abhd1	0.63352	 1.0489	 1.2273	0.93938	0.64414	 0.8821
Crem	0.67168	 1.1513	 1.2905	0.93578	0.78924	0.96709
Cdr1	 0.6434	0.98472	0.83206	 1.0803	0.75968	0.95246
Snora20	0.64272	0.91088	0.88523	 1.2003	0.54214	0.87126
Zfp747	0.63283	   1.03	0.98723	 1.1577	 0.5825	 0.8946
Smug1	0.35524	0.95077	0.94327	 1.1477	0.70391	0.93989
Dennd4a	0.62906	0.95611	  1.005	 1.1009	0.82893	  1.175
Foxp1	0.57933	0.99722	 1.0168	  1.202	0.66085	 1.1125
Llgl2	0.63641	 1.1821	0.93974	 1.0986	0.65568	0.92804
Runx3	0.52871	 1.3454	0.91066	 1.0138	0.73703	0.96025
Nyap1	0.85828	 1.2402	 1.0956	 1.1075	0.59162	0.89894
Acvr1c	0.91465	 1.1747	0.84341	 1.0372	0.79252	 1.0873
Tc2n	0.99962	 1.0101	 1.0078	 1.0787	0.74105	 1.2872
Utp23	0.99951	 1.0034	0.92383	 1.1114	 0.7587	 1.1281
Adamts15	0.92539	 1.1424	0.97215	 1.1417	0.85742	  0.865
Arid4b	0.84723	 0.9654	 1.0245	  1.085	 1.0111	0.86936
Taok1	0.90559	0.93312	 1.1106	 1.2332	0.87575	0.87006
Tom1l1	 1.0065	 1.0012	0.98447	 1.3248	0.95084	  1.089
Fam92b	0.91131	0.72246	0.92492	 1.2625	0.74388	0.83775
Mgst3	0.92543	0.95181	0.87467	 1.2587	0.85795	0.78771
Nexn	0.95827	0.82169	0.77785	  1.214	0.87547	0.93054
Dcbld2	0.79502	0.88137	 1.4682	 1.1359	0.90982	0.79963
Mphosph8	 0.7766	0.93793	 1.2688	  1.087	  1.029	  1.099
Papolg	0.82804	0.91339	 1.1658	 1.2931	 1.1294	 0.9037
Ube2z	 0.8013	0.72288	 1.1771	 1.1684	0.92426	0.90799
Atoh8	0.51889	  1.298	 1.2141	 1.1805	0.82414	 1.0086
Slc12a4	0.56042	 1.1069	  1.377	 1.2542	0.87095	0.86298
Tom1l2	0.73989	  1.198	 1.3251	 1.3075	0.90493	0.98173
Pcbd1	0.77863	 1.4002	  1.143	 1.3667	0.92711	0.79434
St6galnac6	0.40115	 1.0325	 1.3843	 1.0534	0.93523	0.65772
Aebp2	0.39631	 1.1344	 1.0682	 1.7389	0.72208	0.64343
Ctdspl	0.54966	0.81707	 1.1424	 1.7012	0.98907	0.56601
Dact1	0.43065	0.99088	 1.1571	 1.5934	 1.0834	0.75664
Bahd1	0.48706	 1.0258	 1.2457	 1.5826	0.49273	0.88831
Gp49a	0.65962	0.96847	 1.3937	 1.5764	0.50765	0.77399
Slc6a6	0.66655	0.96141	 1.5479	  1.392	 0.5508	 0.8748
Gls	0.85155	0.85525	 1.0755	  1.562	0.60552	0.92757
Rnf8	0.58827	 0.8233	 1.2207	  1.407	0.67912	 1.0815
Top1	0.64471	0.81615	 1.1358	 1.5192	0.63453	 1.0459
Slc35e4	0.54998	0.81403	 1.0821	 1.6174	0.61795	 1.1779
Cmtr1	0.71224	 1.0304	0.84674	 1.5381	0.56136	0.66627
Lrrtm2	0.82831	0.96527	0.77122	 1.6209	0.68282	0.86483
Psd	0.68163	 1.1873	0.99939	 1.6068	0.62183	0.99517
B3gnt7	 1.2322	 1.1498	 0.9115	 1.4472	0.76054	0.84926
Lipc	 1.4124	 1.1439	0.99609	 1.3578	0.60538	0.99918
Emilin2	 1.2491	 1.4277	 1.2088	 1.3868	0.66708	0.99696
Cttnbp2	 1.1474	0.88157	 1.1631	 1.4689	0.65797	0.99839
Dll1	 1.2036	0.96879	 1.1023	 1.6388	0.74971	 1.0388
Snora81	0.99663	 0.9605	 1.2292	 1.5471	0.69705	 1.2226
S100a14	 1.0657	0.88683	0.95184	 1.5132	0.42609	 1.0792
Snord2	 1.2744	0.78984	 1.1027	 1.2478	0.60093	 1.0823
C1ra	 1.1667	 1.2928	 1.1358	 1.6065	0.62096	0.51335
Pag1	 0.9743	 1.1102	 1.2146	 1.6012	0.59741	0.74929
Ccser2	0.86576	 1.4956	 1.1085	 1.6105	0.66742	0.47242
Hyal2	0.95085	 1.3342	 1.1989	  1.519	0.41101	 1.0048
Cebpd	0.52328	 1.3048	 1.2177	 1.3087	 0.6226	 0.2633
Mob3c	0.60043	 1.2706	0.98265	  1.148	0.64019	0.17551
Nrros	0.76057	 1.2216	 1.0786	 1.2593	0.39097	0.26734
Crtc2	 0.6887	 0.8482	0.91769	 1.3539	 0.7112	0.49519
Ptpn2	 0.7583	  0.863	 1.0279	 1.3065	0.56721	 0.4102
Frmd5	0.53086	 1.0015	 1.1226	 1.3512	0.60688	0.42313
Gas2l1	 0.7151	0.92787	 1.1465	 1.2191	0.82361	0.37434
Gm10785	0.66987	 1.0086	 1.1574	 1.1856	0.97037	0.50828
Epn2	0.55224	 1.0796	 1.0524	 1.5161	0.86959	0.57072
Etv3	0.73833	 1.1594	0.84599	 1.4258	0.78688	0.60144
Irgq	0.53738	 1.2268	 1.0455	 1.2032	 0.9046	0.67943
Krt8	0.58739	 1.0663	0.93006	 1.1428	0.86778	0.62156
Myo1g	0.42889	 1.2269	 1.0498	 1.3064	0.64761	0.58696
Eid2	 0.1396	 1.2859	 1.0061	 1.3333	0.72154	0.37774
Cilp2	 0.9711	 1.0895	0.98886	 1.2103	0.77666	0.33973
Slc39a1	  1.037	 1.1103	0.92106	 1.1016	0.32766	0.36092
Trpv2	    1.1	 1.1667	0.80974	 1.0885	0.53177	0.36021
Gramd3	 1.0145	 1.2833	0.62407	  1.283	0.28485	0.50536
Abhd17b	 1.0188	0.63201	0.98391	0.95678	  1.098	 1.2523
Spin4	 1.0977	0.72196	0.89347	0.86984	  1.215	 1.2074
Wfikkn2	 1.1325	0.57304	0.87909	0.84288	 1.2677	 1.0477
Dear1	 1.0148	0.54276	0.94547	 1.0556	 1.4089	 1.0471
Naa30	 1.0048	0.72077	0.88403	 1.0653	 1.3286	0.99531
Exoc5	0.93425	0.57058	 1.1242	 1.0024	 1.2678	 1.0366
Ptprd	 1.1037	0.49887	 1.2887	  1.139	 1.3999	 1.1837
Socs6	 1.0057	0.40226	 1.2734	 1.0677	 1.2669	 1.2441
Tnfsf12	 1.1058	0.63308	 1.1076	 1.3371	 1.2012	 1.3245
Itga2	 1.1989	0.53219	 1.3247	0.72851	 1.3407	 1.1056
Ago2	0.90326	0.94047	 0.6729	0.94946	0.97147	 1.0186
Jph4	0.91465	0.66468	0.76232	 1.0415	0.96805	0.84927
Zfp35	 1.0052	0.78122	0.67418	 1.0704	0.99302	0.91092
C78339	 1.2336	0.72311	0.81836	 1.1388	 1.0109	0.76197
Foxn2	 1.1962	0.77337	0.94548	 1.2073	 1.0314	 0.9347
Ubxn7	 1.1687	  0.593	0.73778	 1.1451	 1.0917	0.99041
Zxda	 1.1869	0.50994	0.82399	 1.2454	 1.0015	0.99213
Slc35f1	 1.3658	0.96201	0.79957	 1.1153	0.96728	 1.0483
Vldlr	 1.2824	0.97794	0.68594	 1.1542	0.87415	 1.1054
Trabd2b	 1.3488	0.87635	0.80716	 1.3536	0.97183	 1.1565
Braf	 1.1301	0.84235	0.93697	 1.0934	0.89209	 1.2338
Itpkc	 1.1504	0.82899	 1.0668	 1.1133	0.92198	 1.1239
Zfp26	 1.2836	0.82586	 1.1815	 1.0754	0.99798	0.96813
Lats1	 1.0251	0.51426	 1.1686	 1.0775	0.91858	0.99764
Nufip2	 1.1131	0.66743	 1.1787	 1.2391	0.98754	0.96768
Gm15787	 1.1278	0.55988	0.81031	0.88421	0.78031	0.99372
Zmym1	  1.086	0.67724	0.90803	0.93994	0.81497	 1.1598
Gtf2e2	  1.273	0.75777	0.89898	0.79304	0.63647	 1.1268
Rala	 1.1662	0.82483	 0.8868	0.83463	0.73327	 1.1099
Acbd3	0.81586	0.54431	 1.1564	 1.5184	 0.9523	 1.1653
Esf1	0.83859	0.59282	 1.2364	 1.4179	0.90015	 1.0401
Eva1c	0.80293	0.55935	 1.1824	 1.3236	 1.1732	 1.0865
Cd86	0.69312	0.62043	 1.4493	 1.2069	 1.0153	 1.0052
Celf6	0.75239	0.72816	 1.3561	 1.2985	 1.1457	 1.0717
Stam	0.81402	0.48492	 1.3482	 1.0733	 1.1813	  1.098
Gnai3	0.76956	0.46239	 1.4712	 1.4613	  1.165	0.87613
Dcaf10	0.76963	0.72067	  1.361	 1.6407	 1.2061	 1.1587
Nfat5	0.58985	0.70237	 1.2083	 1.6516	 1.0954	0.89946
Eaf1	0.81923	 0.2389	 1.0462	 1.6031	0.92611	 1.3326
Slc25a24	 1.0426	0.37812	 1.1042	  1.687	 1.3103	 1.0638
Acvr2a	0.96193	  1.085	0.87705	 1.1158	 1.2181	  0.645
Phf13	 1.0313	 1.0371	0.98649	 1.1476	 1.2965	0.79346
C1qtnf6	  1.023	  1.179	 1.1157	 1.0334	 1.3449	0.79062
Grem2	0.85068	 1.2165	 1.1409	0.94316	 1.1847	0.77057
Pabpn1l	0.73108	 1.1154	 1.3183	 1.1062	 1.2931	0.68633
Aldh1l2	0.70522	 1.2172	 1.0233	  1.278	 1.2601	0.80272
Rasef	0.68961	   1.22	 1.0679	 1.2084	 1.1787	 1.0471
Dock9	 1.1723	  1.409	0.79757	 1.1708	 1.2795	0.56722
Fyn	0.94201	 1.5074	0.92722	 1.1925	 1.4551	0.78305
Gatsl2	0.87065	 1.2538	0.73469	 1.2437	 1.0778	0.67449
Gja5	0.91794	  1.342	0.86526	 1.2063	 1.2155	0.75535
Map3k14	0.84027	  1.458	0.88259	 1.2578	 1.0368	0.78002
Aoc1	0.67737	0.71888	0.89544	 1.0885	 1.2194	0.62733
Zxdb	0.71433	0.92234	 0.8669	 1.0898	 1.2304	0.77057
Bche	0.66046	 1.0731	0.89662	0.79375	 1.1453	0.66378
Phgr1	0.74929	0.92482	0.79737	0.89742	 1.0786	0.61497
Rtkn	0.75979	 1.2429	0.74483	0.94484	 1.1591	0.64072
Cenpc1	0.57896	0.79337	 1.1346	 0.7201	 1.0454	0.60658
Hoxa3	0.49636	0.79185	 1.1797	0.84569	0.93715	0.73304
Ror2	0.69913	0.82288	 1.0319	 0.8975	 1.0685	0.76113
Stx12	0.67999	0.89245	 1.0321	 0.9574	0.95149	0.60752
Gxylt1	0.82579	0.82688	 1.2035	0.88692	0.82139	0.65109
Mterfd2	 0.8086	 0.8278	  1.124	0.89111	 0.8999	0.51142
Sh2d5	0.78712	  0.933	 1.3318	 1.0029	 1.0094	0.60727
Camsap2	 1.2263	0.84951	 1.2707	0.76467	 1.1004	0.64075
Mapk6	 1.1641	0.91805	 1.0636	0.89864	0.96855	0.66088
Zfp160	 1.2063	0.87624	 1.0771	 1.0472	 1.2171	0.69087
Mtmr6	0.96818	0.98397	 1.0776	0.96194	 1.1126	0.51412
Inpp5a	 1.0164	0.79098	0.96444	 1.0553	 1.5135	0.69276
Pias4	  1.061	0.56899	 1.2005	 1.0043	 1.3907	0.49021
Rsl1	 1.4457	0.79603	 1.1235	 1.0172	 1.3387	0.90713
Anxa11	0.68746	 1.0196	0.88337	 1.4804	 0.9759	  1.149
Efemp2	0.55322	 1.0579	0.72045	 1.6079	0.98643	 1.1081
Dph2	0.55373	 1.0349	 0.8386	 1.4461	 0.9963	 1.4515
Cdk5r1	 0.7349	0.86022	 1.0997	 1.4574	0.98206	 1.3204
Gdpd1	0.68765	0.86482	 1.1637	 1.6156	0.98872	 1.3611
Osbpl8	0.65199	0.75585	0.86698	 1.6251	 1.1533	 1.3529
Atp1b1	0.80182	0.77727	0.74761	 1.5179	0.73358	 1.2575
Megf6	0.56106	0.79374	0.66772	 1.4436	0.73686	 1.1738
Ccdc167	0.56295	0.98744	0.55425	 1.5044	0.73075	 1.3665
Ppp1r10	0.42627	0.89963	0.81748	 1.4483	0.73935	 1.3696
Asb14	0.48483	 1.2008	0.92378	 1.5101	0.65006	 1.3492
Scnn1b	0.69693	 1.4079	0.76088	 1.6283	0.73656	 1.2248
Bmp10	 0.3335	0.61473	0.83504	 1.6003	0.93636	 1.2329
Layn	0.089094	 0.58722	 0.98733	  1.5464	  1.1137	  1.1832
Eppk1	0.06573	0.81838	0.84855	 1.4732	0.82078	 1.1861
Sardh	0.26452	0.92307	 1.1084	 1.4771	 1.0843	 1.1596
Gpx8	0.81157	 1.3049	0.77369	 1.4582	  1.178	 0.8839
Rdh9	0.84414	 1.1043	0.64318	 1.5387	 1.3727	0.84111
Inpp4b	0.89624	 1.1134	0.50696	 1.4046	 1.0355	0.90605
Zfp605	 0.8003	0.99547	0.71427	 1.3458	  1.096	 1.0438
Scnn1g	0.75956	 1.0706	0.57178	 1.6869	  1.065	0.99567
Hes3	0.42564	 1.1523	0.43392	 1.1248	  1.395	0.98799
Prss23	0.53003	  1.214	0.55504	 1.2574	 1.0127	0.85401
St5	0.45078	 1.2445	0.40707	  1.167	 1.0986	 1.0173
Pvr	0.58221	  1.318	0.67166	 1.2957	 1.2543	0.75171
Prrg3	0.69256	 1.1002	0.38337	 1.2949	 1.0445	 1.1416
Tnfrsf10b	0.60843	0.85776	0.17617	 1.4107	 1.1254	 1.1846
Camsap3	0.96398	0.70476	0.86325	 1.4276	 1.3484	0.53666
Radil	0.97546	0.68045	0.64616	 1.5953	 1.2053	0.62987
Krt20	0.98856	0.71682	0.70027	 1.3465	 1.5766	0.73885
Gtf3c4	0.95982	0.50713	0.65481	 1.5157	 1.0975	0.95589
Srpx	 1.1102	0.66017	0.70199	 1.4802	 1.2301	0.86173
Cyp3a13	 1.0072	0.50128	0.31822	 1.7295	  1.593	0.89397
Tmem45a	0.79126	0.43605	0.42954	 1.4332	  1.434	 1.0234
Maob	0.77445	0.77777	0.44213	 1.6237	 1.6357	0.53956
Ccdc154	0.90801	0.61505	0.73303	 1.3161	 1.8092	   1.22
Lgalsl	0.64298	0.73216	0.59819	 1.3744	 1.6232	  1.324
Lamc2	0.63519	 1.1761	0.83049	 1.6102	 1.6056	 1.3148
Plcd4	0.89652	0.93237	0.69949	 1.6043	 1.5446	 1.3935
Slc23a3	0.81078	0.90158	0.78342	 1.4075	 1.4086	 1.3459
Tpm1	0.53911	0.71142	 1.0681	 1.5751	 1.6206	 1.3428
Cdk17	0.66575	0.67535	0.96719	 1.0716	 1.6478	0.98127
Pip5k1a	0.73551	0.76719	0.72603	 1.0714	 1.7233	 1.1228
Fbxl12os	0.57595	0.91069	0.78964	  1.109	 1.6259	0.70921
Adra1a	0.32308	 1.2615	0.48418	0.90437	0.40786	0.86223
Dmxl2	0.20386	 1.3729	0.36457	0.86046	 0.3406	0.84932
Rdh13	0.35618	 1.2387	0.20286	0.78918	0.45039	0.80203
Bmx	0.14969	 1.3523	0.36628	 1.1685	0.43818	0.96455
Gal	  0.43476	   1.4206	-0.011582	   1.0575	  0.28172	  0.69896
Gm11981	0.56664	 1.3233	0.62899	0.98871	0.23392	 1.1912
Mapt	0.19846	 1.2661	0.67065	  1.175	0.46469	 1.1086
Sh3d21	0.31352	 1.3716	0.59484	 1.1713	0.37053	  1.226
Pllp	0.42546	 1.5297	0.65948	 1.2398	0.48301	 1.1621
Afp	0.20263	 1.0369	0.70521	 0.8097	0.72763	0.46576
Paf1	0.034728	  1.1038	 0.76611	 0.81925	 0.84856	  0.5322
Hk1	0.17844	0.98091	0.72232	 1.1798	0.71239	0.45712
Tmem123	0.068127	 0.86439	 0.80078	  1.0424	  0.6751	 0.44604
Dido1	  0.481	0.80966	0.64241	 1.0027	0.25023	0.64325
Man1a	0.35782	0.81293	0.63045	 1.0701	0.53282	0.57223
Rasal1	0.26072	 0.8177	0.44552	 1.1614	0.49701	0.52267
Osbpl11	0.37752	 0.9652	0.84177	 1.0241	0.46978	0.47916
Rora	0.25683	 1.1326	0.58759	 1.0261	0.53236	0.61552
Gm19557	0.72311	 1.0624	0.37322	0.92274	0.56625	0.52161
Smchd1	0.59455	 1.1798	 0.4648	0.78229	 0.7035	0.68184
Tcf15	0.57847	 1.2721	0.58395	0.97504	0.57712	0.64273
Spred2	0.35535	 1.0309	0.33401	 0.8889	 0.4963	0.40814
Akap14	0.27803	 1.2962	0.23152	0.98726	0.89378	0.77084
Ntn3	0.39896	 1.2555	0.44603	 1.0669	0.77694	0.83411
Pcyt1a	 0.5493	0.91067	0.17131	 0.9734	0.73381	 1.0568
Tbc1d24	0.52507	 1.0949	0.14293	 1.0315	0.57694	0.74803
Lrrc71	0.28171	 1.2402	0.25506	 1.3096	0.67548	0.76392
Obsl1	0.47546	 1.0999	 0.2024	 1.5026	0.48101	0.80382
Dos	0.63565	 1.3314	0.71625	 1.2225	0.81207	 0.7885
Mif4gd	0.40597	0.99653	0.59172	 1.2419	0.60069	0.80454
Smim3	0.40559	 1.1304	0.67701	  1.146	0.71872	 0.6873
Pls3	0.57826	 1.0786	0.58574	 1.2549	0.75237	0.89339
Zfp408	0.51878	 1.0076	 0.6324	 1.4373	0.69319	0.91654
Arl4c	0.22145	 1.7476	 0.7274	0.92896	0.54941	0.42049
Ophn1	-0.05319	   1.561	  0.6234	  1.1078	 0.32898	 0.54034
Rptoros	0.30058	 1.5396	0.58755	0.67916	 0.1324	0.51845
Agrn	 1.0653	0.65386	0.96545	 1.6885	0.55524	0.40743
Sh3bp4	0.73871	0.77172	0.89748	 1.7014	 0.5311	0.45198
Slc25a37	0.78092	0.73486	0.93361	 1.8211	 0.4744	0.65856
Chpt1	0.65871	0.49111	0.72321	 1.5583	 0.3492	0.89913
Med4	0.69067	0.61994	0.71214	 1.4377	0.55892	 0.6466
Klhl11	0.77828	0.42169	0.42582	 1.5278	0.53562	0.88754
